gene_id,gene_name,log2 fold change (MLE): group rrf3 YA vs N2 YA,Benjamini-Hochberg adjusted p-values,N2_YA_rep1.robustRPKM,N2_YA_rep2.robustRPKM,N2_YA_rep3.robustRPKM,rrf3_YA_rep1.robustRPKM,rrf3_YA_rep2.robustRPKM,rrf3_YA_rep3.robustRPKM,Input,Suggested Match,History
WBGene00016714,C46F2.1,0.728699403223336,0.0008374208000528,7.32312868795643,8.04033451304551,8.13537772710692,11.6312791565763,14.679207194562,12.7021789812205,WBGene00016714,WBGene00016714,History: N.A.
WBGene00011215,R10E9.3,1.13214747048042,0.000839192591588,4.14709019523546,3.37308967725491,3.44560803381386,7.03916831843978,8.65457543355568,8.39596066159137,WBGene00011215,WBGene00011215,History: N.A.
WBGene00021389,Y38A10A.2,-2.39427773310967,0.0008589844896505,0.924954143920922,1.19201473815369,0.931368656286493,0.124794417525613,0.198470912501673,0.268754075768061,WBGene00021389,WBGene00021389,History: N.A.
WBGene00006505,lagr-1,-1.22757075440566,0.0008589887791307,4.11486651347356,5.42057973244118,4.08554658997232,1.76749919820678,1.6217310976921,2.45954662689927,WBGene00006505,WBGene00006505,History: N.A.
WBGene00019152,nspb-6,-0.860044241154082,0.0008636088570162,41.0043971826672,58.6121900636438,70.9147362856734,22.9251967010015,28.7690938445712,42.891159721651,WBGene00019152,WBGene00019152,History: N.A.
WBGene00001730,grl-21,-1.55778757515293,0.0008716440449641,48.002325507694,54.7757686656131,68.9804243322221,11.8319818597526,17.6784352727391,28.9679355961592,WBGene00001730,WBGene00001730,History: N.A.
WBGene00010467,K01D12.8,-2.20697220404333,0.0008716440449641,4.47535660336329,4.5137108859958,4.26921440731881,0.658705307960996,0.785695262653971,1.48949950440413,WBGene00010467,WBGene00010467,History: N.A.
WBGene00017814,F26A10.2,-1.1420098824281,0.000878776439736,1.6839022215142,1.86483672156807,2.20477895020828,0.855308677939151,0.924557379785975,0.82888693266221,WBGene00017814,WBGene00017814,History: N.A.
WBGene00019162,eif-1.A,-0.294325711362428,0.000883170713784,401.718367236311,424.714612671102,442.107072104358,334.316542803592,370.740706173938,329.455388588295,WBGene00019162,WBGene00019162,History: N.A.
WBGene00011538,T06E6.1,-0.368407683677133,0.0008832026085101,61.4604500238312,65.4930656614707,57.8533996534651,50.6513799075565,47.0618835084436,45.2572265233566,WBGene00011538,WBGene00011538,History: N.A.
WBGene00017402,F12E12.1,0.839571655463851,0.0008849453807965,12.7683672018885,10.2619916701318,12.1802354644261,19.3804047255576,23.8872553938671,19.8251441055496,WBGene00017402,WBGene00017402,History: N.A.
WBGene00001214,ego-1,-0.31952574529216,0.0008900289950443,25.3097449518295,25.0858465507638,23.0447624548554,19.4755033155147,19.5278889431747,19.8453640388478,WBGene00001214,WBGene00001214,History: N.A.
WBGene00011299,ikke-1,0.355126255045091,0.0008918414683288,32.879229334689,30.6344548535013,28.7427311745432,42.4734333536826,37.4588004780176,37.9587136806161,WBGene00011299,WBGene00011299,History: N.A.
WBGene00015305,C01G5.3,0.751130059462712,0.0008930766627631,7.01559890249681,6.05272718771808,7.82129584165313,9.99000535832928,12.4056471593903,12.9085324979928,WBGene00015305,WBGene00015305,History: N.A.
WBGene00020748,nhr-221,-3.90759729126909,0.0008947538568814,1.1033321402554,1.1127878141816,1.37636036760543,0.0,0.163901183889701,0.088776961093876,WBGene00020748,WBGene00020748,History: N.A.
WBGene00007251,nspb-9,-1.29563882127313,0.0008954954047866,13.2535651555602,24.5064409703666,18.4378314342751,4.69393402453006,6.39870221905394,12.1304839638672,WBGene00007251,WBGene00007251,History: N.A.
WBGene00004084,pph-2,0.918361793667503,0.0008972879320967,2.85301249253386,2.94764514054308,4.24834825674541,6.19638948130648,6.65187667681389,6.18694278591058,WBGene00004084,WBGene00004084,History: N.A.
WBGene00004976,spe-41,-0.484942669867866,0.0008986720135065,12.9040670503883,12.7794516475025,12.3838394848936,8.36943942061479,9.64519091531099,9.22893829029205,WBGene00004976,WBGene00004976,History: N.A.
WBGene00008803,lips-10,-0.598723939182799,0.0009015436506821,31.2075226046622,41.9666325285347,42.1742423338817,19.6490261491956,28.2733353865174,28.5126824067643,WBGene00008803,WBGene00008803,History: N.A.
WBGene00022643,ZK6.8,-1.12140148326532,0.0009065403029657,3.63750557911159,4.36446341135011,3.35030250168536,1.5230814737378,1.87726916254043,1.83683888005258,WBGene00022643,WBGene00022643,History: N.A.
WBGene00010778,gpdh-2,-0.299055124319552,0.0009154763951567,101.676628210668,100.463425288649,100.809364904307,82.5248956341006,85.0439233677787,78.5981937452762,WBGene00010778,WBGene00010778,History: N.A.
WBGene00044384,F11G11.14,1.37058266162682,0.000915512782616,2.25795745932929,3.57862747814932,3.69248960633012,5.35300664791201,9.18816761400367,10.2909368296048,WBGene00044384,WBGene00044384,History: N.A.
WBGene00050919,C45G9.15,-1.19247679849667,0.0009179332862837,3.98870315339065,4.51548514341954,4.27089255763616,1.9768926990103,1.72920903128915,1.87324971364751,WBGene00050919,WBGene00050919,History: N.A.
WBGene00018968,F56D2.8,2.93849935619197,0.000918179701754,0.794045074983239,0.0,0.302988027513284,3.72820132316421,2.14680385033443,2.49174599389253,WBGene00018968,WBGene00018968,History: N.A.
WBGene00008526,F02D10.6,1.7234362891056,0.0009197457369595,1.22355660594168,1.38829794338303,1.6048967011265,5.4476972219699,4.28273551404552,4.15953501609712,WBGene00008526,WBGene00008526,History: N.A.
WBGene00235368,F49F1.18,4.55362264896208,0.0009260127388092,0.176094349962269,0.0,0.167983158111107,3.99144049704937,1.53030186999058,2.57875934606021,WBGene00235368,WBGene00235368,History: N.A.
WBGene00008993,F21A3.3,-0.631301311679449,0.0009360682530426,22.4295862226451,19.3065448821165,25.546615182544,13.1482745785156,13.0692447284599,17.3939846087198,WBGene00008993,WBGene00008993,History: N.A.
WBGene00015917,C17G10.3,0.58700815909269,0.0009430894962815,12.159577336148,14.9052170844032,16.6854165612149,21.201147355601,22.3983478760922,22.2094775115971,WBGene00015917,WBGene00015917,History: N.A.
WBGene00012741,Y40H4A.2,0.562012979258507,0.0009450525395114,14.0882181943173,16.2955855859954,15.78881854505,21.6130236619486,22.7356361553564,23.9081170961091,WBGene00012741,WBGene00012741,History: N.A.
WBGene00045399,Y47G6A.33,0.324450269295983,0.0009450525395114,191.969607800068,191.943914077559,194.584971029582,229.164564697593,239.751373770177,256.039857951626,WBGene00045399,WBGene00045399,History: N.A.
WBGene00008596,clec-54,1.12107020152425,0.0009462137312688,2.19613032207462,3.03530376047843,2.32774776832673,4.27990281105451,5.26209064066936,6.97662779876776,WBGene00008596,WBGene00008596,History: N.A.
WBGene00004486,rps-17,-0.299049871359611,0.0009475680997155,3895.04898777441,3922.1819723934,4193.25589441595,2919.73872359162,3478.35435131665,3364.950336436,WBGene00004486,WBGene00004486,History: N.A.
WBGene00004489,rps-20,-0.30004971761841,0.0009689009506677,1649.62200285361,1621.568881065,1702.89335375747,1198.75792793715,1403.36672453743,1438.61967504344,WBGene00004489,WBGene00004489,History: N.A.
WBGene00007794,C28D4.7,-0.623408818517354,0.0009705582610954,18.0744418033696,26.3743667065226,25.5877187135035,14.942885871962,14.5745741700248,15.9897445803065,WBGene00007794,WBGene00007794,History: N.A.
WBGene00007905,C33G3.5,2.65426434145428,0.0009847089366198,0.428751460777699,0.144141968816856,0.0681670786537824,1.61971498430989,1.10398589010593,1.27069301110213,WBGene00007905,WBGene00007905,History: N.A.
WBGene00019895,aagr-2,0.325112603299107,0.0009911450321187,59.9900256381845,58.1958958682516,57.8883689538944,65.7144026374562,76.3408461332206,78.6737504713305,WBGene00019895,WBGene00019895,History: N.A.
WBGene00018446,ceh-83,0.747380482099735,0.0009962149938889,4.93064179894354,4.07889380298035,4.12219345297367,7.75864276392743,7.91706735236075,6.31651165664186,WBGene00018446,WBGene00018446,History: N.A.
WBGene00004880,smg-2,-0.392180129174857,0.0010007145122395,16.8698161357055,17.4386356327777,15.7970973985588,13.0470691295469,11.3083756744425,13.8250613305781,WBGene00004880,WBGene00004880,History: N.A.
WBGene00004423,rpl-11.2,-0.355188721552547,0.0010091605725461,1259.23600197643,1200.59769801813,1169.07453759049,793.597747307322,1006.3622376838,1037.74073777269,WBGene00004423,WBGene00004423,History: N.A.
WBGene00002057,ifd-1,-0.59658314044455,0.0010176716318533,11.6091208386385,13.9506869247077,14.797264526894,7.35826625982766,9.01534708523076,10.4380697957895,WBGene00002057,WBGene00002057,History: N.A.
WBGene00007246,nspb-10,-1.10481802624966,0.0010300668737942,28.0430252314914,47.4290139518813,47.3292547978043,10.8267823482464,21.6622731374222,25.27184159139,WBGene00007246,WBGene00007246,History: N.A.
WBGene00016178,mesp-1,0.291932366580664,0.0010405371303344,236.136653487738,216.258898477844,233.079431598462,276.956077489013,288.830308498963,273.477428649685,WBGene00016178,WBGene00016178,History: N.A.
WBGene00014085,ZK809.1,0.89129303593392,0.0010436650348266,4.43238746978714,5.12993680599778,2.84192138648601,6.88208372017565,8.2088613994442,7.90457601655508,WBGene00014085,WBGene00014085,History: N.A.
WBGene00235158,Y37E3.30,1.71666515088459,0.0010452109017648,1.37061161920091,0.879682304277598,1.18861729204971,3.83293563976582,4.3312515020672,3.1280257771705,WBGene00235158,WBGene00235158,History: N.A.
WBGene00009218,acs-20,-0.73742308425829,0.0010518094967221,5.22103054547269,5.39215394118594,6.0563383377726,3.31358795600146,2.86347731918635,3.84473357928137,WBGene00009218,WBGene00009218,History: N.A.
WBGene00008235,C50F4.10,-0.626053847732711,0.0010592853807206,14.9359175909591,18.2985040431387,18.7933016357576,10.9040502782225,10.8827485196852,11.9809615635541,WBGene00008235,WBGene00008235,History: N.A.
WBGene00000646,H17B01.2,-1.72069137507906,0.0010670899472195,1.84767090966835,2.31074700117214,2.46758986004752,0.538459852921007,0.570904908909167,0.927690728347141,WBGene00000646,WBGene00000646,History: Renamed on 2015-05-22
WBGene00017175,irld-3,0.645172110422888,0.0010727424769697,14.889497464092,16.9459041400539,18.3735457423161,22.3373226760995,27.039370772305,29.434598762682,WBGene00017175,WBGene00017175,History: N.A.
WBGene00009190,F27D4.6,-0.620153742869878,0.0010741710568747,4.44681775984887,5.30036881819973,5.27035134792108,3.38160822954079,3.33092255026233,3.04457376203256,WBGene00009190,WBGene00009190,History: N.A.
WBGene00045245,ttr-34,-0.525182789488303,0.0010756235386432,48.5414617575588,65.1592190065606,64.6279083037105,41.6981009767637,41.3069678453893,40.912256201913,WBGene00045245,WBGene00045245,History: N.A.
WBGene00007343,C05E7.1,-0.94380785592985,0.0010781661686707,7.31501186291027,9.45592829165263,10.7128125071214,3.83654877626835,5.37204477345947,5.17291427030585,WBGene00007343,WBGene00007343,History: N.A.
WBGene00011275,psf-1,0.423980347473855,0.0011013855695443,48.9671205303573,46.940370303365,47.1454694172794,65.779874428679,63.3839234272135,62.6378002212868,WBGene00011275,WBGene00011275,History: N.A.
WBGene00015580,cls-1,-0.42372084281999,0.0011032530865366,12.6703881323811,13.3653903732038,13.2191819060499,8.55068535118953,10.2927182395872,10.4912184158388,WBGene00015580,WBGene00015580,History: N.A.
WBGene00021447,Y39A3CR.8,-2.11797043932089,0.0011054488664343,2.51319120819938,3.16841190557682,2.87691544570866,0.712065234303711,0.970676914298232,0.262883234307109,WBGene00021447,WBGene00015243,"History: Merged into ""WBGene00015243"" on 2020-01-21"
WBGene00021384,Y37F4.3,5.43647946280522,0.0011099804573266,0.0,0.0,0.0,1.8988406248099,3.23558971432744,2.80408783260916,WBGene00021384,WBGene00021384,History: N.A.
WBGene00017506,F16B4.4,-0.371525405855699,0.0011152489699745,447.856729183559,454.21131521952,553.571294460647,350.597553539017,414.57455077643,360.373851264486,WBGene00017506,WBGene00017506,History: N.A.
WBGene00007461,C08F11.14,-0.940679172408138,0.0011156804978103,2.57975217671688,2.63750285808126,3.37112958939695,1.40177210630164,1.5696475153396,1.51557119246269,WBGene00007461,WBGene00007461,History: N.A.
WBGene00003241,mig-5,0.358620146311486,0.001119615081291,35.878144207299,35.4268164108245,31.2650070788481,41.6436666572263,43.4970816718727,46.4317214135309,WBGene00003241,WBGene00003241,History: N.A.
WBGene00004902,snf-3,-0.418710445037632,0.0011265137182705,21.669655906169,20.159274369211,21.9548920873826,15.8694488068302,15.6812742897349,16.183360276621,WBGene00004902,WBGene00004902,History: N.A.
WBGene00019188,H11E01.3,-0.502174013781508,0.0011290911770215,5.70759723629168,5.89889917379538,5.32926078311348,4.01631897307305,4.05060035292663,3.88170086216464,WBGene00019188,WBGene00019188,History: N.A.
WBGene00016839,C50F2.5,0.674577474384309,0.0011336184095195,8.55532982411285,6.93517656453423,8.00871056508087,12.0390475532624,11.7350716372611,13.7998473113492,WBGene00016839,WBGene00016839,History: N.A.
WBGene00000753,col-180,-1.28535740078869,0.0011338114472909,95.0388800137228,119.763107399924,118.650609295808,28.6572314125937,44.5494860605334,63.7170661419764,WBGene00000753,WBGene00000753,History: N.A.
WBGene00044521,Y5H2A.4,-3.29053851758242,0.0011338114472909,0.958735905350133,1.28926983219521,0.670688312754715,0.0517408953321215,0.246863511537575,0.0,WBGene00044521,WBGene00044521,History: N.A.
WBGene00022452,Y110A2AR.1,0.331821490441108,0.0011389404621154,69.9850653124285,77.9133259256806,75.9730588877678,95.3523070541656,92.963601318492,93.4068066733609,WBGene00022452,WBGene00022452,History: N.A.
WBGene00000734,col-161,-1.6393368515884,0.0011425696342644,152.828847136304,205.629594527655,204.716431498869,31.5779598768698,58.7927715231244,90.5070222567087,WBGene00000734,WBGene00000734,History: N.A.
WBGene00015457,C04G6.7,-1.9169955914523,0.0011469936084192,3.72215116194758,4.26596635652827,4.51907633193016,0.958728354683427,1.30692447284599,1.06184208367185,WBGene00015457,WBGene00015457,History: N.A.
WBGene00018740,tra-4,0.649114606002425,0.0011603403264125,5.38548019845354,5.89281083753601,5.33128099441923,9.17169570543779,9.32097507989028,7.49333309488153,WBGene00018740,WBGene00018740,History: N.A.
WBGene00004127,abu-12,-1.90100958110243,0.0011660099469423,0.747220973654331,1.11249365932721,0.882517704880618,0.172825258635127,0.309215635585725,0.260534449395774,WBGene00004127,WBGene00004127,History: Renamed on 2011-04-12
WBGene00017922,F29B9.7,0.650348253749929,0.0011752843345436,17.1131958263833,22.3157756597662,21.6016806393695,28.9662635069676,36.2196990174955,30.7384669964439,WBGene00017922,WBGene00017922,History: N.A.
WBGene00011373,T02D1.7,2.82942474092357,0.0011772971538468,1.38057970370419,0.464137139590276,1.31698795959108,8.19575782060804,7.10966913228216,7.22052616896858,WBGene00011373,WBGene00011373,History: N.A.
WBGene00003091,lys-2,-0.549895043588072,0.0011912451463926,48.3128511614155,51.5402287012693,60.456559351918,27.7293285393074,40.6167621326666,41.5491484291942,WBGene00003091,WBGene00003091,History: N.A.
WBGene00022298,Y76B12C.4,0.608109296768392,0.0011912451463926,13.9766224222022,14.5662836834293,14.4439061934904,20.1772031425645,21.3679946150916,24.1225677410986,WBGene00022298,WBGene00022298,History: N.A.
WBGene00004419,rpl-7A,-0.327203007710376,0.0011965601083319,1668.01370857442,1581.49456029709,1419.28970288074,1111.07189108774,1250.82855878422,1359.94390604502,WBGene00004419,WBGene00004419,History: Renamed on 2005-03-17
WBGene00000217,asp-4,0.342736926894444,0.0012021386986529,174.71198532401,166.961321518484,177.497321393116,188.652661748824,237.758317510189,232.330758577133,WBGene00000217,WBGene00000217,History: N.A.
WBGene00013475,Y69E1A.3,0.805752842053831,0.0012073825600885,4.13444303516816,4.16987565222033,3.42200335947769,5.75864315986512,7.16237586909664,7.63179512868083,WBGene00013475,WBGene00013475,History: N.A.
WBGene00012783,Y43C5A.3,0.775948664523407,0.0012138486948432,9.77910623457136,8.41248565507375,9.74022345114234,15.3670459136401,15.6912619521071,16.84789439426,WBGene00012783,WBGene00012783,History: N.A.
WBGene00018055,F35F10.5,-1.65201887299095,0.0012160032767627,6.92212664809901,4.50885313181361,6.46571386846594,3.50223887624109,0.835485143504606,1.20677317587219,WBGene00018055,WBGene00018055,History: N.A.
WBGene00015180,B0416.4,1.14663023150537,0.0012299621556103,3.63074532467661,4.33998364292206,2.56556096024236,8.49088251190503,7.1414087266227,7.59561843748643,WBGene00015180,WBGene00015180,History: N.A.
WBGene00022018,Y61A9LA.7,-3.02183934112168,0.0012394663050959,2.17604506713445,2.74336750633482,3.28670375204428,0.293591069835505,0.525287507037047,0.18968107273998,WBGene00022018,WBGene00022018,History: N.A.
WBGene00020445,T12B3.2,0.555954406790642,0.0012395228209181,9.99329953646403,9.68879053845828,10.0250173138237,15.5010052179931,14.8786759646822,13.2181487775639,WBGene00020445,WBGene00020445,History: N.A.
WBGene00009413,oac-19,-1.23015646955021,0.0012530597773665,2.35107989393554,2.22605161944363,2.97512340269068,1.08756580735173,0.741276902114683,1.4052923961848,WBGene00009413,WBGene00009413,History: N.A.
WBGene00012714,abce-1,-0.288820883360475,0.0012592500821534,84.9671074390788,84.0987697061112,80.1651281608102,65.201903443257,70.3544357915033,68.5203258975189,WBGene00012714,WBGene00012714,History: N.A.
WBGene00012480,clec-104,2.05914632667864,0.0012648270272914,0.570487480869501,0.575376619326788,1.22447227647931,3.46364671231557,2.89197543474804,3.58042619948855,WBGene00012480,WBGene00012480,History: N.A.
WBGene00022888,rnh-1.1,-0.501689278859226,0.0012648270272914,19.338361341311,20.6020056858949,20.7688268210096,12.4926903868688,14.5919693461728,15.9414214120086,WBGene00022888,WBGene00022888,History: N.A.
