Gene,log2 fold change lotr-1 vs. N2 (22G-RNA),BH-adjusted p-value (22G-RNA),N2_r1 normalized counts (22G-RNA),N2_r2 normalized counts (22G-RNA),N2_r3 normalized counts (22G-RNA),lotr-1_r1 normalized counts (22G-RNA),lotr-1_r2 normalized counts (22G-RNA),lotr-1_r3 normalized counts (22G-RNA),Input,Suggested Match,History
WBGene00016588,-2.2785770079778,1.08845591419665e-07,174.423166540974,183.171260222708,179.722703058376,40.7084580946729,39.3226180116086,30.6032719259349,WBGene00016588,WBGene00016588,"History: Split into C42C1.19(WBGene00302978). History of WBGene00016588: Split into ""WBGene00302978"" on 2018-03-06"
WBGene00016890,2.25050959786301,1.12312018872125e-07,37.4371674526969,30.0280754463455,36.2178831258325,158.762986569224,188.271928661641,145.032897388126,WBGene00016890,WBGene00016890,History: N.A.
WBGene00011850,1.86339029796211,1.13087764525029e-07,97.8471422059125,102.846158403733,79.2693291055957,309.384281519514,378.927046293683,325.99137486322,WBGene00011850,WBGene00011850,History: N.A.
WBGene00044197,1.91275156938849,1.3159903795839e-07,79.128558479564,85.5800150220847,63.5521345415551,267.318874821685,287.174270933263,302.040988138575,WBGene00044197,WBGene00044197,History: N.A.
WBGene00012826,4.26317295168926,1.32642636520235e-07,0.850844714834021,3.00280754463455,3.41678142696533,47.4932011104517,51.2385628636112,45.2396193687734,WBGene00012826,WBGene00012826,History: N.A.
WBGene00014955,-6.96188124101201,1.33717474838392e-07,108.908123498755,111.103879151478,101.820086523567,2.71389720631153,0.0,0.0,WBGene00014955,WBGene00014955,History: N.A.
WBGene00008136,-1.80915993783316,1.35343068917249e-07,414.361376124168,452.673237353659,447.598366932458,131.624014506109,96.519153301221,149.0246285089,WBGene00008136,WBGene00008136,History: N.A.
PALTA1_CE,1.99998325045092,1.50593637683622e-07,61.2608194680495,81.8265055912915,58.0852842584106,246.964645774349,246.660058436454,311.355027420381,,,
WBGene00022197,3.20754037454339,1.53321689741735e-07,8.50844714834022,6.0056150892691,7.51691913932373,59.7057385388536,77.4536415380169,65.198274972644,WBGene00022197,WBGene00022197,History: N.A.
WBGene00019243,2.05744175547858,1.55060752853765e-07,54.4540617493774,47.2942188279942,49.2016525483007,213.040930695455,185.888739691241,228.859250924383,WBGene00019243,WBGene00019243,History: N.A.
WBGene00008782,1.36558174139664,1.94086159889805e-07,671.316480004043,640.348708893318,710.690536808789,1743.67895505516,1754.02708221478,1716.44438193287,WBGene00008782,WBGene00008782,History: N.A.
WBGene00044169,-4.12630369324771,2.02586992001599e-07,68.9184219015557,68.3138716404361,65.6022033977343,6.78474301577882,3.57478345560078,1.33057704025804,WBGene00044169,WBGene00044169,History: N.A.
LONGPAL3,1.35245373225562,2.04239728600412e-07,732.577299472092,740.942761638576,800.893566480673,1880.73076397389,1974.47206197683,1957.27882621958,,,
WBGene00011994,1.6013832956035,2.14465045378883e-07,188.036681978319,174.913539474963,187.2396221977,572.632310531732,540.983896280918,556.181202827861,WBGene00011994,WBGene00011994,History: N.A.
WBGene00019138,1.55587645925224,2.28323114086749e-07,271.419464032053,266.499169586316,227.557643035891,788.387138433499,706.615529723754,751.776027745793,WBGene00019138,WBGene00019138,History: N.A.
WBGene00000534,-2.2908241744377,2.48406844974552e-07,199.097663271161,165.905116841059,172.889140204446,32.5667664757383,29.7898621300065,47.9007734492894,WBGene00000534,WBGene00000534,History: Renamed on 2006-01-04
WBGene00010984,2.07399842046753,2.51114200024371e-07,61.2608194680495,41.2886037387251,44.4181585505493,198.114496060742,204.954251454445,211.561749401028,WBGene00010984,WBGene00010984,History: N.A.
WBGene00018767,1.76764620743225,2.78092679328204e-07,104.653899924585,108.101071606844,97.7199488112084,328.381561963695,374.160668352882,352.602915668381,WBGene00018767,WBGene00018767,"History: Split into F53G2.13(WBGene00304220). History of WBGene00018767: Split into ""WBGene00304220"" on 2018-11-14"
WBGene00206420,-2.26883140948823,2.79975107255214e-07,187.185837263485,180.168452678073,161.272083352764,43.4223553009844,36.9394290412081,29.2726948856769,WBGene00206420,WBGene00206420,History: N.A.
WBGene00002048,-3.10091581987956,3.15174270433308e-07,82.5319373389001,84.0786112497675,110.703718233677,14.9264346347134,5.9579724260013,11.9751933623224,WBGene00002048,WBGene00002048,History: N.A.
WBGene00006608,1.95610079151238,3.3028631129197e-07,57.0065958938794,66.0617659819601,56.0352154022314,229.324313933324,244.276869466053,220.875788682835,WBGene00006608,WBGene00006608,History: N.A.
HelitronY4_CE,1.54164734494502,3.31402685359774e-07,218.667091712344,253.73723752162,240.541412458359,681.188198784193,691.124801416151,706.536408377019,,,
WBGene00003142,-2.3251518971796,3.39464978647538e-07,171.019787681638,162.151607410266,166.055577350515,31.2098178725826,23.8318897040052,45.2396193687734,WBGene00003142,WBGene00003142,History: Renamed on 2006-06-16
PALTTAA1_CE,1.45459106825848,3.60471279814174e-07,406.703773690662,439.911305288962,483.132893772898,1135.76598084137,1282.15566607548,1232.11433927895,,,
WBGene00011308,-2.04836538755914,3.63205786105574e-07,250.999190876036,225.96126773375,220.72408018196,50.2070983167633,63.1545077156138,54.5536586505796,WBGene00011308,WBGene00011308,History: N.A.
WBGene00022721,-1.69081032412979,3.68048824877901e-07,466.262903729044,466.936573190673,474.932618348181,158.762986569224,134.650176827629,143.702320347868,WBGene00022721,WBGene00022721,History: N.A.
WBGene00001171,2.35955236923633,3.77785425057971e-07,24.6744967301866,23.2717584709178,25.2841825595434,137.051808918732,115.584665064425,123.743664743998,WBGene00001171,WBGene00001171,History: N.A.
WBGene00018578,-2.64612739967169,3.9317342535316e-07,113.162347072925,117.109494240748,141.454751076365,16.2833832378692,14.2991338224031,29.2726948856769,WBGene00018578,WBGene00018578,History: N.A.
WBGene00017253,2.5386766339751,3.9317342535316e-07,21.2711178708505,15.7647396093314,17.0839071348266,108.555888252461,94.1359643308205,110.437894341417,WBGene00017253,WBGene00017253,History: Renamed on 2005-12-13
WBGene00013982,-3.47661681114622,4.21636659184626e-07,61.2608194680495,81.8265055912915,86.1028919595263,4.07084580946729,5.9579724260013,10.6446163220643,WBGene00013982,WBGene00013982,History: N.A.
WBGene00009302,2.45476538957248,4.23379266384936e-07,28.0778755895227,24.0224603570764,17.0839071348266,100.414196633527,142.991338224031,131.727126985546,WBGene00009302,WBGene00009302,History: N.A.
WBGene00045052,-2.14211142224616,4.24914358989868e-07,203.351886845331,189.176875311977,194.073185051631,50.2070983167633,42.8974014672093,39.9173112077412,WBGene00045052,WBGene00045052,History: N.A.
WBGene00206422,2.26402308438319,4.28751711460805e-07,27.2270308746887,32.2801811048214,47.8349399775146,208.970084885988,151.332499620433,160.999821871223,WBGene00206422,WBGene00206422,History: N.A.
WBGene00010564,-2.31471832802193,4.3280925160965e-07,180.379079544813,163.653011182583,144.87153250333,33.9237150788941,28.5982676448062,35.9255800869671,WBGene00010564,WBGene00010564,History: N.A.
WBGene00021185,3.0544237175818,4.59419302164915e-07,6.80675771867217,11.2605282923796,6.83356285393066,69.204378760944,73.8788580824161,63.8676979323859,WBGene00021185,WBGene00021185,History: N.A.
CER6-I_CE,3.13050572535696,4.71125389417889e-07,3.40337885933609,12.7619320646968,7.51691913932373,66.4904815546324,66.7292911712145,77.1734683349663,,,
WBGene00019408,2.97520160483857,4.77999036735558e-07,6.80675771867217,13.5126339508555,8.88363171010986,86.8447106019689,59.579724260013,85.1569305765146,WBGene00019408,WBGene00019408,History: N.A.
WBGene00007001,-2.04319412520297,4.79348076177456e-07,229.728073005186,227.462671506067,212.523804757244,51.564046919919,53.6217518340117,57.2148127310957,WBGene00007001,WBGene00007001,History: N.A.
WBGene00020933,-2.02441867722224,4.91221889170399e-07,268.866929887551,231.21618093686,225.507574179712,59.7057385388536,53.6217518340117,65.198274972644,WBGene00020933,WBGene00020933,"History: Split into W02D3.13(WBGene00303103). History of WBGene00020933: Split into ""WBGene00303103"" on 2018-03-06"
WBGene00021971,1.45203712670188,5.18479827279738e-07,385.432655819812,346.073569519132,348.511705550464,964.790456843748,1010.47212344982,973.982393468885,WBGene00021971,WBGene00021971,History: N.A.
CELE14B,1.26592984854374,6.35677590630313e-07,1556.19498343143,1500.65307043112,1498.60033386699,3781.81575699511,3548.56837692637,3623.16128062264,,,
WBGene00007026,-2.75404325791623,6.42932046407642e-07,120.819949506431,108.101071606844,92.2530985280639,12.2125374284019,20.2571062484044,14.6363474428384,WBGene00007026,WBGene00007026,History: N.A.
WBGene00014669,-2.91985931166042,6.60811801055035e-07,105.504744639419,94.5884376559884,84.0528231033471,17.6403318410249,9.53275588160208,10.6446163220643,WBGene00014669,WBGene00014669,History: N.A.
WBGene00002117,-2.86755364523114,7.35697053972498e-07,122.521638936099,87.081418794402,92.936454813457,18.9972804441807,10.7243503668023,11.9751933623224,WBGene00002117,WBGene00002117,History: N.A.
WBGene00001559,3.88767250235308,7.49792324722271e-07,5.10506828900413,3.00280754463455,2.0500688561792,33.9237150788941,50.0469683784109,62.5371208921279,WBGene00001559,WBGene00001559,History: N.A.
WBGene00185079,2.29245903233654,7.64439094238075e-07,31.4812544488588,23.2717584709178,25.9675388449365,124.83927149033,139.41655476843,129.06597290503,WBGene00185079,WBGene00185079,History: N.A.
WBGene00016242,-3.56663360563277,7.6887267267933e-07,67.2167324718877,63.8096603234842,82.0027542471679,1.35694860315576,7.14956691120156,9.31403928180628,WBGene00016242,WBGene00016242,History: N.A.
WBGene00019207,2.0331010028618,8.07111266337491e-07,43.3930804565351,46.5435169418356,61.5020656853759,199.471444663897,193.038306602442,231.520405004899,WBGene00019207,WBGene00019207,History: Renamed on 2023-01-12
WBGene00044460,-3.06075215898601,8.47855089266639e-07,86.7861609130702,92.3363319975125,80.6360416763818,16.2833832378692,4.76637794080104,10.6446163220643,WBGene00044460,WBGene00044460,History: N.A.
WBGene00010898,-5.72357929817657,8.90640399454781e-07,69.7692666163898,63.0589584373256,71.0690536808789,0.0,2.38318897040052,1.33057704025804,WBGene00010898,WBGene00010898,History: Renamed on 2011-01-18
WBGene00015236,-4.54860035058456,8.90640399454781e-07,57.8574406087135,70.565977298912,52.6184339752661,1.35694860315576,2.38318897040052,3.99173112077412,WBGene00015236,WBGene00015236,History: N.A.
WBGene00007434,-2.11635359313468,8.90640399454781e-07,196.545129126659,192.179682856611,227.557643035891,54.2779441262306,36.9394290412081,51.8925045700636,WBGene00007434,WBGene00007434,History: N.A.
WBGene00000727,1.91978809304434,9.30528786419017e-07,62.9625088977176,63.8096603234842,56.0352154022314,225.253468123857,219.253385276848,246.156752447737,WBGene00000727,WBGene00000727,History: N.A.
WBGene00007898,-3.12140819331185,9.64831099399226e-07,85.0844714834022,78.0729961604983,96.3532362404223,18.9972804441807,4.76637794080104,6.6528852012902,WBGene00007898,WBGene00007898,History: N.A.
WBGene00016162,-1.98623789688049,1.0514696233137e-06,276.524532321057,242.47670922924,226.190930465105,61.0626871420094,70.3040746268153,55.8842356908377,WBGene00016162,WBGene00016162,History: N.A.
WBGene00011611,2.49010308665464,1.05252875328336e-06,18.7185837263485,17.2661433816487,18.4506197056128,90.9155564114362,113.201476094025,101.123855059611,WBGene00011611,WBGene00011611,History: N.A.
WBGene00000117,1.9654235027613,1.05920912506004e-06,57.8574406087135,52.5491320311047,51.935077689873,208.970084885988,228.78614115845,194.264247877674,WBGene00000117,WBGene00000117,History: N.A.
WBGene00009656,-1.48474743150524,1.08097789585075e-06,1019.31196837116,956.394202966105,1004.53373952781,398.942889327795,315.772538578069,352.602915668381,WBGene00009656,WBGene00009656,History: N.A.
TIR21T5A_CE,1.72472987936662,1.11930801670893e-06,111.460657643257,111.854581037637,106.603580521318,401.656786534106,345.562400708075,343.288876386574,,,
WBGene00017070,-2.2332023644586,1.14486417665483e-06,176.124855970642,151.641781004045,164.005508494336,39.3515094915172,32.173051100407,33.264426006451,WBGene00017070,WBGene00017070,History: N.A.
WBGene00018664,1.24684796697472,1.14499141783629e-06,1768.90616213993,1660.55257218291,1750.07544689164,4096.62783292725,4083.59430078129,4110.15247735709,WBGene00018664,WBGene00018664,History: N.A.
WBGene00019535,-1.99517973571344,1.16156315077847e-06,278.226221750725,225.96126773375,263.775526161723,51.564046919919,78.6452360232171,61.2065438518698,WBGene00019535,WBGene00019535,History: N.A.
WBGene00022339,2.29424199715375,1.17804082651489e-06,34.8846333081949,21.7703546986005,24.6008262741504,124.83927149033,134.650176827629,135.71885810632,WBGene00022339,WBGene00022339,History: N.A.
WBGene00003067,-1.32615912604017,1.19262742142803e-06,3247.67427652146,3026.07930310547,3069.63643398565,1285.03032718851,1321.47828408709,1116.3541367765,WBGene00003067,WBGene00003067,History: N.A.
WBGene00003017,-3.43791827047007,1.27109102623542e-06,75.7251796202279,71.3166791850706,62.185421970769,4.07084580946729,8.34116139640182,6.6528852012902,WBGene00003017,WBGene00003017,History: N.A.
WBGene00015796,-3.34180566209807,1.2842755055433e-06,74.8743349053939,66.0617659819601,82.0027542471679,13.5694860315576,4.76637794080104,3.99173112077412,WBGene00015796,WBGene00015796,History: N.A.
WBGene00022379,-2.51546852528551,1.29050783129502e-06,127.626707225103,124.616513102334,128.470981653896,12.2125374284019,32.173051100407,21.2892326441286,WBGene00022379,WBGene00022379,"History: Split into Y94H6A.12(WBGene00050885). History of WBGene00022379: Split into ""WBGene00050885"" on 2007-09-06"
WBGene00000728,1.55403692638952,1.31014458009584e-06,246.744967301866,209.44582623826,200.906747905561,628.267203261119,633.928266126538,661.296789008246,WBGene00000728,WBGene00000728,History: N.A.
WBGene00004318,-1.81350328384194,1.48100573191221e-06,318.215923347924,306.286369552724,332.11115470103,100.414196633527,85.7948029344187,86.4875076167726,WBGene00004318,WBGene00004318,History: N.A.
WBGene00017775,-2.33397863804467,1.54098279112295e-06,134.433464943775,138.129147053189,161.272083352764,25.7820234599595,33.3646455856073,26.6115408051608,WBGene00017775,WBGene00017775,History: N.A.
WBGene00077449,4.96185653606595,1.54098279112295e-06,2.55253414450206,0.750701886158638,0.683356285393066,31.2098178725826,38.1310235264083,49.2313504895475,WBGene00077449,WBGene00077449,History: N.A.
WBGene00012204,-1.6833898383166,1.55103692841022e-06,428.825736276347,448.169026036707,456.481998642568,124.83927149033,154.907283076034,134.388281066062,WBGene00012204,WBGene00012204,History: N.A.
WBGene00018785,2.01811629292051,1.55729336199719e-06,50.1998381752073,51.0477282587874,38.9513082674048,183.188061426028,191.846712117242,190.2725167569,WBGene00018785,WBGene00018785,History: N.A.
WBGene00000762,-2.55832043543181,1.64477156875753e-06,108.057278783921,116.358792354589,110.020361948284,20.3542290473365,16.6823227928036,19.9586556038706,WBGene00000762,WBGene00000762,History: N.A.
WBGene00022712,1.43525005967865,1.6646615897813e-06,376.073363956637,351.328482722243,338.261361269568,960.719611034281,935.401670882204,981.965855710434,WBGene00022712,WBGene00022712,History: N.A.
WBGene00021566,3.21428589709125,1.74256642914704e-06,5.95591300383815,6.75631697542774,5.46685028314453,54.2779441262306,60.7713187452132,53.2230816103216,WBGene00021566,WBGene00021566,History: N.A.
WBGene00013593,1.82161647237481,1.83642230213641e-06,85.9353161982362,76.5715923881811,78.5859728202026,320.23987034476,271.683542625659,259.462522850318,WBGene00013593,WBGene00013593,History: N.A.
WBGene00009081,-2.25213566747435,1.87868784211107e-06,156.55542752946,143.3840602563,154.438520498833,32.5667664757383,32.173051100407,30.6032719259349,WBGene00009081,WBGene00009081,History: N.A.
WBGene00008646,-1.89398986686157,1.89393492830449e-06,256.955103879875,267.249871472475,267.192307588689,71.9182759672555,63.1545077156138,78.5040453752244,WBGene00008646,WBGene00008646,History: N.A.
WBGene00195071,-1.79813225533076,2.04236564816831e-06,311.409165629252,370.096029876209,377.212669536972,108.555888252461,89.3695863900195,107.776740260901,WBGene00195071,WBGene00195071,History: N.A.
WBGene00009644,-2.4985576350351,2.1094807851713e-06,110.609812928423,135.126339508555,116.853924802214,16.2833832378692,27.406673159606,19.9586556038706,WBGene00009644,WBGene00009644,History: N.A.
WBGene00022786,-4.70765256470307,2.36520829817001e-06,58.7082853235475,48.0449207141528,61.5020656853759,1.35694860315576,2.38318897040052,2.66115408051608,WBGene00022786,WBGene00022786,History: N.A.
WBGene00010891,-2.11290069949637,2.39605286856476e-06,173.57232182614,180.168452678073,181.772771914556,40.7084580946729,38.1310235264083,45.2396193687734,WBGene00010891,WBGene00010891,History: N.A.
