# Table S2. Genes with More Than 25 Reads per Million of Antisense 22G-RNAs in the fem-1 Oocyte Library
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Normalized reads = reads per million, excluding reads considered to be degradation products
gene name,cosmid ID,fem-1 oocyte - Reads,fem-1 oocyte - Normalized reads,Input,Suggested Match,History
unc-68,K11C4.5,130.0,57.0192944520227,unc-68,WBGene00006801,Public name for WBGene00006801. History: N.A.
rad-23,ZK20.3,130.0,57.0192944520227,rad-23,WBGene00013924,Public name for WBGene00013924. History: N.A.
lin-10,C09H6.2,130.0,57.0192944520227,lin-10,WBGene00002999,Public name for WBGene00002999. History: N.A.
cyk-1,F11H8.4,129.5909,56.8398591184817,cyk-1,WBGene00000872,Public name for WBGene00000872. History: N.A.
ZK1067.2,ZK1067.2,129.0,56.5806844946994,ZK1067.2,WBGene00014208,Sequence name for WBGene00014208(znfx-1). History: N.A.
kin-19,C03C10.1,129.0,56.5806844946994,kin-19,WBGene00002202,Public name for WBGene00002202. History: N.A.
T07F10.3,T07F10.3,129.0,56.5806844946994,T07F10.3,WBGene00011589,Public name for WBGene00011589. History: N.A.
Y41C4A.13,Y41C4A.13,129.0,56.5806844946994,Y41C4A.13,WBGene00012759,Sequence name for WBGene00012759(sup-1). History: N.A.
hsp-3,C15H9.6,129.0,56.5806844946994,hsp-3,WBGene00002007,Public name for WBGene00002007. History: N.A.
wrs-1,Y80D3A.1,128.6804,56.4405047523389,wrs-1,WBGene00006945,Other name for WBGene00006945(wars-1). History: Renamed on 2010-01-29
C36A4.10,C36A4.10,128.5,56.3613795160378,C36A4.10,WBGene00007970,Public name for WBGene00007970. History: N.A.
C02B8.1,C02B8.1,128.25,56.251727026707,C02B8.1,WBGene00015320,Public name for WBGene00015320. History: N.A.
dpy-28,Y39A1B.3,128.0182,56.1500572385994,dpy-28,WBGene00001087,Public name for WBGene00001087. History: N.A.
tag-144,F36H1.2,128.0,56.1420745373762,tag-144,WBGene00006490,Other name for WBGene00006490(kdin-1). History: Renamed on 2012-12-21
B0336.5,B0336.5,128.0,56.1420745373762,B0336.5,WBGene00015145,Sequence name for WBGene00015145(arle-14). History: N.A.
mab-5,C08C3.3,127.6786,56.0011052970925,mab-5,WBGene00003102,Public name for WBGene00003102. History: N.A.
cul-2,ZK520.4,127.6667,55.9958858386003,cul-2,WBGene00000837,Public name for WBGene00000837. History: Renamed on 2013-05-02
C32B5.1,C32B5.1,127.537,55.9389981271355,C32B5.1,WBGene00016295,Sequence name for WBGene00016295(fbxc-40). History: N.A.
tag-163,M01E11.7,127.0,55.7034645800529,tag-163,WBGene00006508,Other name for WBGene00006508(tns-1). History: Renamed on 2015-11-05
ser-5,F16D3.7,127.0,55.7034645800529,ser-5,WBGene00008890,Public name for WBGene00008890. History: N.A.
tag-153,F44A2.1,127.0,55.7034645800529,tag-153,WBGene00006499,Public name for WBGene00006499. History: N.A.
F37H8.3,F37H8.3,127.0,55.7034645800529,F37H8.3,WBGene00009512,Sequence name for WBGene00009512(bigr-1). History: N.A.
H28G03.2,H28G03.2,127.0,55.7034645800529,H28G03.2,WBGene00019250,Public name for WBGene00019250. History: N.A.
bre-2,Y39E4B.9,127.0,55.7034645800529,bre-2,WBGene00000267,Public name for WBGene00000267. History: N.A.
smu-2,Y49F6B.4,127.0,55.7034645800529,smu-2,WBGene00004896,Public name for WBGene00004896. History: N.A.
C04E7.3,C04E7.3,126.0,55.2648546227297,C04E7.3,WBGene00015430,Public name for WBGene00015430. History: N.A.
ppw-2,Y110A7A.18,126.0,55.2648546227297,ppw-2,WBGene00004094,Public name for WBGene00004094. History: Renamed on 2011-10-14
T07A9.14,T07A9.14,126.0,55.2648546227297,T07A9.14,WBGene00044789,Public name for WBGene00044789. History: N.A.
F13B12.1,F13B12.1,126.0,55.2648546227297,F13B12.1,WBGene00008729,Public name for WBGene00008729. History: N.A.
bath-1,F59H6.9,125.8666,55.2063440544227,bath-1,WBGene00019139,Public name for WBGene00019139. History: N.A.
Y55F3BR.1,Y55F3BR.1,125.8333,55.1917383428439,Y55F3BR.1,WBGene00021938,Public name for WBGene00021938. History: N.A.
K04G2.10,K04G2.10,125.5,55.045549644068,K04G2.10,WBGene00010568,Public name for WBGene00010568. History: N.A.
csn-4,Y55F3AM.15,125.3922,54.9982674906686,csn-4,WBGene00000816,Public name for WBGene00000816. History: N.A.
ppk-1,F55A12.3,125.2435,54.9330461900146,ppk-1,WBGene00004087,Public name for WBGene00004087. History: N.A.
dnj-19,T05C3.5,125.0,54.8262446654064,dnj-19,WBGene00001037,Public name for WBGene00001037. History: Renamed on 2005-12-16
ceh-38,F22D3.1,124.8333,54.7531283855206,ceh-38,WBGene00000459,Public name for WBGene00000459. History: N.A.
pqn-82,Y39A3CR.7,124.7986,54.7379086200015,pqn-82,WBGene00004163,Public name for WBGene00004163. History: N.A.
F54D11.2,F54D11.2,124.7142,54.7008899396034,F54D11.2,WBGene00018812,"Sequence name for WBGene00018812(sumv-2). History: Merged into ""WBGene00018814"" on 2012-01-23; Resurrected on 2012-06-29"
C39E9.12,C39E9.12,124.7,54.6946616782094,C39E9.12,WBGene00008035,Public name for WBGene00008035. History: N.A.
K09E3.6,K09E3.6,124.5,54.6069396867448,K09E3.6,WBGene00019577,Sequence name for WBGene00019577(lido-6). History: N.A.
unc-5,B0273.4,124.3333,54.533823406859,unc-5,WBGene00006745,Public name for WBGene00006745. History: N.A.
C11G6.3,C11G6.3,124.3333,54.533823406859,C11G6.3,WBGene00006384,"Public name for Dead gene WBGene00007524. History of WBGene00007524: Merged into ""WBGene00006384"" on 2011-01-21"
acl-11,F28B3.9,124.3103,54.5237353778406,acl-11,WBGene00017888,Public name for WBGene00017888. History: N.A.
Y39B6A.3,Y39B6A.3,124.0,54.3876347080831,Y39B6A.3,WBGene00012666,Public name for WBGene00012666. History: N.A.
tbx-33,Y66A7A.8,124.0,54.3876347080831,tbx-33,WBGene00006552,Public name for WBGene00006552. History: N.A.
K09E3.1,K09E3.1,123.6831,54.2486392126074,K09E3.1,,Sequence name for Suppressed gene WBGene00019573. Molecular name for Suppressed gene WBGene00019573. Public name for Suppressed gene WBGene00019573. History of WBGene00019573: Killed on 2008-09-11; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F54B3.1,F54B3.1,123.6823,54.2482883246415,F54B3.1,WBGene00010013,Public name for WBGene00010013. History: N.A.
M03C11.7,M03C11.7,123.511,54.1731544389521,M03C11.7,WBGene00010844,Sequence name for WBGene00010844(prp-3). History: N.A.
chd-3,T14G8.1,123.5,54.1683297294215,chd-3,WBGene00000482,Public name for WBGene00000482. History: N.A.
tag-231,ZK430.2,123.0056,53.9514809665209,tag-231,WBGene00044063,Other name for WBGene00044063(bpnt-1). History: Renamed on 2016-07-13
T22D1.5,T22D1.5,123.0,53.9490247507599,T22D1.5,WBGene00020684,Public name for WBGene00020684. History: N.A.
C33D9.3,C33D9.3,123.0,53.9490247507599,C33D9.3,WBGene00007898,Public name for WBGene00007898. History: N.A.
Y47G7B.2,Y47G7B.2,123.0,53.9490247507599,Y47G7B.2,WBGene00021654,Public name for WBGene00021654. History: N.A.
Y47A7.2,Y47A7.2,123.0,53.9490247507599,Y47A7.2,WBGene00021614,Public name for WBGene00021614. History: N.A.
Y32H12A.2,Y32H12A.2,122.624,53.7841074068063,Y32H12A.2,WBGene00021311,Sequence name for WBGene00021311(thoc-5). History: N.A.
M04F3.5,M04F3.5,122.6103,53.778098450391,M04F3.5,WBGene00019771,Public name for WBGene00019771. History: N.A.
Y105E8A.19,Y105E8A.19,122.5,53.7297197720983,Y105E8A.19,WBGene00013677,Sequence name for WBGene00013677(yars-1). History: N.A.
R151.2,R151.2,122.5,53.7297197720983,R151.2,WBGene00020107,Public name for WBGene00020107. History: N.A.
W04B5.1,W04B5.1,122.4996,53.7295443281153,W04B5.1,WBGene00021018,Public name for WBGene00021018. History: N.A.
hsp-16.11,T27E4.2,122.333,53.6564719092253,hsp-16.11,WBGene00002017,Public name for WBGene00002017. History: N.A.
gfi-4,F45E4.10,122.0833,53.5469510028817,gfi-4,WBGene00001584,Other name for WBGene00001584(nrde-4). History: Renamed on 2011-05-17
met-2,R05D3.11,122.0077,53.513792090108,met-2,WBGene00019883,Public name for WBGene00019883. History: N.A.
B0495.2,B0495.2,122.0,53.5104147934366,B0495.2,WBGene00015203,Sequence name for WBGene00015203(cdk-11.1). History: N.A.
orc-2,F59E10.1,122.0,53.5104147934366,orc-2,WBGene00003882,Public name for WBGene00003882. History: N.A.
ZC504.3,ZC504.3,122.0,53.5104147934366,ZC504.3,WBGene00013917,Sequence name for WBGene00013917(cdk-11.2). History: N.A.
C45B2.6,C45B2.6,122.0,53.5104147934366,C45B2.6,WBGene00016661,Public name for WBGene00016661. History: N.A.
F44F1.5,F44F1.5,122.0,53.5104147934366,F44F1.5,WBGene00009697,Public name for WBGene00009697. History: N.A.
T05A12.4,T05A12.4,122.0,53.5104147934366,T05A12.4,WBGene00020235,Public name for WBGene00020235. History: N.A.
cdc-6,C43E11.10,122.0,53.5104147934366,cdc-6,WBGene00000382,Public name for WBGene00000382. History: N.A.
hsp-16.41,Y46H3A.2,121.9992,53.5100639054708,hsp-16.41,WBGene00002018,Public name for WBGene00002018. History: N.A.
vha-3,Y38F2AL.4,121.75,53.4007623041058,vha-3,WBGene00006912,Public name for WBGene00006912. History: N.A.
F49D11.10,F49D11.10,121.5595,53.3172071072358,F49D11.10,WBGene00045433,Public name for WBGene00045433. History: N.A.
T01C3.1,T01C3.1,121.25,53.1814573254442,T01C3.1,WBGene00011318,Sequence name for WBGene00011318(cdt-2). History: N.A.
fbxa-193,F59A1.9,121.0,53.0718048361134,fbxa-193,WBGene00010295,Public name for WBGene00010295. History: N.A.
Y87G2A.16,Y87G2A.16,121.0,53.0718048361134,Y87G2A.16,WBGene00013602,Public name for WBGene00013602. History: N.A.
hpk-1,F20B6.8,120.6539,52.9200019298838,hpk-1,WBGene00001994,"Public name for WBGene00001994. History: Split into F20B6.10(WBGene00303101). History of WBGene00001994: Split into ""WBGene00303101"" on 2018-03-06"
grp-1,K06H7.4,120.4,52.8086388617194,grp-1,WBGene00001743,Public name for WBGene00001743. History: N.A.
F20B4.3,F20B4.3,120.1666,52.7062672976802,F20B4.3,WBGene00017622,"Public name for Dead gene WBGene00017623. History of WBGene00017623: Merged into ""WBGene00017622"" on 2008-09-11. Remark: [140610 pad] Gene was missing Merged_into Event history data so inferred from Merged_into tag."
F40G12.7,F40G12.7,120.083,52.669599505248,F40G12.7,WBGene00009602,Public name for WBGene00009602. History: N.A.
lrx-1,T04H1.6,120.0,52.6331948787901,lrx-1,WBGene00003075,Public name for WBGene00003075. History: N.A.
dnj-23,T24H10.3,120.0,52.6331948787901,dnj-23,WBGene00001041,Public name for WBGene00001041. History: N.A.
C56G2.7,C56G2.7,120.0,52.6331948787901,C56G2.7,WBGene00016981,Sequence name for WBGene00016981(rpn-13). History: N.A.
lim-7,C04F1.3,120.0,52.6331948787901,lim-7,WBGene00002989,Public name for WBGene00002989. History: Renamed on 2015-03-03
nkcc-1,Y37A1C.1,119.7833,52.5381481010382,nkcc-1,WBGene00012543,Public name for WBGene00012543. History: N.A.
W09B7.1,W09B7.1,119.6664,52.4868745970271,W09B7.1,WBGene00021106,Public name for WBGene00021106. History: N.A.
F07B7.1,F07B7.1,119.6664,52.4868745970271,F07B7.1,WBGene00017185,Public name for WBGene00017185. History: N.A.
Y102A11A.6,Y102A11A.6,119.5,52.4138899001285,Y102A11A.6,WBGene00022416,Sequence name for WBGene00022416(ergi-1). History: N.A.
cua-1,Y76A2A.2,119.5,52.4138899001285,cua-1,WBGene00000834,Public name for WBGene00000834. History: N.A.
adr-1,H15N14.1,119.4475,52.390862877369,adr-1,WBGene00000079,Public name for WBGene00000079. History: N.A.
Y55F3BR.2,Y55F3BR.2,119.0,52.1945849214669,Y55F3BR.2,WBGene00021939,Public name for WBGene00021939. History: N.A.
egl-27,C04A2.3,119.0,52.1945849214669,egl-27,WBGene00001194,Public name for WBGene00001194. History: N.A.
rme-8,F18C12.2,119.0,52.1945849214669,rme-8,WBGene00004378,Public name for WBGene00004378. History: N.A.
clp-1,C06G4.2,119.0,52.1945849214669,clp-1,WBGene00000542,Public name for WBGene00000542. History: N.A.
lgg-1,C32D5.9,119.0,52.1945849214669,lgg-1,WBGene00002980,Public name for WBGene00002980. History: Renamed on 2008-02-29
arf-1.2,B0336.2,119.0,52.1945849214669,arf-1.2,WBGene00000182,Other name for WBGene00000182(arf-1). History: Renamed on 2020-09-10
R03H10.6,R03H10.6,119.0,52.1945849214669,R03H10.6,WBGene00019858,Public name for WBGene00019858. History: N.A.
Y53G8AL.1,Y53G8AL.1,119.0,52.1945849214669,Y53G8AL.1,WBGene00021799,Public name for WBGene00021799. History: N.A.
ned-8,F45H11.2,119.0,52.1945849214669,ned-8,WBGene00003587,Public name for WBGene00003587. History: N.A.
Y73E7A.8,Y73E7A.8,118.9999,52.1945410604712,Y73E7A.8,WBGene00022274,Public name for WBGene00022274. History: N.A.
his-72,Y49E10.6,118.8525,52.1298899527617,his-72,WBGene00001946,Public name for WBGene00001946. History: N.A.
T05A12.3,T05A12.3,118.0,51.7559749641436,T05A12.3,WBGene00020234,Public name for WBGene00020234. History: N.A.
38077,K04G2.8,118.0,51.7559749641436,,,
dnj-12,F39B2.10,118.0,51.7559749641436,dnj-12,WBGene00001030,Public name for WBGene00001030. History: N.A.
W02A11.3,W02A11.3,118.0,51.7559749641436,W02A11.3,WBGene00012194,Sequence name for WBGene00012194(toe-4). History: N.A.
Y65B4A.7,Y65B4A.7,118.0,51.7559749641436,Y65B4A.7,WBGene00022030,Public name for WBGene00022030. History: N.A.
Y56A3A.30,Y56A3A.30,118.0,51.7559749641436,Y56A3A.30,WBGene00013242,Public name for WBGene00013242. History: N.A.
C09B8.5,C09B8.5,117.9166,51.7193948937029,C09B8.5,WBGene00015624,Public name for WBGene00015624. History: N.A.
par-1,H39E23.1,117.6869,51.6186461865057,par-1,WBGene00003916,Public name for WBGene00003916. History: N.A.
alg-2,T07D3.7,117.4833,51.5293451991947,alg-2,WBGene00000106,Public name for WBGene00000106. History: N.A.
R08E3.3,R08E3.3,117.1637,51.3891654568342,R08E3.3,WBGene00019959,Public name for WBGene00019959. History: N.A.
set-24,Y43F11A.5,117.0,51.3173650068204,set-24,WBGene00012845,Public name for WBGene00012845. History: N.A.
ZC53.1,ZC53.1,117.0,51.3173650068204,ZC53.1,WBGene00022508,Public name for WBGene00022508. History: N.A.
mes-4,Y2H9A.1,117.0,51.3173650068204,mes-4,WBGene00003222,Public name for WBGene00003222. History: N.A.
him-1,F28B3.7,117.0,51.3173650068204,him-1,WBGene00001860,Public name for WBGene00001860. History: N.A.
Y39B6A.13,Y39B6A.13,117.0,51.3173650068204,Y39B6A.13,WBGene00012675,Public name for WBGene00012675. History: N.A.
F15D3.8,F15D3.8,117.0,51.3173650068204,F15D3.8,WBGene00008858,Sequence name for WBGene00008858(pals-1). History: N.A.
F07B7.12,F07B7.12,117.0,51.3173650068204,F07B7.12,WBGene00017190,Public name for WBGene00017190. History: N.A.
Y61A9LA.9,Y61A9LA.9,116.9999,51.3173211458247,Y61A9LA.9,WBGene00022020,Sequence name for WBGene00022020(hpo-39). History: N.A.
pqn-51,K11D12.2,116.5,51.0980600281588,pqn-51,WBGene00004136,"Public name for WBGene00004136. History: Split into K11D12.14(WBGene00303069). History of WBGene00004136: Split into ""WBGene00303069"" on 2018-03-02"
ocrl-1,C16C2.3,116.5,51.0980600281588,ocrl-1,WBGene00007620,Public name for WBGene00007620. History: N.A.
dnj-1,B0035.14,116.5,51.0980600281588,dnj-1,WBGene00001019,Public name for WBGene00001019. History: N.A.
epn-1,T04C10.2,116.5,51.0980600281588,epn-1,WBGene00001329,Public name for WBGene00001329. History: N.A.
clp-2,T04A8.16,116.0,50.8787550494971,clp-2,WBGene00000543,Public name for WBGene00000543. History: N.A.
mut-15,T01C3.8,116.0,50.8787550494971,mut-15,WBGene00011323,Public name for WBGene00011323. History: Renamed on 2013-10-16
dnc-1,ZK593.5,116.0,50.8787550494971,dnc-1,WBGene00001017,Public name for WBGene00001017. History: N.A.
skp-1,T27F2.1,116.0,50.8787550494971,skp-1,WBGene00004806,Public name for WBGene00004806. History: N.A.
Y53F4B.11,Y53F4B.11,116.0,50.8787550494971,Y53F4B.11,WBGene00013158,Public name for WBGene00013158. History: N.A.
Y39G10AR.11,Y39G10AR.11,115.8917,50.831253591119,Y39G10AR.11,WBGene00021469,Public name for WBGene00021469. History: N.A.
F42G4.7,F42G4.7,115.8327,50.805375603637,F42G4.7,WBGene00009644,Public name for WBGene00009644. History: N.A.
ife-5,Y57A10A.30,115.714,50.7533126017027,ife-5,WBGene00002063,Public name for WBGene00002063. History: N.A.
nas-36,C26C6.3,115.5,50.6594500708355,nas-36,WBGene00003552,Public name for WBGene00003552. History: N.A.
C28A5.1,C28A5.1,115.5,50.6594500708355,C28A5.1,WBGene00007788,Public name for WBGene00007788. History: N.A.
F34D10.2,F34D10.2,115.3572,50.5968165689298,F34D10.2,WBGene00009372,"Sequence name for WBGene00009372(evl-18). History: Split into F34D10.9(WBGene00045484). History of WBGene00009372: Split into ""WBGene00045484"" on 2007-07-16; Renamed on 2012-08-30"
Y56A3A.7,Y56A3A.7,115.3154,50.5784826727136,Y56A3A.7,WBGene00013228,Public name for WBGene00013228. History: N.A.
B0205.8,B0205.8,115.0833,50.4766813016189,B0205.8,WBGene00015022,Public name for WBGene00015022. History: N.A.
sur-2,F39B2.4,115.0,50.4401450921739,sur-2,WBGene00006349,Public name for WBGene00006349. History: N.A.
Y39G10AR.18,Y39G10AR.18,114.8755,50.3855381524871,Y39G10AR.18,WBGene00021474,Sequence name for WBGene00021474(dot-1.1). History: N.A.
rom-4,Y116A8C.16,114.6666,50.2939125324023,rom-4,WBGene00004403,Public name for WBGene00004403. History: N.A.
fbxa-184,F45C12.8,114.5,50.2208401135123,fbxa-184,WBGene00018439,Public name for WBGene00018439. History: N.A.
hrs-1,T11G6.1,114.5,50.2208401135123,hrs-1,WBGene00002001,Other name for WBGene00002001(hars-1). History: Renamed on 2010-01-29
clu-1,F55H2.6,114.1547,50.0693880952485,clu-1,WBGene00000550,Public name for WBGene00000550. History: N.A.
C05C8.9,C05C8.9,114.0222,50.0112722759032,C05C8.9,WBGene00015466,Sequence name for WBGene00015466(hyls-1). History: N.A.
ppfr-1,F16A11.3,114.0,50.0015351348506,ppfr-1,WBGene00008878,Public name for WBGene00008878. History: N.A.
T25D3.3,T25D3.3,114.0,50.0015351348506,T25D3.3,WBGene00020797,Public name for WBGene00020797. History: N.A.
plk-2,Y71F9B.7,114.0,50.0015351348506,plk-2,WBGene00004043,Public name for WBGene00004043. History: N.A.
C16A3.1,C16A3.1,114.0,50.0015351348506,C16A3.1,WBGene00015806,Sequence name for WBGene00015806(smrc-1). History: N.A.
let-754,C29E4.8,114.0,50.0015351348506,let-754,WBGene00002879,Public name for WBGene00002879. History: N.A.
zfp-3,W05H7.4,114.0,50.0015351348506,zfp-3,WBGene00021047,Public name for WBGene00021047. History: N.A.
nfi-1,ZK1290.4,113.9762,49.9910962178663,nfi-1,WBGene00003592,Public name for WBGene00003592. History: N.A.
T02H6.1,T02H6.1,113.8333,49.9284188549648,T02H6.1,WBGene00020171,Public name for WBGene00020171. History: N.A.
F55F10.1,F55F10.1,113.5,49.782230156189,F55F10.1,WBGene00018898,Public name for WBGene00018898. History: N.A.
Y73B3A.5,Y73B3A.5,113.5,49.782230156189,Y73B3A.5,WBGene00022207,Sequence name for WBGene00022207(elk-2). History: N.A.
Y38H8A.5,Y38H8A.5,113.5,49.782230156189,Y38H8A.5,WBGene00012639,Sequence name for WBGene00012639(fezf-1). History: N.A.
ran-5,R12C12.2,113.3333,49.7091138763032,ran-5,WBGene00004306,Public name for WBGene00004306. History: N.A.
R06F6.8,R06F6.8,113.2909,49.6905168141127,R06F6.8,WBGene00011071,"Public name for WBGene00011071. History: Split into R06F6.12(WBGene00023418). History of WBGene00011071: Split into ""WBGene00023418"" on 2004-07-05"
fozi-1,K01B6.1,113.0,49.5629251775274,fozi-1,WBGene00010453,Public name for WBGene00010453. History: N.A.
F21D9.8,F21D9.8,113.0,49.5629251775274,F21D9.8,WBGene00009021,Public name for WBGene00009021. History: N.A.
nmy-2,F20G4.3,113.0,49.5629251775274,nmy-2,WBGene00003777,Public name for WBGene00003777. History: N.A.
F08F8.9,F08F8.9,113.0,49.5629251775274,F08F8.9,WBGene00017274,Public name for WBGene00017274. History: N.A.
C36A4.9,C36A4.9,113.0,49.5629251775274,C36A4.9,WBGene00007969,Sequence name for WBGene00007969(acs-19). History: N.A.
gpr-2,C38C10.4,112.5,49.3436201988658,gpr-2,WBGene00001689,Public name for WBGene00001689. History: N.A.
H27M09.1,H27M09.1,112.5,49.3436201988658,H27M09.1,WBGene00019245,Sequence name for WBGene00019245(sacy-1). History: N.A.
lgc-30,F58H7.3,112.5,49.3436201988658,lgc-30,WBGene00019069,Public name for WBGene00019069. History: N.A.
taf-1,W04A8.7,112.1512,49.1906330457514,taf-1,WBGene00006382,Public name for WBGene00006382. History: N.A.
ekl-1,F22D6.6,112.0677,49.1540091143149,ekl-1,WBGene00009052,Public name for WBGene00009052. History: N.A.
mut-7,ZK1098.8,112.0,49.1243152202041,mut-7,WBGene00003504,Public name for WBGene00003504. History: N.A.
spd-5,F56A3.4,112.0,49.1243152202041,spd-5,WBGene00004955,Public name for WBGene00004955. History: N.A.
cpb-3,B0414.5,112.0,49.1243152202041,cpb-3,WBGene00000772,Public name for WBGene00000772. History: N.A.
