gene_id,gene_name,mean of normalized counts for all samples,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_smRNA_rep1,him5_adultmale_smRNA_rep2,him5_adultmale_smRNA_rep3,him5gtsf1_adultmale_smRNA_rep1,him5gtsf1_adultmale_smRNA_rep2,him5gtsf1_adultmale_smRNA_rep3,Input,Suggested Match,History
WBGene00021261,Y22D7AR.7,53.4396372102069,1.01542898544386,0.0009746615672029,5.85743810464914,6.47416229251943,5.35589633113889,10.9915567707849,14.6624517121705,9.54015877628109,WBGene00021261,WBGene00021261,History: N.A.
WBGene00021597,spsb-1,185.51342542306,0.560149423949165,0.0009753001701588,12.4896541982772,16.7323624996309,13.1704732863285,20.3652613266756,19.9683269463702,22.4355651025024,WBGene00021597,WBGene00021597,History: N.A.
WBGene00021148,W10G11.19,698.413032910815,0.308559137789595,0.0009811169182422,150.421957666059,136.576132384817,159.952254167322,192.124116838777,177.590529416928,184.808128381997,WBGene00021148,WBGene00021148,History: N.A.
WBGene00003750,nlp-12,209.906861992593,-0.544645192463618,0.0010011994060307,204.208789501031,260.170987011013,281.966284487296,166.608860525582,174.446774054789,172.008269925369,WBGene00003750,WBGene00003750,History: N.A.
WBGene00050915,Y6E2A.10,35.5576806253265,-1.2332699896853,0.0010031684921561,28.5338717118866,21.8516314549932,24.093819024505,10.9050090796764,9.6195790760578,11.3865135829629,WBGene00050915,WBGene00050915,History: N.A.
WBGene00020864,oac-50,75.4716731144234,-0.923923599986054,0.001003673457045,16.2770706148889,14.4410037553114,19.5350988744555,11.6902143631983,6.27700843217598,8.80339581937939,WBGene00020864,WBGene00020864,History: N.A.
WBGene00011474,aldo-1,8.88430311957554,-3.24329067815464,0.001004780155993,6.02786892239544,4.51547399610743,3.68729246537751,0.30298318816865,0.97611282454971,0.0,WBGene00011474,WBGene00011474,History: N.A.
WBGene00022831,cec-10,801.790707481098,0.27542448738163,0.0010128608768733,94.6914072702922,103.261663061736,97.8842575904019,115.24027893062,121.893093017298,121.067767677457,WBGene00022831,WBGene00022831,History: N.A.
WBGene00019020,F57H12.5,12.5187725680173,-2.35966655063453,0.0010182222220567,4.46764509823727,3.75833856281709,4.56517168451804,1.07176609899311,0.345288014317964,1.2533800433684,WBGene00019020,WBGene00019020,History: N.A.
WBGene00019513,K08A2.4,533.362629453083,0.328712817476681,0.0010311618556015,162.178131762715,146.201950926933,155.267059003734,198.017848502347,199.427390841275,182.715913755659,WBGene00019513,WBGene00019513,History: N.A.
WBGene00020843,T27A3.7,184.537072501733,0.541637889673624,0.0010347292326442,35.9659668123106,38.614964041815,31.0970735410343,48.4277445915764,54.4888270270009,50.1594830824396,WBGene00020843,WBGene00020843,History: N.A.
WBGene00010317,idh-1,69.82258865982,-0.860991160570771,0.0010586859367067,24.927199474401,20.6031683279649,20.7904141259193,12.7726289137591,11.7275324217446,11.949591013857,WBGene00010317,WBGene00010317,History: N.A.
WBGene00017112,E03H12.5,25.7006495197223,-1.7862793585509,0.0010720503760466,7.99610120182969,23.5035270574567,25.3015578188098,8.44019164833171,3.19900463955313,5.08035662497066,WBGene00017112,WBGene00017112,History: N.A.
WBGene00013299,irld-18,16.9948726421505,-2.00929375912197,0.0010793269687742,15.8175543754238,14.6369050357813,12.6993775310734,5.56534520039743,0.896486180634262,4.8813070887301,WBGene00013299,WBGene00013299,History: N.A.
WBGene00013159,Y53F4B.12,915.956303148175,0.25066662665005,0.0010850361318474,133.102410692865,135.0584330936,135.266911904612,160.924205688563,158.338883999566,161.070739580851,WBGene00013159,WBGene00013159,History: N.A.
WBGene00010167,bgnt-1.6,47.2469607168717,-1.19037992149824,0.0010906090547727,25.698443098375,19.321467187336,18.311261843648,6.78142320048427,6.82735298233677,15.3654512343188,WBGene00010167,WBGene00010167,History: N.A.
WBGene00206493,Y38H8A.12,978.829134651483,0.248394477193081,0.0010932939448041,819.705022415206,823.252373572329,798.520453259476,1001.54644565946,950.765416286373,945.146004497404,WBGene00206493,WBGene00206493,History: N.A.
WBGene00012207,W02B12.12,111.860424181317,-0.664648433373026,0.001098549096727,41.2818957594058,42.1329533621074,43.1357237288257,25.952534043408,26.8379652391983,27.1653632557425,WBGene00012207,WBGene00012207,History: N.A.
WBGene00013606,cand-1,352.197744826248,-0.382777988433694,0.0011013406447813,36.2249551912146,34.729754673402,34.6069099897299,27.0231444511005,26.7990018750299,27.1414280564303,WBGene00013606,WBGene00013606,History: N.A.
WBGene00012656,Y39A1A.18,148.886902934418,0.584533415666096,0.0011082205125266,64.264463776722,56.6358611180437,63.8804606909994,85.0611903567682,97.5614807802491,94.4383493901252,WBGene00012656,WBGene00012656,History: N.A.
WBGene00009459,F36A2.12,98.5221856397226,-1.62121408695259,0.0011094239117761,141.820573675939,138.757859739207,126.91727303645,60.0695198943138,20.7347532646216,52.9651224591606,WBGene00009459,WBGene00009459,"History: Split into F36A2.14(WBGene00023490). History of WBGene00009459: Split into ""WBGene00023490"" on 2004-08-20"
WBGene00021287,Y24D9B.1,54.7639924601269,-1.00265144111537,0.0011182824080553,15.2058966480886,12.3823941898157,17.2543949343226,8.34621184758358,6.20510012966863,8.1337518336276,WBGene00021287,WBGene00021287,History: N.A.
WBTransposon00000732,WBTransposon00000732,16.7200302811257,-1.88682487169756,0.0011182824080553,1.08151662576888,0.793730295961441,1.10784760813751,0.236189441154949,0.285346949357274,0.287721294277018,,,
WBGene00271598,Y18D10A.30,530.34501056459,0.348062791019433,0.0011551937023244,364.704983384046,354.961966774716,310.307813299972,411.033099707492,429.257910590618,473.061092221175,WBGene00271598,WBGene00271598,History: N.A.
WBGene00014994,ZK1225.7,94.7730632827765,0.741082121021489,0.0011703979310821,36.8657715780761,28.7708832397645,29.954882451257,48.7587542059464,51.3546372764281,60.3107468261582,WBGene00014994,WBGene00014994,History: N.A.
WBGene00012337,W07G4.3,714.425068763555,0.319268142168781,0.0011856896540677,84.317831682058,82.5996978315655,84.2020303623985,91.3356019064877,108.077305782549,114.843719919578,WBGene00012337,WBGene00012337,History: N.A.
WBGene00009961,cutl-7,108.606347843768,0.691309398147874,0.0011880283743596,18.3386458065921,16.3778474948154,19.0035565819083,24.7591381184916,30.4560527031858,31.9159182772515,WBGene00009961,WBGene00009961,History: N.A.
WBGene00016520,C39B5.2,6.52191180773032,-5.02533946356543,0.0011898002430488,2.5873346229125,3.72432905741737,4.84699401626934,0.0,0.244402482527209,0.0,WBGene00016520,WBGene00016520,History: N.A.
WBGene00012768,eef-1B.2,350.244448361897,0.421232396524793,0.0011990804290146,58.5743810464914,57.524364735634,55.977755202871,65.2180475331049,83.8517323722181,81.3424064082914,WBGene00012768,WBGene00012768,History: N.A.
WBGene00021649,Y47G6A.25,271.579258285863,0.459180181757304,0.001206676254559,61.267829039211,55.0130711223657,64.4053680563087,74.2615151355802,90.9312638038628,82.9196829868455,WBGene00021649,WBGene00021649,History: N.A.
WBGene00006397,taf-13,203.451791394949,0.491357428451948,0.0012102388796677,138.998980640663,141.87601389065,152.17849592011,207.184670097402,201.963227179248,200.177467555586,WBGene00006397,WBGene00006397,History: N.A.
WBGene00012849,ttr-13,131.076431662983,0.662210156684964,0.0012154870882258,84.3094705504519,65.4781065034411,84.0071473907933,131.898681249419,135.671842348759,98.7288466892247,WBGene00012849,WBGene00012849,History: N.A.
WBGene00010550,K04B12.2,953.251510629236,0.253966503216259,0.0012311400548239,165.320333065617,163.040485193568,167.643212849947,188.747012867919,206.996193771454,194.932557934892,WBGene00010550,WBGene00010550,History: N.A.
WBGene00011918,T22C1.8,144.516077396704,-0.630407733105219,0.001231432005423,30.7609601699419,33.0947441048776,34.8137458783128,25.4278228805109,17.3292595618897,21.4446943900587,WBGene00011918,WBGene00011918,History: N.A.
WBGene00010563,K04G2.4,23.8420434839904,1.63127345169426,0.0012363055150758,2.33083547376712,5.03266848795052,6.23782896344952,20.5023856864382,10.238057983088,11.9882878759485,WBGene00010563,WBGene00010563,History: N.A.
WBGene00016885,fbxb-97,256.137459764512,-0.47087999971147,0.0012393424305096,96.3293324955057,114.384848437307,94.9167222531358,76.0817191034385,76.4538396554656,66.5226108911574,WBGene00016885,WBGene00016885,History: N.A.
WBGene00044476,F56D6.14,59.3685282855957,-0.977378985753847,0.0012474324427886,85.2892574814521,65.1574605918235,85.1966970398122,43.9662270831397,29.5093367792111,48.968033017102,WBGene00044476,WBGene00044476,History: N.A.
WBGene00007089,B0001.4,883.634486354872,0.287847495655306,0.0012875073187935,257.897743679556,240.33040783448,236.497930927097,276.379451736859,326.687681155399,290.854083742142,WBGene00007089,WBGene00007089,History: N.A.
WBGene00016807,C50D2.3,38.6199324492065,-1.16598024326116,0.0012926582780235,33.7449789334942,28.9551998637462,37.4371829934032,17.4857498874025,15.1265536485252,11.3604233718072,WBGene00016807,WBGene00016807,History: N.A.
WBGene00022760,ZK546.3,10.257733138347,-2.63532741946993,0.0012926582780235,21.4772730503802,15.3573152055112,15.6757941399187,2.06091689452217,3.31980038766125,3.01268171882561,WBGene00022760,WBGene00022760,History: N.A.
WBGene00003162,mdh-2,215.155631947514,-0.510238421818345,0.0012945418266081,58.516098080276,62.1303849578539,58.9597033322316,35.9276258627149,48.1618802508468,41.3681668853666,WBGene00003162,WBGene00003162,History: Renamed on 2010-08-18
WBGene00007514,catp-8,224.729369115829,0.478864053575514,0.0012945418266081,17.5386332793676,20.581569629378,17.7784646973171,24.7180748708399,26.2390914069201,27.0621655286457,WBGene00007514,WBGene00007514,History: N.A.
WBGene00007550,C13C4.6,12.3576617289413,-2.31155752736839,0.0013034150181174,4.12906941174108,3.61977025406627,5.9322657475588,0.688167032605665,1.29327875971499,0.670649147842918,WBGene00007550,WBGene00007550,History: N.A.
WBGene00015128,B0303.7,186.505111355144,0.518116226837009,0.0013034150181174,30.6858905503204,27.4911296667876,32.9534942503401,42.9117711676942,44.5317123950723,43.126271778976,WBGene00015128,WBGene00015128,History: N.A.
WBGene00009962,F53B6.7,409.035970635432,0.396881651045944,0.0013103079679223,132.330516561512,135.201686351307,123.7083947599,184.07137044769,183.391680989566,143.210185535509,WBGene00009962,WBGene00009962,History: N.A.
WBGene00011529,T06D8.9,78.8761559791587,-0.797209300318426,0.0013368554881011,27.321028748805,23.5800847839928,28.8953110761333,14.4191971092567,15.1868654034006,16.6193626423232,WBGene00011529,WBGene00011529,History: N.A.
WBGene00021877,Y54G2A.12,177.829015926077,0.521773053965423,0.0013485504314023,62.7659422589926,66.4350991297236,61.4376078584704,87.125734403286,91.005170259925,96.1847007478267,WBGene00021877,WBGene00021877,History: N.A.
WBGene00006351,sur-5,48.1034961440975,1.00346691317775,0.0013921022924368,5.53267388584331,4.56622394434966,4.44199607379268,9.31235204672803,9.28008022207023,10.6134842204498,WBGene00006351,WBGene00006351,History: N.A.
WBGene00009986,F53F4.2,45.2729795146498,1.05159729824208,0.0014091659873804,26.7087254033874,30.0112419283272,29.1019323269331,71.4870715168607,56.7660524302382,48.5708686271732,WBGene00009986,WBGene00009986,History: N.A.
WBGene00011467,decr-1.3,32.145265350443,-1.25666605195378,0.0014158131159862,15.3699175865993,18.732311064793,17.4565643542135,7.51822483121689,6.69271758152509,7.51965357018872,WBGene00011467,WBGene00011467,History: N.A.
WBGene00013603,soem-1,552.92714739691,0.317277563721197,0.0014166009209355,213.125456689932,189.789256763209,198.1796329809,238.519135578446,255.574868388003,254.536123978551,WBGene00013603,WBGene00013603,History: N.A.
WBGene00002196,kin-10,68.4309471813672,-0.842186542376128,0.0014217609404233,29.3073191765263,27.7158096128571,28.7012478273151,15.637472519261,14.7850903862852,17.8897388664284,WBGene00002196,WBGene00002196,History: N.A.
WBGene00002041,hum-8,216.902173031139,0.467717501105811,0.0014372906408896,17.2444893855247,17.8190198106189,17.9216030320318,24.3707504583005,24.1896623186807,24.8344138825553,WBGene00002041,WBGene00002041,History: N.A.
WBGene00015125,B0303.3,112.741141850892,-0.691029682820121,0.0014392997522826,30.8442310320765,27.44419694209,25.5574972812852,20.8700445014904,15.2962954570721,15.5591663453272,WBGene00015125,WBGene00015125,History: N.A.
WBGene00012272,dhc-4,373.767631962565,0.376655091530442,0.0014453530866695,14.8007252773888,15.4184735752359,14.5803680506934,18.066780730664,19.1830345278059,21.156271864404,WBGene00012272,WBGene00012272,History: N.A.
WBGene00022663,glrx-21,126.728534547932,0.634560902608628,0.0014520120276496,58.929377295258,78.1826955916934,76.9538985050555,104.919405539311,116.494813603386,111.743103752804,WBGene00022663,WBGene00022663,History: N.A.
WBGene00008333,C55A6.4,40.2680644423628,-1.10876174109903,0.0014614156797458,19.4185129790651,18.8827640558184,16.9116908157437,9.37997645408512,8.39422749470097,7.61766755945369,WBGene00008333,WBGene00008333,History: N.A.
WBGene00016963,C56C10.6,37.8852935138652,-1.18354521226998,0.0014614156797458,15.898760569762,16.5187928260961,12.0927554793659,7.65483417965379,5.21682918061054,6.88612964302996,WBGene00016963,WBGene00016963,History: N.A.
WBGene00004979,sph-1,20.6319144219957,1.61472198392204,0.0014746293496048,3.15353134551037,5.83629273351029,3.16482910080378,14.1468617112942,10.3887759765299,12.773010189595,WBGene00004979,WBGene00004979,History: N.A.
WBGene00003019,lin-33,118.867943380696,-0.650327836309743,0.0014818460516889,57.558235253661,52.9161329513925,55.5138791475486,36.2951505731203,39.0829541151586,28.8352387843727,WBGene00003019,WBGene00003019,History: N.A.
WBGene00015013,btb-3,99.2104897980405,0.71339769315152,0.0014891042039249,29.10802182828,39.9949125130656,31.8679673809171,52.1387728232998,59.2408615059363,53.7604191895845,WBGene00015013,WBGene00015013,History: N.A.
WBGene00003777,nmy-2,223.08386133302,-0.499354532557919,0.0014966629697739,14.0852715494612,15.7582262946821,15.8042130263129,11.3334561344589,9.22632543832927,12.1138196861679,WBGene00003777,WBGene00003777,History: N.A.
WBGene00014904,Y49E10.26,66.6816033447945,-0.863958883143149,0.0014966629697739,37.0948350282786,35.5375193744186,41.3446789329451,23.9536603898829,18.1796752311508,20.8748330505821,WBGene00014904,WBGene00014904,History: N.A.
WBGene00011488,nra-2,1285.98009720651,0.225626865514148,0.001502147499894,237.603175846532,240.976896962274,248.624679399137,269.124449786779,288.495480538084,294.045522979916,WBGene00011488,WBGene00011488,History: N.A.
WBGene00007080,sfxn-1.1,25.671129495696,-1.41918896994605,0.0015194436395927,12.5556567984824,14.6060904988639,13.5366857721174,6.05850401911207,4.26967628805428,4.98173589486187,WBGene00007080,WBGene00007080,History: N.A.
WBGene00008994,F21A3.4,28.9554727772029,-1.38882950214978,0.001529263861908,17.6181950301718,23.5489840288472,20.4317400382439,8.26519151432391,4.99270241068638,11.3270539820075,WBGene00008994,WBGene00008994,History: N.A.
WBGene00001580,gex-3,624.229132963014,0.290883745772565,0.0015295228811626,56.471710957643,58.1863888329474,56.4328589037074,67.6403493586765,72.1843776599165,69.2144312837883,WBGene00001580,WBGene00001580,History: N.A.
WBGene00009758,ttr-11,36.8918969712878,1.13733045568016,0.0015295228811626,20.1644812991345,20.3556762453605,23.5481856224109,51.2760154490407,43.6363004500413,46.6707857468925,WBGene00009758,WBGene00009758,History: N.A.
WBGene00018332,F42A9.3,24.8350390668979,-1.51148596606278,0.0015343988601505,27.5644146101136,42.5115991848061,31.7204304948943,13.5778054227343,7.81129502979118,15.5950583092149,WBGene00018332,WBGene00018332,History: N.A.
WBGene00016181,C28C12.11,30.3447462267399,-1.2834616610727,0.0015489886265415,18.6801197085979,19.6429586267281,17.3836213157513,8.5144109073804,7.57952160988119,6.55079150639317,WBGene00016181,WBGene00016181,History: N.A.
WBGene00219687,linc-12,6.30493439998299,-4.97870603030965,0.0015489886265415,13.4570885686298,23.1263099565345,35.4996445753236,0.0,1.63436326777169,0.0,WBGene00219687,WBGene00219687,History: N.A.
WBGene00020282,mps-3,48.615773222979,-1.08261821398148,0.0015602359991345,42.4616872311135,43.2215016177951,35.0650773770609,22.4099701151926,11.8610343947509,24.3354484472127,WBGene00020282,WBGene00020282,History: N.A.
WBGene00021968,Y57G7A.5,118.337431007117,-0.681475983903876,0.0015816839155497,72.6008406247377,65.0691546889095,64.1542853960132,50.1247119973432,32.9958235850375,43.6820501594398,WBGene00021968,WBGene00021968,History: N.A.
WBGene00003918,par-3,293.698475863715,-0.415467940996655,0.001586513124484,25.5210616359902,22.369719256368,24.5310763363569,17.5848279653632,18.6832941635399,17.9393574058965,WBGene00003918,WBGene00003918,History: N.A.
WBGene00077636,Y46G5A.43,687.662681392069,0.295126401662917,0.0015890030387183,202.928764749498,187.20843473079,192.773402315695,225.644851393634,256.277615380713,230.895910642158,WBGene00077636,WBGene00077636,History: N.A.
WBGene00000182,arf-1.2,164.036850592639,-0.568162672660547,0.0015958150887547,49.5331702783543,53.6488721964652,63.945942221218,37.1336377391383,36.1289988134666,40.3862197983109,WBGene00000182,WBGene00000182,History: Renamed on 2020-09-10
WBGene00044250,F56G4.7,319.420493807752,0.401054963249403,0.0016103078810705,200.454548470215,169.8338387433,175.046367895759,243.188193553617,236.812427653169,239.006083026832,WBGene00044250,WBGene00044250,History: N.A.
