# Table S3. Genes with antisense small RNAs enriched by FLAG::CSR-1 IP. Related to Figure 5.
# 5574 genes with at least 10 small RNA reads per million and enriched at least two-fold in the FLAG::CSR-1 IP over the Input sample.
# FLAG::CSR-1 IP RPM = FLAG::CSR-1 IP RPM normalized to the total number of genome-matching reads
# Input RPM = Input RPM normalized to the total number of genome-matching reads
# IP Enrichment = Enrichment of small RNA reads in the FLAG::CSR-1 IP relative to the Input (FLAG::CSR-1 IP RPM)/(FLAG::CSR-1 RPM +Input RPM)
Cosmid ID,FLAG::CSR-1 IP RPM,Input RPM,Enrichment IP,ALG-3/4 Targets,Input,Suggested Match,History
F11E6.7,60.3886048709395,8.24870857844499,0.879821802982894,No,F11E6.7,WBGene00008710,Sequence name for WBGene00008710(rif-1.1). History: N.A.
F11G11.5,25.067609086338,5.98394979998024,0.807289874821168,No,F11G11.5,WBGene00017385,Public name for WBGene00017385. History: N.A.
F11G11.7,115.033237996839,11.6770131513503,0.907844763580384,No,F11G11.7,WBGene00001027,Sequence name for WBGene00001027(dnj-9). History: N.A.
F11G11.9,12.4906478535332,2.52614103014444,0.831778880976997,No,F11G11.9,WBGene00017387,Sequence name for WBGene00017387(mpst-4). History: N.A.
F11H8.1,26.490861616881,3.15819572776735,0.893480737311286,No,F11H8.1,WBGene00004341,Sequence name for WBGene00004341(rfl-1). History: N.A.
F11H8.4,211.688153800892,24.4344616832527,0.896517910268136,No,F11H8.4,WBGene00000872,Sequence name for WBGene00000872(cyk-1). History: N.A.
F12A10.8,20.2239593452965,3.90618945276488,0.838119959994664,No,F12A10.8,WBGene00017397,Public name for WBGene00017397. History: N.A.
F12B6.1,30.5618229679535,7.05856745156003,0.812373891582508,No,F12B6.1,WBGene00000020,Sequence name for WBGene00000020(abt-2). History: N.A.
F12F6.1,87.8436052988334,7.54227006039177,0.920928858366216,No,F12F6.1,WBGene00008720,Public name for WBGene00008720. History: N.A.
F12F6.3,10.467792805284,2.78419886526859,0.789903364378398,No,F12F6.3,WBGene00004360,Sequence name for WBGene00004360(rib-1). History: N.A.
F12F6.5,85.2344620307445,9.12136792427544,0.903330107650755,No,F12F6.5,WBGene00006406,Sequence name for WBGene00006406(srgp-1). History: N.A.
F12F6.6,105.572281578484,16.2480859152241,0.86662258332078,No,F12F6.6,WBGene00004755,Sequence name for WBGene00004755(sec-24.1). History: N.A.
F12F6.7,46.2052047334992,3.89912506758435,0.92217987780569,No,F12F6.7,WBGene00008722,Public name for WBGene00008722. History: N.A.
F13A7.14,33.094294244881,6.17925927261849,0.842661060200088,No,F13A7.14,WBGene00045357,Public name for WBGene00045357. History: N.A.
F13B10.2,24.562583994855,3.53219259026612,0.874275825630279,No,F13B10.2,WBGene00004414,Sequence name for WBGene00004414(rpl-3). History: N.A.
F13B12.1,63.3402469737978,6.48759890814525,0.907091521638606,No,F13B12.1,WBGene00008729,Public name for WBGene00008729. History: N.A.
F13B12.6,43.6897206641943,8.62270544094376,0.835169077732817,No,F13B12.6,WBGene00008733,Public name for WBGene00008733. History: N.A.
F13D12.2,6.6801046191615,0.831104138886145,0.889351479148321,No,F13D12.2,WBGene00002262,Sequence name for WBGene00002262(ldh-1). History: N.A.
F13D12.7,91.2965995834186,18.6009417324108,0.830742876412909,No,F13D12.7,WBGene00001679,"Sequence name for WBGene00001679(gpb-1). History: Split into F44E5.17(WBGene00303054). History of WBGene00001679: Split into ""WBGene00303054"" on 2018-03-02"
F13E9.1,22.450660885017,4.90351441942826,0.820739818881273,No,F13E9.1,WBGene00008750,Sequence name for WBGene00008750(nish-1). History: N.A.
F13G3.10,26.6974627906695,3.94774465970919,0.871179052512486,No,F13G3.10,WBGene00008768,Public name for WBGene00008768. History: N.A.
F13G3.11,24.2894113317346,3.65685821109904,0.869146820991828,No,F13G3.11,WBGene00008769,Sequence name for WBGene00008769(mrpl-13). History: N.A.
F13G3.4,55.8117002009449,9.11430353909491,0.859620136554406,No,F13G3.4,WBGene00008764,Sequence name for WBGene00008764(dylt-1). History: N.A.
F13G3.5,24.3100714491135,3.73996862498765,0.866667975692455,No,F13G3.5,WBGene00008765,Sequence name for WBGene00008765(ttx-7). History: N.A.
F13G3.6,9.687299482083,1.45443224305075,0.869460845142249,No,F13G3.6,WBGene00008766,Public name for WBGene00008766. History: N.A.
F13G3.9,11.4548873022735,2.11931555415967,0.843871822413846,No,F13G3.9,WBGene00003236,Sequence name for WBGene00003236(mif-3). History: N.A.
F13H10.2,19.5467666089897,1.84920670902167,0.913572209053701,No,F13H10.2,WBGene00003586,Sequence name for WBGene00003586(ndx-9). History: N.A.
F13H10.3,31.3069645347507,5.54762012706502,0.849472726989845,No,F13H10.3,WBGene00008774,Public name for WBGene00008774. History: N.A.
F13H10.4,48.4594530963915,7.28587443354539,0.869300715299723,No,F13H10.4,WBGene00008775,Sequence name for WBGene00008775(mogs-1). History: N.A.
F13H8.10,16.665828018939,1.82842910554952,0.901135304151878,No,F13H8.10,WBGene00000259,Sequence name for WBGene00000259(bpl-1). History: N.A.
F13H8.2,109.398535317047,13.3238460025532,0.891431001751388,No,F13H8.2,WBGene00017435,Public name for WBGene00017435. History: N.A.
F13H8.9,14.783461768866,6.7872119502137,0.685350024825127,No,F13H8.9,WBGene00017442,Public name for WBGene00017442. History: N.A.
F14B4.3,106.668186027002,20.0952669741281,0.841474285384535,No,F14B4.3,WBGene00008781,Sequence name for WBGene00008781(rpoa-2). History: N.A.
F14D2.1,11.2391038540944,2.55522967500545,0.814762368213363,No,F14D2.1,WBGene00017450,Sequence name for WBGene00017450(bath-27). History: N.A.
F14D2.11,6.4964591313495,1.28821141527352,0.834519469056741,No,F14D2.11,WBGene00017459,Public name for WBGene00017459. History: N.A.
F14D2.12,24.4386232905819,4.15759845477794,0.854610217678405,No,F14D2.12,WBGene00017460,Sequence name for WBGene00017460(bath-30). History: N.A.
F14D2.15,15.7462232387204,2.36823124375607,0.869262900185758,No,F14D2.15,WBGene00023427,Public name for WBGene00023427. History: N.A.
F14D2.2,20.0233266498619,7.63826258843312,0.723867543450518,No,F14D2.2,WBGene00017451,Sequence name for WBGene00017451(lido-14). History: N.A.
F14E5.3,8.034490091775,2.43097960624197,0.767714237737213,No,F14E5.3,WBGene00008801,Sequence name for WBGene00008801(acp-3). History: N.A.
F15A4.11,22.7605626456997,2.79167880251856,0.890746226385818,No,F15A4.11,WBGene00044323,"Sequence name for WBGene00044323(tag-281). History: N.A.. Public name for Dead gene WBGene00008845. History of WBGene00008845: Merged into ""WBGene00044323"" on 2006-06-29"
F15A4.12,6.152123841702,0.706438518053223,0.89699903842845,No,F15A4.12,WBGene00044322,"Sequence name for WBGene00044322(tag-280). History: N.A.. Public name for Dead gene WBGene00008846. History of WBGene00008846: Merged into ""WBGene00044322"" on 2006-06-29"
F15B10.1,17.392605036955,3.46985977984966,0.833679298667783,No,F15B10.1,WBGene00017480,Sequence name for WBGene00017480(nstp-2). History: N.A.
F15B10.2,143.151657749454,14.2534359818974,0.909447428644055,No,F15B10.2,WBGene00001090,Sequence name for WBGene00001090(drh-1). History: N.A.
F15B9.10,15.969352506412,1.84920670902167,0.896220188924143,No,F15B9.10,WBGene00045418,Public name for WBGene00045418. History: N.A.
F15B9.4,320.713429663962,46.9951990853865,0.872194462106514,No,F15B9.4,WBGene00008848,Sequence name for WBGene00008848(inft-2). History: N.A.
F15D3.6,18.1900855677786,3.22385295473936,0.849450723352489,No,F15D3.6,WBGene00008856,Public name for WBGene00008856. History: N.A.
F15D3.7,117.28932281461,12.5633857154724,0.903248951387395,No,F15D3.7,WBGene00008857,Sequence name for WBGene00008857(timm-23). History: N.A.
F15D4.1,91.6827142215433,16.1471067623495,0.850253792364531,No,F15D4.1,WBGene00000274,Sequence name for WBGene00000274(btf-1). History: N.A.
F15D4.2,15.4032652902315,2.53486762360274,0.85868832415397,No,F15D4.2,WBGene00008859,Public name for WBGene00008859. History: N.A.
F15D4.3,6.1750795276785,1.22587860485706,0.834362175423214,No,F15D4.3,WBGene00008860,Sequence name for WBGene00008860(romo-1). History: Renamed on 2017-02-02
F15E6.1,330.246926050002,38.3421583433734,0.895975871324359,No,F15E6.1,WBGene00017482,Sequence name for WBGene00017482(set-9). History: N.A.
F15H10.3,16.6887837049155,2.74264365832428,0.858855265387617,No,F15H10.3,WBGene00000144,Sequence name for WBGene00000144(apc-10). History: N.A.
F16A11.1,32.4239882143672,8.48765101837476,0.792537009575944,No,F16A11.1,WBGene00008876,Public name for WBGene00008876. History: N.A.
F16A11.2,17.5101381491547,3.68802461630727,0.82602149737636,No,F16A11.2,WBGene00008877,Sequence name for WBGene00008877(rtcb-1). History: N.A.
F16D3.2,78.4437110051762,12.1964532381542,0.865440962734667,No,F16D3.2,WBGene00004684,Sequence name for WBGene00004684(rsd-6). History: N.A.
F16D3.4,43.0878225778905,5.98727421653579,0.877997709477451,No,F16D3.4,WBGene00008887,Sequence name for WBGene00008887(tbcd-1). History: N.A.
F17A9.2,41.044766525982,12.1548980312099,0.771523032478093,No,F17A9.2,WBGene00017534,Sequence name for WBGene00017534(cwf-19L1). History: N.A.
F17C11.10,78.783914271348,11.5315699270453,0.872319015621793,No,F17C11.10,WBGene00008921,Sequence name for WBGene00008921(ctf-4). History: N.A.
F17C11.7,22.9442081335117,4.09318788401426,0.848610129416272,No,F17C11.7,WBGene00008918,Sequence name for WBGene00008918(pigt-1). History: N.A.
F17C11.8,36.0252762303605,8.85125907913745,0.802764205879679,No,F17C11.8,WBGene00008919,Sequence name for WBGene00008919(vps-36). History: N.A.
F18A1.1,34.693387330004,15.0845401207835,0.696963274823028,No,F18A1.1,WBGene00017545,Public name for WBGene00017545. History: N.A.
F18A1.2,35.902692867246,10.9705746332971,0.765952424093968,No,F18A1.2,WBGene00003012,Sequence name for WBGene00003012(lin-26). History: N.A.
F18A1.3,55.415025947271,17.0791900541103,0.764406169262043,No,F18A1.3,WBGene00003044,Sequence name for WBGene00003044(lir-1). History: Renamed on 2017-04-20; Renamed on 2017-05-11
F18A1.4,24.3734291424086,10.3680241326047,0.701566193833879,No,F18A1.4,WBGene00003045,Sequence name for WBGene00003045(lir-2). History: N.A.
F18A1.5,40.3827245424197,4.63340557429026,0.897072325802383,No,F18A1.5,WBGene00017546,Sequence name for WBGene00017546(rpa-1). History: N.A.
F18A1.6,49.9281578851679,5.61701732266201,0.89887479332552,No,F18A1.6,WBGene00017547,Sequence name for WBGene00017547(alfa-1). History: N.A.
F18A1.7,10.3071030034485,1.47520984652291,0.874794544559518,No,F18A1.7,WBGene00017548,Public name for WBGene00017548. History: N.A.
F18A1.8,40.164645525643,5.04895764373333,0.888331004613385,No,F18A1.8,WBGene00017549,Sequence name for WBGene00017549(pid-1). History: N.A.
F18A12.1,60.6929972669878,12.7607729484579,0.826274772404064,No,F18A12.1,WBGene00017550,Sequence name for WBGene00017550(nep-6). History: N.A.
F18A12.2,18.1501426741795,3.4490821763775,0.840314539052147,No,F18A12.2,WBGene00017551,Public name for WBGene00017551. History: N.A.
F18A12.4,16.206714299409,5.12167925588587,0.759865681275635,No,F18A12.4,WBGene00017553,Sequence name for WBGene00017553(nep-8). History: N.A.
F18A12.5,11.1449855415907,5.33527301957961,0.676262784362485,No,F18A12.5,WBGene00017554,Sequence name for WBGene00017554(nep-9). History: N.A.
F18C12.1,6.35505210573426,3.09586291735089,0.672427176650216,No,F18C12.1,WBGene00000485,Sequence name for WBGene00000485(che-3). History: Renamed on 2011-09-22
F18C12.2,78.103966852724,11.971224016516,0.867097433810666,No,F18C12.2,WBGene00004378,Sequence name for WBGene00004378(rme-8). History: N.A.
F18C12.3,31.8923345271514,4.92553867910874,0.866218815749758,No,F18C12.3,WBGene00008934,Public name for WBGene00008934. History: N.A.
F18C5.2,53.3513097779836,13.0067797735682,0.803991045229481,No,F18C5.2,WBGene00006944,Sequence name for WBGene00006944(wrn-1). History: N.A.
F18C5.3,56.9948362561737,10.2795115418133,0.847200130833214,No,F18C5.3,WBGene00007050,"Sequence name for WBGene00007050(utp-20). History: Renamed on 2016-02-19. Public name for Dead gene WBGene00017558. History of WBGene00017558: Merged into ""WBGene00007050"" on 2005-10-05"
F18E2.2,70.0221880478374,8.36630981409738,0.893271206333959,No,F18E2.2,WBGene00006512,Sequence name for WBGene00006512(abcf-1). History: N.A.
F18E2.3,83.2487951937772,13.7215293330103,0.858497644511649,No,F18E2.3,WBGene00004738,Sequence name for WBGene00004738(scc-3). History: N.A.
F19B10.10,9.48988058268509,4.36329672915226,0.685032781221685,No,F19B10.10,WBGene00017589,Public name for WBGene00017589. History: N.A.
F19F10.11,70.1025329487552,11.5502697701702,0.858544111340184,No,F19F10.11,WBGene00017607,Public name for WBGene00017607. History: N.A.
F19F10.9,52.6208598502114,10.755734213395,0.830288541498454,No,F19F10.9,WBGene00017605,Sequence name for WBGene00017605(snu-66). History: Renamed on 2021-04-19
F20A1.9,13.673783908762,1.86998431249383,0.879695561212972,No,F20A1.9,WBGene00017620,Sequence name for WBGene00017620(tofu-2). History: N.A.
F20C5.1,67.9639812431844,19.6556128846573,0.775671034769018,No,F20C5.1,WBGene00004051,Sequence name for WBGene00004051(parg-1). History: Renamed on 2014-11-18
F20C5.3,27.5619739245445,2.14009315763182,0.927948006052546,No,F20C5.3,WBGene00008968,Sequence name for WBGene00008968(elli-1). History: N.A.
F20D1.4,9.56838902872472,1.24665620832922,0.88472945040877,No,F20D1.4,WBGene00008976,Sequence name for WBGene00008976(plp-2). History: N.A.
F20D12.4,151.484571758923,18.5381933699249,0.890966404670127,No,F20D12.4,WBGene00017643,Sequence name for WBGene00017643(czw-1). History: N.A.
F20D6.11,27.5697788577765,5.90665711506383,0.823557767025858,No,F20D6.11,WBGene00017640,Public name for WBGene00017640. History: N.A.
F20D6.4,30.1013319072649,4.63340557429026,0.866605999922968,No,F20D6.4,WBGene00005648,Sequence name for WBGene00005648(srp-7). History: N.A.
F20D6.6,23.8165242006187,5.65150814442579,0.808215625724458,No,F20D6.6,WBGene00017636,Public name for WBGene00017636. History: N.A.
F20G4.1,58.980503093141,14.4612120166189,0.803092670221462,No,F20G4.1,WBGene00008990,Sequence name for WBGene00008990(smgl-1). History: N.A.
F20G4.2,6.2209908996315,2.16793514628451,0.741571789473585,No,F20G4.2,WBGene00008991,Public name for WBGene00008991. History: N.A.
F20G4.3,155.972408367329,20.2303213966971,0.885187241856072,No,F20G4.3,WBGene00003777,Sequence name for WBGene00003777(nmy-2). History: N.A.
F20H11.1,46.2621348347209,5.04895764373333,0.901601049600466,No,F20H11.1,WBGene00017646,Public name for WBGene00017646. History: N.A.
F20H11.2,108.366906789263,20.1937528145861,0.842924321664095,No,F20H11.2,WBGene00002889,"Sequence name for WBGene00002889(let-765). History: Renamed on 2010-04-09. Public name for Dead gene WBGene00003819. History of WBGene00003819: Merged into ""WBGene00002889"" on 2010-04-09"
F20H11.6,6.88670579295,1.33101327842616,0.838031299577723,No,F20H11.6,WBGene00198998,"Public name for WBGene00198998. History: N.A.. Other name for Dead gene WBGene00017649. History of WBGene00017649: Merged into ""WBGene00002889"" on 2010-06-24"
F21A3.4,15.2196198024195,3.24130614165597,0.824423425375574,No,F21A3.4,WBGene00008994,Public name for WBGene00008994. History: N.A.
F21A3.5,55.9012273762532,5.42420116244043,0.911550537979233,No,F21A3.5,WBGene00008995,Sequence name for WBGene00008995(prde-1). History: N.A.
F21A9.2,6.42759207342,1.1219905874963,0.851383760150774,No,F21A9.2,WBGene00017651,Public name for WBGene00017651. History: N.A.
F21C3.3,17.7447452598345,2.63875564096351,0.87054453237421,No,F21C3.3,WBGene00009002,Sequence name for WBGene00009002(hint-1). History: N.A.
F21C3.4,67.979131995929,10.9402393322278,0.861374474376679,No,F21C3.4,WBGene00004324,"Sequence name for WBGene00004324(rde-2). History: N.A.. Public name for Dead gene WBGene00009003. History of WBGene00009003: Merged into ""WBGene00004324"" on 2005-01-14"
F21C3.5,31.21973292804,1.32976662221783,0.959146326653514,No,F21C3.5,WBGene00009004,Sequence name for WBGene00009004(pfd-6). History: N.A.
F21D5.2,51.1971482059489,8.02680377336239,0.86446693432133,No,F21D5.2,WBGene00009007,Sequence name for WBGene00009007(otub-3). History: N.A.
F21D5.5,15.0818856865605,2.67324646272729,0.849438098221391,No,F21D5.5,WBGene00009010,Public name for WBGene00009010. History: N.A.
F21D5.6,30.0829673584837,3.34020753418342,0.900063128505597,No,F21D5.6,WBGene00009011,Public name for WBGene00009011. History: N.A.
F21D5.7,69.8527750853309,10.4719121499654,0.869630215685871,No,F21D5.7,WBGene00009012,Public name for WBGene00009012. History: N.A.
F21D5.8,29.8722341612194,2.3067295374785,0.928315605217211,No,F21D5.8,WBGene00009013,Sequence name for WBGene00009013(mrps-33). History: N.A.
F21F3.6,25.9550759061895,3.75368184327927,0.873650663049134,No,F21F3.6,WBGene00017675,Public name for WBGene00017675. History: N.A.
F21F3.7,13.291801294113,4.33545474049958,0.754048234621058,No,F21F3.7,WBGene00017676,Public name for WBGene00017676. History: N.A.
F21G4.2,18.915485244636,3.65685821109904,0.837993861015351,No,F21G4.2,WBGene00003410,Sequence name for WBGene00003410(mrp-4). History: N.A.
F21H11.2,5.68704164381811,0.934992156246913,0.858805891894159,No,F21H11.2,WBGene00004728,"Sequence name for WBGene00004728(sax-2). History: N.A.. Public name for Dead gene WBGene00017682. History of WBGene00017682: Merged into ""WBGene00004728"" on 2004-11-26"
F21H12.1,32.59707408663,10.2641361152439,0.760526217834252,No,F21H12.1,WBGene00017683,Sequence name for WBGene00017683(rbbp-5). History: Renamed on 2012-12-05
F21H12.4,10.2869019997892,1.17393459617668,0.897569903702327,No,F21H12.4,WBGene00004209,Sequence name for WBGene00004209(ptc-2). History: N.A.
F21H12.5,197.778385440292,27.2452558809656,0.878922695762137,No,F21H12.5,WBGene00001402,Sequence name for WBGene00001402(fbf-2). History: N.A.
F21H12.6,107.179638710559,37.2347120783076,0.742167507073139,No,F21H12.6,WBGene00017686,Sequence name for WBGene00017686(tpp-2). History: N.A.
F22B3.1,7.08228823746978,1.64849505948067,0.811185892100143,No,F22B3.1,WBGene00001938,Sequence name for WBGene00001938(his-64). History: N.A.
F22B3.2,8.25578290458846,0.676518769053322,0.924261540443752,No,F22B3.2,WBGene00001937,Sequence name for WBGene00001937(his-63). History: N.A.
F22B3.4,29.9571701993325,5.67228574789794,0.840797856798628,No,F22B3.4,WBGene00009035,Sequence name for WBGene00009035(gfat-2). History: N.A.
F22B5.1,8.401781067399,1.49598744999506,0.848856088383351,No,F22B5.1,WBGene00001358,Sequence name for WBGene00001358(evl-20). History: N.A.
F22B5.10,25.9284473104567,4.63340557429026,0.848392517568765,No,F22B5.10,WBGene00009045,Public name for WBGene00009045. History: N.A.
F22B5.4,5.7618771801015,1.7453186916609,0.767513899800356,No,F22B5.4,WBGene00009042,Public name for WBGene00009042. History: N.A.
F22B5.7,190.320083066527,26.2387887687745,0.87883761793546,No,F22B5.7,WBGene00006994,Sequence name for WBGene00006994(zyg-9). History: N.A.
F22B5.9,69.3059706453706,7.35527162914238,0.904054886003488,No,F22B5.9,WBGene00001498,Sequence name for WBGene00001498(fars-3). History: Renamed on 2010-01-29
F22B7.13,198.843070155882,26.6077990064399,0.881979612208624,No,F22B7.13,WBGene00001688,Sequence name for WBGene00001688(gpr-1). History: N.A.
F22B7.5,70.4473273521222,11.562320780184,0.859012676636162,No,F22B7.5,WBGene00001028,Sequence name for WBGene00001028(dnj-10). History: N.A.
F22B7.6,13.3138387526505,4.66457197949849,0.740545922050979,No,F22B7.6,WBGene00017696,Sequence name for WBGene00017696(polk-1). History: N.A.
