# Supplemental Table S1 - Genes targeted by 26G-RNAs in wild type
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense reads,Reads - norm,Input,Suggested Match,History
sig-7,F39H2.2,3.0,1.205660819,sig-7,WBGene00000890,Public name for WBGene00000890. History: Renamed on 2006-01-05
ttr-56,F56F4.9,3.0,1.205660819,ttr-56,WBGene00050896,Public name for WBGene00050896. History: N.A.
atx-2,D2045.1,3.0,1.205660819,atx-2,WBGene00000231,Public name for WBGene00000231. History: N.A.
C47E12.12,C47E12.12,3.0,1.205660819,C47E12.12,WBGene00008155,Public name for WBGene00008155. History: N.A.
H06H21.9,H06H21.9,3.0,1.205660819,H06H21.9,WBGene00019165,Sequence name for WBGene00019165(mpz-4). History: N.A.
C25D7.10,C25D7.10,3.0,1.205660819,C25D7.10,WBGene00007720,Public name for WBGene00007720. History: N.A.
T01G1.3,T01G1.3,3.0,1.205660819,T01G1.3,WBGene00011338,Sequence name for WBGene00011338(sec-31). History: N.A.
C29F5.3,C29F5.3,3.0,1.205660819,C29F5.3,WBGene00016212,Public name for WBGene00016212. History: N.A.
Y1A5A.1,Y1A5A.1,3.0,1.205660819,Y1A5A.1,WBGene00012379,Public name for WBGene00012379. History: N.A.
zwl-1,Y39G10AR.2,3.0,1.205660819,zwl-1,WBGene00021460,Public name for WBGene00021460. History: N.A.
C32F10.8,C32F10.8,3.0,1.205660819,C32F10.8,WBGene00016333,Public name for WBGene00016333. History: N.A.
fkb-8,Y18D10A.25,3.0,1.205660819,fkb-8,WBGene00001433,Public name for WBGene00001433. History: N.A.
let-363,B0261.2,3.0,1.205660819,let-363,WBGene00002583,Public name for WBGene00002583. History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
npp-21,R07G3.3,3.0,1.205660819,npp-21,WBGene00019940,Public name for WBGene00019940. History: N.A.
R13F6.5,R13F6.5,3.0,1.205660819,R13F6.5,WBGene00020066,Sequence name for WBGene00020066(dhhc-5). History: N.A.
cpt-1,Y46G5A.17,3.0,1.205660819,cpt-1,WBGene00012907,Public name for WBGene00012907. History: N.A.
egl-1,F23B12.9,3.0,1.205660819,egl-1,WBGene00001170,Public name for WBGene00001170. History: N.A.
mei-2,F57B10.12,3.0,1.205660819,mei-2,WBGene00003184,Public name for WBGene00003184. History: N.A.
pad-1,Y18D10A.13,3.0,1.205660819,pad-1,WBGene00003905,Public name for WBGene00003905. History: N.A.
rpl-34,C42C1.14,3.0,1.205660819,rpl-34,WBGene00004448,Public name for WBGene00004448. History: N.A.
ZK973.4,ZK973.4,3.0,1.205660819,ZK973.4,WBGene00022833,Public name for WBGene00022833. History: N.A.
sec-24.1,F12F6.6,3.0,1.205660819,sec-24.1,WBGene00004755,Public name for WBGene00004755. History: N.A.
F36H12.13,F36H12.13,3.0,1.205660819,F36H12.13,WBGene00018127,"Public name for Dead gene WBGene00018126. History of WBGene00018126: Merged into ""WBGene00018127"" on 2013-10-17"
htz-1,R08C7.3,3.0,1.205660819,htz-1,WBGene00019947,Public name for WBGene00019947. History: N.A.
T19B4.1,T19B4.1,3.0,1.205660819,T19B4.1,WBGene00020556,Sequence name for WBGene00020556(pamn-1). History: N.A.
F26E4.5,F26E4.5,3.0,1.205660819,F26E4.5,WBGene00009160,Public name for WBGene00009160. History: N.A.
C25H3.8,C25H3.8,3.0,1.205660819,C25H3.8,WBGene00016120,"Public name for Dead gene WBGene00016117. History of WBGene00016117: Merged into ""WBGene00016120"" on 2018-01-11"
B0496.1,B0496.1,3.0,1.205660819,B0496.1,WBGene00015210,Public name for WBGene00015210. History: N.A.
hrdl-1,F26E4.11,3.0,1.205660819,hrdl-1,WBGene00009164,Public name for WBGene00009164. History: N.A.
R07E5.3,R07E5.3,3.0,1.205660819,R07E5.3,WBGene00011111,Sequence name for WBGene00011111(snfc-5). History: Renamed on 2011-02-11
C27F2.7,C27F2.7,3.0,1.205660819,C27F2.7,WBGene00016169,Public name for WBGene00016169. History: N.A.
rsa-2,Y48A6B.11,3.0,1.205660819,rsa-2,WBGene00012972,Public name for WBGene00012972. History: N.A.
T08A11.2,T08A11.2,3.0,1.205660819,T08A11.2,WBGene00011605,Sequence name for WBGene00011605(sftb-1). History: Renamed on 2005-03-17
F46A8.6,F46A8.6,3.0,1.205660819,F46A8.6,WBGene00009749,Public name for WBGene00009749. History: N.A.
Y39B6A.36,Y39B6A.36,3.0,1.205660819,Y39B6A.36,WBGene00012694,Sequence name for WBGene00012694(gtf-2F2). History: N.A.
H27M09.5,H27M09.5,3.0,1.205660819,H27M09.5,WBGene00019248,Public name for WBGene00019248. History: N.A.
rsp-2,W02B12.2,3.0,1.205660819,rsp-2,WBGene00004699,Public name for WBGene00004699. History: N.A.
F18E3.7,F18E3.7,3.0,1.205660819,F18E3.7,WBGene00017565,Sequence name for WBGene00017565(ddo-2). History: N.A.
ceh-44,Y54F10AM.4,3.0,1.205660819,ceh-44,WBGene00000464,"Public name for WBGene00000464. History: Split into Y54F10AM.16(WBGene00306126). History of WBGene00000464: Split into ""WBGene00306126"" on 2022-01-04"
C52E4.5,C52E4.5,3.0,1.205660819,C52E4.5,WBGene00008258,Sequence name for WBGene00008258(mans-2). History: N.A.
cdd-2,F49E8.4,3.0,1.205660819,cdd-2,WBGene00000392,Public name for WBGene00000392. History: N.A.
T09A12.1,T09A12.1,3.0,1.205660819,T09A12.1,WBGene00020372,Public name for WBGene00020372. History: N.A.
F15B10.3,F15B10.3,3.0,1.205660819,F15B10.3,WBGene00017481,Public name for WBGene00017481. History: N.A.
rsp-4,EEED8.7,3.0,1.205660819,rsp-4,WBGene00004701,Public name for WBGene00004701. History: N.A.
F39F10.4,F39F10.4,3.0,1.205660819,F39F10.4,WBGene00018204,Public name for WBGene00018204. History: N.A.
tag-296,F49D11.9,3.0,1.205660819,tag-296,WBGene00018632,"Public name for WBGene00018632. History: Split into F49D11.10(WBGene00045433). History of WBGene00018632: Split into ""WBGene00045433"" on 2007-05-23"
Y55B1AL.2,Y55B1AL.2,3.0,1.205660819,Y55B1AL.2,WBGene00021904,Sequence name for WBGene00021904(gtf-2H5). History: N.A.
F49C12.15,F49C12.15,3.0,1.205660819,F49C12.15,WBGene00009884,Public name for WBGene00009884. History: N.A.
C34F11.3,C34F11.3,3.0,1.205660819,C34F11.3,WBGene00016415,Sequence name for WBGene00016415(ampd-1). History: N.A.
C17C3.1,C17C3.1,3.0,1.205660819,C17C3.1,WBGene00015887,Public name for WBGene00015887. History: N.A.
F46B6.5,F46B6.5,3.0,1.205660819,F46B6.5,WBGene00009770,Public name for WBGene00009770. History: N.A.
Y39G10AR.7,Y39G10AR.7,3.0,1.205660819,Y39G10AR.7,WBGene00021465,Sequence name for WBGene00021465(ekl-7). History: N.A.
F54B3.2,F54B3.2,3.0,1.205660819,F54B3.2,WBGene00010014,"Public name for WBGene00010014. History: Split into F54B3.4(WBGene00175034). History of WBGene00010014: Split into ""WBGene00175034"" on 2008-12-09"
tat-1,Y49E10.11,3.0,1.205660819,tat-1,WBGene00013034,Public name for WBGene00013034. History: N.A.
kcc-1,R13A1.2,3.0,1.205660819,kcc-1,WBGene00006504,Public name for WBGene00006504. History: Renamed on 2006-02-02
ncl-1,ZK112.2,3.0,1.205660819,ncl-1,WBGene00003559,Public name for WBGene00003559. History: N.A.
ZC581.2,ZC581.2,3.0,1.205660819,ZC581.2,WBGene00022632,Public name for WBGene00022632. History: N.A.
R05D3.3,R05D3.3,3.0,1.205660819,R05D3.3,WBGene00019878,Public name for WBGene00019878. History: N.A.
tbx-34,Y47D3A.10,3.0,1.205660819,tbx-34,WBGene00006553,Public name for WBGene00006553. History: N.A.
F38E1.9,F38E1.9,3.0,1.205660819,F38E1.9,WBGene00018181,Sequence name for WBGene00018181(mpdu-1). History: N.A.
R09A1.2,R09A1.2,3.0,1.205660819,R09A1.2,WBGene00019972,Sequence name for WBGene00019972(pei-2). History: N.A.
dnc-2,C28H8.12,3.0,1.205660819,dnc-2,WBGene00001018,Public name for WBGene00001018. History: N.A.
C06G4.1,C06G4.1,3.0,1.205660819,C06G4.1,WBGene00015557,Sequence name for WBGene00015557(hrpk-2). History: N.A.
T12B3.3,T12B3.3,3.0,1.205660819,T12B3.3,WBGene00020446,Public name for WBGene00020446. History: N.A.
C48B4.11,C48B4.11,3.0,1.205660819,C48B4.11,WBGene00008174,Public name for WBGene00008174. History: N.A.
W09G3.8,W09G3.8,3.0,1.205660819,W09G3.8,WBGene00012371,Public name for WBGene00012371. History: N.A.
C28H8.4,C28H8.4,3.0,1.205660819,C28H8.4,WBGene00016195,Sequence name for WBGene00016195(erd-2.2). History: N.A.
C01B12.4,C01B12.4,3.0,1.205660819,C01B12.4,WBGene00015287,Sequence name for WBGene00015287(osta-1). History: N.A.
F38E11.5,F38E11.5,3.0,1.205660819,F38E11.5,WBGene00009542,Sequence name for WBGene00009542(copb-2). History: N.A.
F35G2.2,F35G2.2,3.0,1.205660819,F35G2.2,WBGene00009436,Sequence name for WBGene00009436(marb-1). History: N.A.
rpn-2,C23G10.4,3.0,1.205660819,rpn-2,WBGene00004459,Public name for WBGene00004459. History: N.A.
imb-3,C53D5.6,3.0,1.205660819,imb-3,WBGene00002077,Public name for WBGene00002077. History: N.A.
gly-9,Y47D3A.23,3.0,1.205660819,gly-9,WBGene00012934,Public name for WBGene00012934. History: Renamed on 2005-09-28
T01E8.5,T01E8.5,3.0,1.205660819,T01E8.5,WBGene00011333,Sequence name for WBGene00011333(nrde-2). History: N.A.
T23B3.1,T23B3.1,3.0,1.205660819,T23B3.1,WBGene00020709,Public name for WBGene00020709. History: N.A.
zyg-12,ZK546.1,3.0,1.205660819,zyg-12,WBGene00006997,Public name for WBGene00006997. History: N.A.
T10F2.4,T10F2.4,3.0,1.205660819,T10F2.4,WBGene00020423,Sequence name for WBGene00020423(prp-19). History: N.A.
Y105C5B.17,Y105C5B.17,3.0,1.205660819,Y105C5B.17,WBGene00013656,Public name for WBGene00013656. History: N.A.
idi-1,K06H7.9,3.0,1.205660819,idi-1,WBGene00019460,Public name for WBGene00019460. History: N.A.
R09E10.6,R09E10.6,3.0,1.205660819,R09E10.6,WBGene00011176,Public name for WBGene00011176. History: N.A.
mdt-29,K08E3.8,3.0,1.205660819,mdt-29,WBGene00007025,Public name for WBGene00007025. History: N.A.
T11F8.1,T11F8.1,3.0,1.205660819,T11F8.1,WBGene00020433,Public name for WBGene00020433. History: N.A.
Y44A6D.5,Y44A6D.5,3.0,1.205660819,Y44A6D.5,WBGene00012855,Public name for WBGene00012855. History: N.A.
F17A9.2,F17A9.2,3.0,1.205660819,F17A9.2,WBGene00017534,Sequence name for WBGene00017534(cwf-19L1). History: N.A.
F13H8.9,F13H8.9,3.0,1.205660819,F13H8.9,WBGene00017442,Public name for WBGene00017442. History: N.A.
alh-6,F56D12.1,3.0,1.205660819,alh-6,WBGene00000112,Public name for WBGene00000112. History: Renamed on 2017-05-16
F36A2.9,F36A2.9,3.0,1.205660819,F36A2.9,WBGene00009456,Public name for WBGene00009456. History: N.A.
H04M03.11,H04M03.11,3.0,1.205660819,H04M03.11,WBGene00019155,Public name for WBGene00019155. History: N.A.
rrf-1,F26A3.8,3.0,1.205660819,rrf-1,WBGene00004508,Public name for WBGene00004508. History: N.A.
F07F6.4,F07F6.4,3.0,1.205660819,F07F6.4,WBGene00017217,Public name for WBGene00017217. History: N.A.
C39E9.11,C39E9.11,3.0,1.205660819,C39E9.11,WBGene00008034,Sequence name for WBGene00008034(prcc-1). History: N.A.
F36D3.8,F36D3.8,3.0,1.205660819,F36D3.8,WBGene00009473,"Public name for WBGene00009473. History: Split into F36D3.16(WBGene00219326). History of WBGene00009473: Split into ""WBGene00219326"" on 2012-01-09"
F55G1.6,F55G1.6,3.0,1.205660819,F55G1.6,WBGene00018902,Public name for WBGene00018902. History: N.A.
F42G4.2,F42G4.2,3.0,1.205660819,F42G4.2,WBGene00009641,Public name for WBGene00009641. History: N.A.
gck-2,ZC404.9,3.0,1.205660819,gck-2,WBGene00022603,Public name for WBGene00022603. History: N.A.
C03D6.6,C03D6.6,3.0,1.205660819,C03D6.6,WBGene00007278,Sequence name for WBGene00007278(lab-1). History: N.A.
W09G3.2,W09G3.2,3.0,1.205660819,W09G3.2,WBGene00012366,"Sequence name for WBGene00012366(maea-1). History: Split into W09G3.16(WBGene00303084). History of WBGene00012366: Split into ""WBGene00303084"" on 2018-03-02"
ZK637.14,ZK637.14,3.0,1.205660819,ZK637.14,WBGene00014031,Public name for WBGene00014031. History: N.A.
hyl-1,C09G4.1,3.0,1.205660819,hyl-1,WBGene00002043,Public name for WBGene00002043. History: N.A.
Y119C1B.1,Y119C1B.1,3.0,1.205660819,Y119C1B.1,WBGene00022467,Public name for WBGene00022467. History: N.A.
sna-2,T13F2.7,3.0,1.205660819,sna-2,WBGene00011747,Public name for WBGene00011747. History: N.A.
F13B12.7,F13B12.7,3.0,1.205660819,F13B12.7,WBGene00008734,Public name for WBGene00008734. History: N.A.
Y53H1C.3,Y53H1C.3,3.0,1.205660819,Y53H1C.3,WBGene00013186,Public name for WBGene00013186. History: N.A.
W09C5.1,W09C5.1,3.0,1.205660819,W09C5.1,WBGene00012351,Public name for WBGene00012351. History: N.A.
F46C5.9,F46C5.9,3.0,1.205660819,F46C5.9,WBGene00009784,Public name for WBGene00009784. History: N.A.
Y53C12B.2,Y53C12B.2,3.0,1.205660819,Y53C12B.2,WBGene00013144,Sequence name for WBGene00013144(pno-1). History: N.A.
F11A10.2,F11A10.2,3.0,1.205660819,F11A10.2,WBGene00008683,Sequence name for WBGene00008683(repo-1). History: N.A.
K06A5.2,K06A5.2,3.0,1.205660819,K06A5.2,WBGene00019430,Public name for WBGene00019430. History: N.A.
dpy-26,C25G4.5,3.0,1.205660819,dpy-26,WBGene00001085,Public name for WBGene00001085. History: N.A.
spe-12,T02E1.1,3.0,1.205660819,spe-12,WBGene00004966,Public name for WBGene00004966. History: N.A.
R08C7.5,R08C7.5,3.0,1.205660819,R08C7.5,WBGene00019949,Public name for WBGene00019949. History: N.A.
mca-3,Y67D8C.10,3.0,1.205660819,mca-3,WBGene00003153,Public name for WBGene00003153. History: Renamed on 2007-10-09
Y82E9BR.20,Y82E9BR.20,3.0,1.205660819,Y82E9BR.20,WBGene00022352,Public name for WBGene00022352. History: N.A.
gly-14,M01F1.1,3.0,1.205660819,gly-14,WBGene00001639,Public name for WBGene00001639. History: N.A.
rpl-19,C09D4.5,3.0,1.205660819,rpl-19,WBGene00004431,Public name for WBGene00004431. History: N.A.
C25A1.4,C25A1.4,3.0,1.205660819,C25A1.4,WBGene00045383,Sequence name for WBGene00045383(sup-46). History: N.A.
C50B8.1,C50B8.1,3.0,1.205660819,C50B8.1,WBGene00008224,Sequence name for WBGene00008224(slrp-1). History: N.A.
C25H3.4,C25H3.4,3.0,1.205660819,C25H3.4,WBGene00016113,Sequence name for WBGene00016113(eif-2D). History: N.A.
F36H1.3,F36H1.3,3.0,1.205660819,F36H1.3,WBGene00009492,Public name for WBGene00009492. History: N.A.
R05D7.7,R05D7.7,3.0,1.205660819,R05D7.7,WBGene00077559,Public name for WBGene00077559. History: N.A.
Y65B4BR.5,Y65B4BR.5,3.0,1.205660819,Y65B4BR.5,WBGene00022042,Sequence name for WBGene00022042(icd-2). History: N.A.
T05G5.5,T05G5.5,3.0,1.205660819,T05G5.5,WBGene00011500,Public name for WBGene00011500. History: N.A.
K04G7.11,K04G7.11,3.0,1.205660819,K04G7.11,WBGene00019402,Sequence name for WBGene00019402(syf-2). History: N.A.
rsa-1,C25A1.9,3.0,1.205660819,rsa-1,WBGene00007710,Public name for WBGene00007710. History: N.A.
tgt-1,ZK829.6,3.0,1.205660819,tgt-1,WBGene00006566,Public name for WBGene00006566. History: N.A.
F53F10.2,F53F10.2,3.0,1.205660819,F53F10.2,WBGene00018764,Public name for WBGene00018764. History: N.A.
inft-2,F15B9.4,3.0,1.205660819,inft-2,WBGene00008848,Public name for WBGene00008848. History: N.A.
W04E12.5,W04E12.5,3.0,1.205660819,W04E12.5,WBGene00012250,Public name for WBGene00012250. History: N.A.
C34C12.8,C34C12.8,3.0,1.205660819,C34C12.8,WBGene00007927,Public name for WBGene00007927. History: N.A.
rpl-9,R13A5.8,3.0,1.205660819,rpl-9,WBGene00004420,Public name for WBGene00004420. History: N.A.
msp-51,ZK354.5,2.9442,1.183235527,msp-51,WBGene00003444,Public name for WBGene00003444. History: N.A.
Y116A8C.24,Y116A8C.24,2.8333,1.138666266,Y116A8C.24,WBGene00013801,Public name for WBGene00013801. History: N.A.
ZK402.5,ZK402.5,2.6667,1.071711902,ZK402.5,WBGene00022731,Public name for WBGene00022731. History: N.A.
Y59E9AL.2,Y59E9AL.2,2.6667,1.071711902,Y59E9AL.2,WBGene00043743,Sequence name for WBGene00043743(nsph-4.1). History: Killed on 2004-10-04; Resurrected on 2005-06-22
Y59E9AL.3,Y59E9AL.3,2.6667,1.071711902,Y59E9AL.3,WBGene00021993,Sequence name for WBGene00021993(nsph-4.2). History: N.A.
ZK402.2,ZK402.2,2.6667,1.071711902,ZK402.2,WBGene00022729,Public name for WBGene00022729. History: N.A.
ssp-19,C55C2.2,2.5333,1.018100184,ssp-19,WBGene00006047,Public name for WBGene00006047. History: N.A.
F10G8.1,F10G8.1,2.5,1.004717349,F10G8.1,WBGene00008661,Public name for WBGene00008661. History: N.A.
F33D11.1,F33D11.1,2.5,1.004717349,F33D11.1,WBGene00018000,Public name for WBGene00018000. History: N.A.
F54H12.6,F54H12.6,2.5,1.004717349,F54H12.6,WBGene00018846,Sequence name for WBGene00018846(eef-1B.1). History: N.A.
rmd-4,F36H12.11,2.5,1.004717349,rmd-4,WBGene00018125,Public name for WBGene00018125. History: N.A.
C17F3.3,C17F3.3,2.5,1.004717349,C17F3.3,WBGene00015908,Public name for WBGene00015908. History: N.A.
pam-1,F49E8.3,2.5,1.004717349,pam-1,WBGene00003914,Public name for WBGene00003914. History: Renamed on 2006-10-19
C38C3.3,C38C3.3,2.5,1.004717349,C38C3.3,WBGene00016512,"Public name for WBGene00016512. History: Split into C38C3.10(WBGene00045390). History of WBGene00016512: Split into ""WBGene00045390"" on 2007-04-20"
C28D4.8,C28D4.8,2.3333,0.937722796,C28D4.8,WBGene00007795,Public name for WBGene00007795. History: N.A.
ZK546.3,ZK546.3,2.2869,0.919075242,ZK546.3,WBGene00022760,Public name for WBGene00022760. History: N.A.
Y105C5A.26,Y105C5A.26,2.25,0.904245614,Y105C5A.26,WBGene00044263,Public name for WBGene00044263. History: N.A.
nspa-10,Y50E8A.17,2.2,0.884151267,nspa-10,WBGene00044275,Public name for WBGene00044275. History: N.A.
msp-113,ZK354.4,2.1791,0.87575183,msp-113,WBGene00003468,Public name for WBGene00003468. History: N.A.
msp-65,ZK354.1,2.1579,0.867231827,msp-65,WBGene00003458,Public name for WBGene00003458. History: N.A.
nspa-9,C40H5.1,2.1429,0.861203523,nspa-9,WBGene00043187,Public name for WBGene00043187. History: Killed on 2004-10-04; Resurrected on 2005-04-01
msp-31,R05F9.13,2.1147,0.849870311,msp-31,WBGene00003429,Public name for WBGene00003429. History: N.A.
ZK1073.1,ZK1073.1,2.0,0.803773879,ZK1073.1,WBGene00014213,Public name for WBGene00014213. History: N.A.
H06H21.3,H06H21.3,2.0,0.803773879,H06H21.3,WBGene00019162,Sequence name for WBGene00019162(eif-1.A). History: N.A.
ksr-2,F58D5.4,2.0,0.803773879,ksr-2,WBGene00002240,Public name for WBGene00002240. History: N.A.
Y37E11AL.3,Y37E11AL.3,2.0,0.803773879,Y37E11AL.3,WBGene00021359,Public name for WBGene00021359. History: N.A.
ctl-1,Y54G11A.6,2.0,0.803773879,ctl-1,WBGene00000830,Public name for WBGene00000830. History: N.A.
Y39A3B.3,Y39A3B.3,2.0,0.803773879,Y39A3B.3,WBGene00021438,Public name for WBGene00021438. History: N.A.
W09C5.8,W09C5.8,2.0,0.803773879,W09C5.8,WBGene00012354,Sequence name for WBGene00012354(cox-4). History: N.A.
lst-3,Y37A1B.1,2.0,0.803773879,lst-3,WBGene00003085,Other name for WBGene00003085(ccar-1). History: Renamed on 2015-11-23
F35C11.3,F35C11.3,2.0,0.803773879,F35C11.3,WBGene00009402,Public name for WBGene00009402. History: N.A.
abce-1,Y39E4B.1,2.0,0.803773879,abce-1,WBGene00012714,Public name for WBGene00012714. History: N.A.
F42G9.1,F42G9.1,2.0,0.803773879,F42G9.1,WBGene00018362,Sequence name for WBGene00018362(ppm-1.G). History: N.A.
C16C10.13,C16C10.13,2.0,0.803773879,C16C10.13,WBGene00007632,Public name for WBGene00007632. History: N.A.
taf-5,F30F8.8,2.0,0.803773879,taf-5,WBGene00006386,Public name for WBGene00006386. History: N.A.
Y71F9AL.17,Y71F9AL.17,2.0,0.803773879,Y71F9AL.17,WBGene00022119,Sequence name for WBGene00022119(copa-1). History: N.A.
T09E8.1,T09E8.1,2.0,0.803773879,T09E8.1,WBGene00011647,Sequence name for WBGene00011647(noca-1). History: N.A.
Y55F3C.9,Y55F3C.9,2.0,0.803773879,Y55F3C.9,WBGene00044459,Public name for WBGene00044459. History: N.A.
ccb-1,T28F2.5,2.0,0.803773879,ccb-1,WBGene00000368,Public name for WBGene00000368. History: Renamed on 2015-03-05
C27A7.5,C27A7.5,2.0,0.803773879,C27A7.5,WBGene00007756,Public name for WBGene00007756. History: N.A.
rps-16,T01C3.6,2.0,0.803773879,rps-16,WBGene00004485,Public name for WBGene00004485. History: N.A.
ama-1,F36A4.7,2.0,0.803773879,ama-1,WBGene00000123,Public name for WBGene00000123. History: Renamed on 2007-10-04
spat-2,Y48A6B.13,2.0,0.803773879,spat-2,WBGene00012973,Public name for WBGene00012973. History: N.A.
F37C4.5,F37C4.5,2.0,0.803773879,F37C4.5,WBGene00018145,Public name for WBGene00018145. History: N.A.
Y7A5A.9,Y7A5A.9,2.0,0.803773879,Y7A5A.9,WBGene00012415,Public name for WBGene00012415. History: N.A.
F41F3.1,F41F3.1,2.0,0.803773879,F41F3.1,WBGene00018296,"Public name for WBGene00018296. History: Split into F41F3.9(WBGene00269385). History of WBGene00018296: Split into ""WBGene00269385"" on 2016-02-18"
C16A11.9,C16A11.9,2.0,0.803773879,C16A11.9,WBGene00045297,Sequence name for WBGene00045297(fbxc-43). History: N.A.
F54H5.3,F54H5.3,2.0,0.803773879,F54H5.3,WBGene00018840,Public name for WBGene00018840. History: N.A.
C01G5.4,C01G5.4,2.0,0.803773879,C01G5.4,WBGene00015306,Public name for WBGene00015306. History: N.A.
pqn-51,K11D12.2,2.0,0.803773879,pqn-51,WBGene00004136,"Public name for WBGene00004136. History: Split into K11D12.14(WBGene00303069). History of WBGene00004136: Split into ""WBGene00303069"" on 2018-03-02"
Y55B1AR.2,Y55B1AR.2,2.0,0.803773879,Y55B1AR.2,WBGene00021906,Public name for WBGene00021906. History: N.A.
Y71A12C.2,Y71A12C.2,2.0,0.803773879,Y71A12C.2,WBGene00013513,Public name for WBGene00013513. History: N.A.
F46F11.8,F46F11.8,2.0,0.803773879,F46F11.8,WBGene00018511,Public name for WBGene00018511. History: N.A.
F38A5.8,F38A5.8,2.0,0.803773879,F38A5.8,WBGene00018165,Public name for WBGene00018165. History: N.A.
abcf-2,T27E9.7,2.0,0.803773879,abcf-2,WBGene00012097,Public name for WBGene00012097. History: N.A.
unc-76,C01G10.11,2.0,0.803773879,unc-76,WBGene00006808,Public name for WBGene00006808. History: N.A.
sel-9,W02D7.7,2.0,0.803773879,sel-9,WBGene00004766,Public name for WBGene00004766. History: Renamed on 2019-01-09
