# The gene names are based on WS215 annotation,
# CSR-1 not ALG-3/4 targets,
Public name,Cosmid name,Input,Suggested Match,History
nhr-34,F58G6.5,nhr-34,WBGene00003627,Public name for WBGene00003627. History: N.A.
nhr-4,F32B6.1,nhr-4,WBGene00003603,Public name for WBGene00003603. History: N.A.
nhr-46,C45E5.6,nhr-46,WBGene00003636,Public name for WBGene00003636. History: N.A.
nhr-49,K10C3.6,nhr-49,WBGene00003639,Public name for WBGene00003639. History: N.A.
nhr-66,T09A12.4,nhr-66,WBGene00003656,Public name for WBGene00003656. History: N.A.
nhr-70,Y51A2D.17,nhr-70,WBGene00003660,Public name for WBGene00003660. History: N.A.
nhr-86,Y40B10A.8,nhr-86,WBGene00003676,Public name for WBGene00003676. History: N.A.
nkb-1,C17E4.9,nkb-1,WBGene00007646,Public name for WBGene00007646. History: N.A.
nkcc-1,Y37A1C.1,nkcc-1,WBGene00012543,Public name for WBGene00012543. History: N.A.
nlp-36,B0464.3,nlp-36,WBGene00007185,Public name for WBGene00007185. History: N.A.
nmt-1,T17E9.2,nmt-1,WBGene00020549,Public name for WBGene00020549. History: N.A.
nmy-1,F52B10.1,nmy-1,WBGene00003776,Public name for WBGene00003776. History: N.A.
nol-1,W07E6.1,nol-1,WBGene00021073,Other name for WBGene00021073(nsun-1). History: Renamed on 2017-08-01; Renamed on 2020-06-01
nol-10,F32E10.1,nol-10,WBGene00017989,Public name for WBGene00017989. History: N.A.
nol-5,W01B11.3,nol-5,WBGene00020915,Other name for WBGene00020915(nol-58). History: Renamed on 2017-08-01
nol-6,Y51H7C.11,nol-6,WBGene00021789,Public name for WBGene00021789. History: Renamed on 2010-02-05
nos-1,R03D7.7,nos-1,WBGene00003783,Public name for WBGene00003783. History: N.A.
nos-2,ZK1127.1,nos-2,WBGene00003784,Public name for WBGene00003784. History: N.A.
nos-3,Y53C12B.3,nos-3,WBGene00003785,Public name for WBGene00003785. History: N.A.
npl-4.1,F59E12.4,npl-4.1,WBGene00019120,Public name for WBGene00019120. History: N.A.
npl-4.2,F59E12.5,npl-4.2,WBGene00019121,Public name for WBGene00019121. History: N.A.
npp-1,K07F5.13,npp-1,WBGene00003787,Public name for WBGene00003787. History: N.A.
npp-10,ZK328.5,npp-10,WBGene00003796,Public name for WBGene00003796. History: N.A.
npp-11,F53F10.5,npp-11,WBGene00003797,Public name for WBGene00003797. History: N.A.
npp-12,T23H2.1,npp-12,WBGene00003798,Public name for WBGene00003798. History: N.A.
npp-13,Y37E3.15,npp-13,WBGene00003799,Public name for WBGene00003799. History: N.A.
npp-14,C03D6.4,npp-14,WBGene00003800,Public name for WBGene00003800. History: N.A.
npp-15,C29E4.4,npp-15,WBGene00003801,Public name for WBGene00003801. History: N.A.
npp-17,F10G8.3,npp-17,WBGene00003803,Other name for WBGene00003803(rae-1). History: N.A.
npp-18,Y43F4B.4,npp-18,WBGene00003804,Public name for WBGene00003804. History: N.A.
npp-2,T01G9.4,npp-2,WBGene00003788,Public name for WBGene00003788. History: N.A.
npp-21,R07G3.3,npp-21,WBGene00019940,Public name for WBGene00019940. History: N.A.
npp-22,B0240.4,npp-22,WBGene00007118,Public name for WBGene00007118. History: Renamed on 2008-01-28
npp-3,K12D12.2,npp-3,WBGene00003789,Public name for WBGene00003789. History: N.A.
npp-4,Y54E5A.4,npp-4,WBGene00003790,Public name for WBGene00003790. History: N.A.
npp-5,F07A11.3,npp-5,WBGene00003791,Public name for WBGene00003791. History: Renamed on 2007-03-15
npp-6,F56A3.3,npp-6,WBGene00003792,Public name for WBGene00003792. History: Renamed on 2015-03-05
npp-7,T19B4.2,npp-7,WBGene00003793,Public name for WBGene00003793. History: N.A.
npp-8,Y41D4B.19,npp-8,WBGene00003794,Public name for WBGene00003794. History: N.A.
npp-9,F59A2.1,npp-9,WBGene00003795,Public name for WBGene00003795. History: N.A.
nra-3,C17G1.4,nra-3,WBGene00007651,Public name for WBGene00007651. History: N.A.
nrd-1,D1007.7,nrd-1,WBGene00017004,Public name for WBGene00017004. History: N.A.
nrde-3,R04A9.2,nrde-3,WBGene00019862,Public name for WBGene00019862. History: Renamed on 2011-10-14
nst-1,K01C8.9,nst-1,WBGene00003821,Public name for WBGene00003821. History: N.A.
nsy-1,F59A6.1,nsy-1,WBGene00003822,"Public name for WBGene00003822. History: Split into F59A6.13(WBGene00303064). History of WBGene00003822: Renamed on 2016-10-25; Split into ""WBGene00303064"" on 2018-03-02; Renamed on 2019-08-02"
ntl-2,B0286.4,ntl-2,WBGene00003825,Public name for WBGene00003825. History: N.A.
ntl-3,Y56A3A.1,ntl-3,WBGene00003826,Public name for WBGene00003826. History: N.A.
ntl-4,C49H3.5,ntl-4,WBGene00003827,Public name for WBGene00003827. History: N.A.
nud-2,R11A5.2,nud-2,WBGene00011230,Public name for WBGene00011230. History: N.A.
nuo-2,T10E9.7,nuo-2,WBGene00020417,"Public name for WBGene00020417. History: Split into T10E9.14(WBGene00271694). History of WBGene00020417: Renamed on 2008-02-26; Renamed on 2015-03-02; Split into ""WBGene00271694"" on 2017-04-28"
nurf-1,F26H11.2,nurf-1,WBGene00009180,Public name for WBGene00009180. History: N.A.
nxf-1,C15H11.3,nxf-1,WBGene00003834,Public name for WBGene00003834. History: N.A.
nxf-2,C15H11.6,nxf-2,WBGene00003835,Public name for WBGene00003835. History: N.A.
nxt-1,Y71F9AM.5,nxt-1,WBGene00003836,Public name for WBGene00003836. History: N.A.
obr-3,ZK1086.1,obr-3,WBGene00014215,Public name for WBGene00014215. History: N.A.
ocrl-1,C16C2.3,ocrl-1,WBGene00007620,Public name for WBGene00007620. History: N.A.
odr-4,Y102E9.1,odr-4,WBGene00003851,Public name for WBGene00003851. History: N.A.
oga-1,T20B5.3,oga-1,WBGene00020596,Public name for WBGene00020596. History: N.A.
ogt-1,K04G7.3,ogt-1,WBGene00003858,Public name for WBGene00003858. History: N.A.
oma-2,ZC513.6,oma-2,WBGene00003865,Public name for WBGene00003865. History: N.A.
ooc-5,C18E9.11,ooc-5,WBGene00003870,Public name for WBGene00003870. History: N.A.
oxi-1,Y39A1C.2,oxi-1,WBGene00003898,Public name for WBGene00003898. History: N.A.
paa-1,F48E8.5,paa-1,WBGene00003901,Public name for WBGene00003901. History: N.A.
pac-1,C04D8.1,pac-1,WBGene00015418,Public name for WBGene00015418. History: N.A.
pad-1,Y18D10A.13,pad-1,WBGene00003905,Public name for WBGene00003905. History: N.A.
pam-1,F49E8.3,pam-1,WBGene00003914,Public name for WBGene00003914. History: Renamed on 2006-10-19
pap-1,Y32F6A.3,pap-1,WBGene00012528,Public name for WBGene00012528. History: N.A.
paqr-2,Y32H12A.5,paqr-2,WBGene00021313,Public name for WBGene00021313. History: Renamed on 2015-08-03
par-1,H39E23.1,par-1,WBGene00003916,Public name for WBGene00003916. History: N.A.
par-3,F54E7.3,par-3,WBGene00003918,Public name for WBGene00003918. History: N.A.
par-6,T26E3.3,par-6,WBGene00003921,Public name for WBGene00003921. History: N.A.
pars-1,T20H4.3,pars-1,WBGene00004189,Public name for WBGene00004189. History: Renamed on 2010-01-29
pars-2,T27F6.5,pars-2,WBGene00004190,Public name for WBGene00004190. History: Renamed on 2010-01-29
pat-3,ZK1058.2,pat-3,WBGene00003930,Public name for WBGene00003930. History: N.A.
patr-1,F43G6.9,patr-1,WBGene00009661,Public name for WBGene00009661. History: N.A.
pbrm-1,C26C6.1,pbrm-1,WBGene00007042,Public name for WBGene00007042. History: Renamed on 2007-08-01
pbs-4,T20F5.2,pbs-4,WBGene00003950,Public name for WBGene00003950. History: N.A.
pcaf-1,Y47G6A.6,pcaf-1,WBGene00021636,Public name for WBGene00021636. History: N.A.
pccb-1,F52E4.1,pccb-1,WBGene00018701,Public name for WBGene00018701. History: N.A.
pcf-11,R144.2,pcf-11,WBGene00020092,Public name for WBGene00020092. History: N.A.
pch-2,F10B5.5,pch-2,WBGene00008641,Public name for WBGene00008641. History: N.A.
pcn-1,W03D2.4,pcn-1,WBGene00003955,Public name for WBGene00003955. History: N.A.
pct-1,C07G1.3,pct-1,WBGene00003961,Public name for WBGene00003961. History: N.A.
pdcd-2,R07E5.10,pdcd-2,WBGene00011116,"Public name for WBGene00011116. History: Split into R07E5.19(WBGene00303105). History of WBGene00011116: Split into ""WBGene00303105"" on 2018-03-06"
pde-2,R08D7.6,pde-2,WBGene00011146,Public name for WBGene00011146. History: N.A.
pde-3,E01F3.1,pde-3,WBGene00008443,Public name for WBGene00008443. History: N.A.
pdk-1,H42K12.1,pdk-1,WBGene00003965,Public name for WBGene00003965. History: N.A.
pdp-1,ZK973.3,pdp-1,WBGene00022832,Public name for WBGene00022832. History: N.A.
pen-2,T28D6.9,pen-2,WBGene00003975,Public name for WBGene00003975. History: N.A.
pes-10,Y46G5A.27,pes-10,WBGene00003983,Public name for WBGene00003983. History: N.A.
pes-9,R11H6.1,pes-9,WBGene00003982,Public name for WBGene00003982. History: N.A.
pfd-1,C08F8.1,pfd-1,WBGene00007443,Public name for WBGene00007443. History: N.A.
pfd-3,T06G6.9,pfd-3,WBGene00006889,Public name for WBGene00006889. History: Renamed on 2006-08-02
pfd-4,B0035.4,pfd-4,WBGene00007107,"Public name for WBGene00007107. History: Split into B0035.22(WBGene00303031). History of WBGene00007107: Renamed on 2006-08-02; Split into ""WBGene00303031"" on 2018-03-01"
pfd-6,F21C3.5,pfd-6,WBGene00009004,Public name for WBGene00009004. History: N.A.
pfs-2,R06A4.9,pfs-2,WBGene00011051,Public name for WBGene00011051. History: N.A.
phb-1,Y37E3.9,phb-1,WBGene00004014,Public name for WBGene00004014. History: N.A.
phb-2,T24H7.1,phb-2,WBGene00004015,Public name for WBGene00004015. History: N.A.
pie-1,Y49E10.14,pie-1,WBGene00004027,Public name for WBGene00004027. History: N.A.
pif-1,Y18H1A.6,pif-1,WBGene00004028,Public name for WBGene00004028. History: N.A.
pig-1,W03G1.6,pig-1,WBGene00021012,Public name for WBGene00021012. History: N.A.
pink-1,EEED8.9,pink-1,WBGene00017137,Public name for WBGene00017137. History: N.A.
pir-1,T23G7.5,pir-1,WBGene00011967,Public name for WBGene00011967. History: N.A.
pis-1,T13F2.3,pis-1,WBGene00004031,Public name for WBGene00004031. History: N.A.
pisy-1,Y46G5A.5,pisy-1,WBGene00012897,Public name for WBGene00012897. History: N.A.
pkc-1,F57F5.5,pkc-1,WBGene00004032,Public name for WBGene00004032. History: Renamed on 2005-07-28
pkc-3,F09E5.1,pkc-3,WBGene00004034,Public name for WBGene00004034. History: N.A.
pld-1,C04G6.3,pld-1,WBGene00004040,Public name for WBGene00004040. History: N.A.
plk-3,F55G1.8,plk-3,WBGene00004044,Public name for WBGene00004044. History: N.A.
plst-1,Y104H12BR.1,plst-1,WBGene00022425,Public name for WBGene00022425. History: N.A.
plx-1,Y55F3AL.1,plx-1,WBGene00004047,Public name for WBGene00004047. History: N.A.
pme-1,Y71F9AL.18,pme-1,WBGene00004049,Other name for WBGene00004049(parp-1). History: Renamed on 2014-11-18
pme-3,F20C5.1,pme-3,WBGene00004051,Other name for WBGene00004051(parg-1). History: Renamed on 2014-11-18
pme-5,ZK1005.1,pme-5,WBGene00004053,Other name for WBGene00004053(tank-1). History: Renamed on 2014-11-18
pmp-3,C54G10.3,pmp-3,WBGene00004060,Public name for WBGene00004060. History: N.A.
pmr-1,ZK256.1,pmr-1,WBGene00004063,Public name for WBGene00004063. History: N.A.
pms-2,H12C20.2,pms-2,WBGene00004064,"Public name for WBGene00004064. History: Split into H12C20.7(WBGene00305173). History of WBGene00004064: Split into ""WBGene00305173"" on 2019-11-21"
png-1,F56G4.5,png-1,WBGene00010160,Public name for WBGene00010160. History: N.A.
pnk-1,C10G11.5,pnk-1,WBGene00004068,Public name for WBGene00004068. History: N.A.
pnk-4,C42D8.3,pnk-4,WBGene00006862,Public name for WBGene00006862. History: N.A.
pole-2,F08B4.5,pole-2,WBGene00017237,Public name for WBGene00017237. History: N.A.
polg-1,Y57A10A.15,polg-1,WBGene00013258,Public name for WBGene00013258. History: N.A.
polh-1,F53A3.2,polh-1,WBGene00018721,Public name for WBGene00018721. History: N.A.
pop-1,W10C8.2,pop-1,WBGene00004077,Public name for WBGene00004077. History: N.A.
pos-1,F52E1.1,pos-1,WBGene00004078,Public name for WBGene00004078. History: N.A.
pot-2,F57C2.3,pot-2,WBGene00010195,Public name for WBGene00010195. History: N.A.
ppfr-2,D2092.2,ppfr-2,WBGene00017064,Public name for WBGene00017064. History: N.A.
ppfr-4,Y71H2B.3,ppfr-4,WBGene00022193,Public name for WBGene00022193. History: N.A.
ppgn-1,Y38F2AR.7,ppgn-1,WBGene00021425,Public name for WBGene00021425. History: N.A.
pph-4.1,Y75B8A.30,pph-4.1,WBGene00004085,Public name for WBGene00004085. History: N.A.
pph-4.2,Y49E10.3,pph-4.2,WBGene00004086,Public name for WBGene00004086. History: N.A.
pph-5,Y39B6A.2,pph-5,WBGene00012665,Public name for WBGene00012665. History: N.A.
pph-6,C34C12.3,pph-6,WBGene00007922,Public name for WBGene00007922. History: N.A.
ppk-1,F55A12.3,ppk-1,WBGene00004087,Public name for WBGene00004087. History: N.A.
ppk-2,Y48G9A.8,ppk-2,WBGene00004088,Public name for WBGene00004088. History: N.A.
pptr-1,W08G11.4,pptr-1,WBGene00012348,Public name for WBGene00012348. History: N.A.
ppw-1,C18E3.7,ppw-1,WBGene00004093,Public name for WBGene00004093. History: Renamed on 2011-10-14
ppw-2,Y110A7A.18,ppw-2,WBGene00004094,Public name for WBGene00004094. History: Renamed on 2011-10-14
pqn-20,C37A2.2,pqn-20,WBGene00004110,Public name for WBGene00004110. History: N.A.
pqn-27,E01G4.4,pqn-27,WBGene00004116,Public name for WBGene00004116. History: N.A.
pqn-34,F35B3.5,pqn-34,WBGene00004121,Other name for WBGene00004121(ptrn-1). History: Renamed on 2012-12-21
pqn-39,F48F7.4,pqn-39,WBGene00004126,Public name for WBGene00004126. History: N.A.
pqn-41,F53A3.4,pqn-41,WBGene00004128,Public name for WBGene00004128. History: N.A.
pqn-45,F56F3.1,pqn-45,WBGene00004132,Other name for WBGene00004132(ifet-1). History: Renamed on 2011-08-12; Renamed on 2011-08-12
pqn-47,F59B10.1,pqn-47,WBGene00004134,Other name for WBGene00004134(myrf-1). History: Renamed on 2014-12-09
pqn-59,R119.4,pqn-59,WBGene00004143,Public name for WBGene00004143. History: N.A.
pqn-82,Y39A3CR.7,pqn-82,WBGene00004163,Public name for WBGene00004163. History: N.A.
pqn-85,Y43H11AL.3,pqn-85,WBGene00004166,Other name for WBGene00004166(scc-2). History: Renamed on 2021-02-16; Renamed on 2021-03-11
pqn-87,Y57A10A.18,pqn-87,WBGene00004167,Public name for WBGene00004167. History: N.A.
prdx-2,F09E5.15,prdx-2,WBGene00006434,Public name for WBGene00006434. History: N.A.
prdx-6,Y38C1AA.11,prdx-6,WBGene00021401,Public name for WBGene00021401. History: N.A.
prg-2,C01G5.2,prg-2,WBGene00004179,Public name for WBGene00004179. History: Renamed on 2007-11-05
pri-1,F58A4.4,pri-1,WBGene00004180,Public name for WBGene00004180. History: N.A.
prmt-1,Y113G7B.17,prmt-1,WBGene00013766,Public name for WBGene00013766. History: N.A.
prmt-3,T23B5.1,prmt-3,WBGene00011939,Other name for WBGene00011939(prmt-9). History: Renamed on 2016-11-29
pro-1,R166.4,pro-1,WBGene00004185,Public name for WBGene00004185. History: N.A.
pro-2,C07E3.2,pro-2,WBGene00007413,Public name for WBGene00007413. History: N.A.
pro-3,Y39B6A.14,pro-3,WBGene00012676,Public name for WBGene00012676. History: N.A.
prom-1,F26H9.1,prom-1,WBGene00009173,Public name for WBGene00009173. History: N.A.
prp-17,F49D11.1,prp-17,WBGene00018625,Public name for WBGene00018625. History: N.A.
prp-21,W07E6.4,prp-21,WBGene00004188,Public name for WBGene00004188. History: N.A.
prp-4,C36B1.5,prp-4,WBGene00007972,Public name for WBGene00007972. History: N.A.. Other name for WBGene00004186(prpf-4). History: Renamed on 2007-02-23; Renamed on 2015-03-05
prp-8,C50C3.6,prp-8,WBGene00004187,Public name for WBGene00004187. History: N.A.
prpf-4,F22D6.5,prpf-4,WBGene00004186,Public name for WBGene00004186. History: Renamed on 2007-02-23; Renamed on 2015-03-05
prx-19,F54F2.8,prx-19,WBGene00004201,Public name for WBGene00004201. History: N.A.
prx-2,ZK809.7,prx-2,WBGene00004192,Public name for WBGene00004192. History: N.A.
psa-4,F01G4.1,psa-4,WBGene00004204,Other name for WBGene00004204(swsn-4). History: Renamed on 2011-02-11
psf-1,F25B5.7,psf-1,WBGene00011275,Public name for WBGene00011275. History: N.A.. Other name for WBGene00017778(nono-1). History: Renamed on 2013-07-10
psr-1,F29B9.4,psr-1,WBGene00004205,Public name for WBGene00004205. History: N.A.
pssy-2,T27E9.5,pssy-2,WBGene00012095,Public name for WBGene00012095. History: N.A.
pst-1,M03F8.2,pst-1,WBGene00004206,Public name for WBGene00004206. History: Renamed on 2009-12-03
pst-2,F54E7.1,pst-2,WBGene00018827,Public name for WBGene00018827. History: N.A.
ptc-2,F21H12.4,ptc-2,WBGene00004209,Public name for WBGene00004209. History: N.A.
ptp-2,F59G1.5,ptp-2,WBGene00004214,Public name for WBGene00004214. History: N.A.
ptp-3,C09D8.1,ptp-3,WBGene00004215,Public name for WBGene00004215. History: Renamed on 2015-07-01
ptr-2,C32E8.8,ptr-2,WBGene00004217,Public name for WBGene00004217. History: Renamed on 2015-03-05
puf-11,Y73B6BL.38,puf-11,WBGene00022257,Public name for WBGene00022257. History: N.A.
puf-12,ZK945.3,puf-12,WBGene00014165,Public name for WBGene00014165. History: N.A.
puf-3,Y45F10A.2,puf-3,WBGene00004239,Public name for WBGene00004239. History: N.A.
puf-5,F54C9.8,puf-5,WBGene00004241,Public name for WBGene00004241. History: N.A.
puf-8,C30G12.7,puf-8,WBGene00004244,Public name for WBGene00004244. History: Renamed on 2012-08-14
pus-1,W06H3.2,pus-1,WBGene00004248,Public name for WBGene00004248. History: N.A.
pxf-1,T14G10.2,pxf-1,WBGene00004254,Public name for WBGene00004254. History: N.A.
pyc-1,D2023.2,pyc-1,WBGene00004258,Public name for WBGene00004258. History: N.A.
pyr-1,D2085.1,pyr-1,WBGene00004259,Public name for WBGene00004259. History: N.A.
qars-1,Y41E3.4,qars-1,WBGene00001336,Public name for WBGene00001336. History: Renamed on 2010-01-29
R01H10.7,R01H10.7,R01H10.7,WBGene00010975,Public name for WBGene00010975. History: N.A.
R02D3.3,R02D3.3,R02D3.3,WBGene00019821,Sequence name for WBGene00019821(gtf-2H1). History: N.A.
R02D5.8,R02D5.8,R02D5.8,WBGene00050937,Public name for WBGene00050937. History: N.A.
R02F2.1,R02F2.1,R02F2.1,WBGene00019831,Public name for WBGene00019831. History: N.A.
R02F2.4,R02F2.4,R02F2.4,WBGene00019833,Public name for WBGene00019833. History: N.A.
R02F2.7,R02F2.7,R02F2.7,WBGene00019836,Public name for WBGene00019836. History: N.A.
R02F2.9,R02F2.9,R02F2.9,WBGene00019838,Public name for WBGene00019838. History: N.A.
R04D3.3,R04D3.3,R04D3.3,WBGene00011011,Public name for WBGene00011011. History: N.A.
R04F11.5,R04F11.5,R04F11.5,WBGene00011017,Public name for WBGene00011017. History: N.A.
R05D11.4,R05D11.4,R05D11.4,WBGene00011032,Sequence name for WBGene00011032(ddx-52). History: N.A.
R05D11.6,R05D11.6,R05D11.6,WBGene00011034,Sequence name for WBGene00011034(paxt-1). History: N.A.
R05D11.7,R05D11.7,R05D11.7,WBGene00011035,Sequence name for WBGene00011035(snrp-27). History: N.A.
R05D11.9,R05D11.9,R05D11.9,WBGene00011037,Public name for WBGene00011037. History: N.A.
R05D3.1,R05D3.1,R05D3.1,WBGene00019884,"Public name for Dead gene WBGene00019876. History of WBGene00019876: Merged into ""WBGene00019884"" on 2011-03-28"
R05D3.12,R05D3.12,R05D3.12,WBGene00019884,Public name for WBGene00019884. History: N.A.
R05F9.1,R05F9.1,R05F9.1,WBGene00019888,Sequence name for WBGene00019888(btbd-10). History: Renamed on 2014-03-03
R05F9.6,R05F9.6,R05F9.6,WBGene00019890,Public name for WBGene00019890. History: N.A.
R05G6.4,R05G6.4,R05G6.4,WBGene00019898,Public name for WBGene00019898. History: N.A.
R05H10.2,R05H10.2,R05H10.2,WBGene00011043,Sequence name for WBGene00011043(rbm-28). History: N.A.
R05H10.3,R05H10.3,R05H10.3,WBGene00011044,Public name for WBGene00011044. History: N.A.
R05H10.5,R05H10.5,R05H10.5,WBGene00011045,Sequence name for WBGene00011045(gpx-2). History: N.A.
R05H5.3,R05H5.3,R05H5.3,WBGene00011038,Public name for WBGene00011038. History: N.A.
R06A4.2,R06A4.2,R06A4.2,WBGene00011047,Sequence name for WBGene00011047(tebp-1). History: Renamed on 2021-04-19
R06B9.3,R06B9.3,R06B9.3,WBGene00011054,Sequence name for WBGene00011054(arrd-13). History: N.A.
R06C1.2,R06C1.2,R06C1.2,WBGene00011058,Sequence name for WBGene00011058(fdps-1). History: N.A.
R06C7.2,R06C7.2,R06C7.2,WBGene00011062,Public name for WBGene00011062. History: N.A.
R06C7.5,R06C7.5,R06C7.5,WBGene00011064,Sequence name for WBGene00011064(adsl-1). History: N.A.
R06F6.12,R06F6.12,R06F6.12,WBGene00023418,Public name for WBGene00023418. History: N.A.
