# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
fcp-1,F36F2.6,51,263.4989103,0.008038414,59,325.8650598,0.007940676,0.49694169,0.552909707,yes,yes,yes,fcp-1,WBGene00009479,Public name for WBGene00009479. History: N.A.
F39B2.1,F39B2.1,51,1837.175259,0.056045682,50,850.6317719,0.020728186,0.269990124,0.316477992,yes,yes,yes,F39B2.1,WBGene00009553,Sequence name for WBGene00009553(hinf-1). History: N.A.
F52C12.1,F52C12.1,51,723.7928919,0.022080347,46,365.948341,0.008917425,0.28767956,0.335812145,yes,yes,yes,F52C12.1,WBGene00018678,Sequence name for WBGene00018678(tdpo-1). History: N.A.
F52C9.7,F52C9.7,51,1298.805496,0.039621936,49,1049.618384,0.02557709,0.392292518,0.446945883,yes,yes,yes,F52C9.7,WBGene00003391,"Sequence name for WBGene00003391(mog-3). History: N.A.. Public name for Dead gene WBGene00018677. History of WBGene00018677: Merged into ""WBGene00003391"" on 2012-08-14"
K01D12.6,K01D12.6,51,423.2458857,0.012911726,53,370.1345472,0.009019435,0.41126116,0.466528454,yes,yes,yes,K01D12.6,WBGene00010465,"Sequence name for WBGene00010465(miga-1). History: Split into ""WBGene00303067"" on 2018-03-02"
tbb-1,K01G5.7,51,2987.026115,0.091123542,54,3399.147418,0.082830389,0.476162791,0.532266685,yes,yes,yes,tbb-1,WBGene00006536,Public name for WBGene00006536. History: N.A.
arx-2,K07C5.1,51,547.2607657,0.016694979,53,539.0977847,0.013136729,0.440361276,0.496242962,yes,yes,yes,arx-2,WBGene00000200,Public name for WBGene00000200. History: N.A.
K10H10.1,K10H10.1,51,625.920275,0.019094601,49,817.4657991,0.019919998,0.510578054,0.566352838,yes,yes,yes,K10H10.1,WBGene00010758,Sequence name for WBGene00010758(vnut-1). History: N.A.
K11H3.3,K11H3.3,51,1495.560952,0.045624245,52,1584.394292,0.038608504,0.458355027,0.514421206,yes,yes,yes,K11H3.3,WBGene00010780,Public name for WBGene00010780. History: N.A.
tag-235,M03C11.4,51,575.0103822,0.017541521,53,421.34343,0.010267292,0.369210008,0.422885349,yes,yes,yes,tag-235,WBGene00044069,Other name for WBGene00044069(hat-1). History: N.A.
M18.3,M18.3,51,429.442187,0.013100754,47,304.1571885,0.007411699,0.361326815,0.414609389,yes,yes,yes,M18.3,WBGene00010889,Public name for WBGene00010889. History: N.A.
npp-2,T01G9.4,51,513.7935257,0.015674013,55,407.9310162,0.009940459,0.388079791,0.442573673,yes,yes,yes,npp-2,WBGene00003788,Public name for WBGene00003788. History: N.A.
lis-1,T03F6.5,51,475.8316582,0.014515931,57,485.8149522,0.011838334,0.44919992,0.505190729,yes,yes,yes,lis-1,WBGene00003047,Public name for WBGene00003047. History: N.A.
ced-9,T07C4.8,51,1413.399398,0.043117788,53,763.8487258,0.018613458,0.301524092,0.350832189,yes,yes,yes,ced-9,WBGene00000423,Public name for WBGene00000423. History: N.A.
T13H5.4,T13H5.4,51,528.1158668,0.016110937,52,543.7603044,0.013250346,0.45128634,0.507297689,yes,yes,yes,T13H5.4,WBGene00011758,Sequence name for WBGene00011758(prp-9). History: Renamed on 2005-03-17; Renamed on 2021-03-11
ruvb-2,T22D1.10,51,464.6973502,0.014176263,45,587.7900393,0.014323262,0.502578963,0.558477037,yes,yes,yes,ruvb-2,WBGene00020687,Public name for WBGene00020687. History: N.A.
T22D1.5,T22D1.5,51,2103.547644,0.064171756,52,1570.328732,0.038265754,0.37355217,0.427431021,yes,yes,yes,T22D1.5,WBGene00020684,Public name for WBGene00020684. History: N.A.
T26A5.4,T26A5.4,51,662.4186466,0.020208037,49,499.803609,0.012179209,0.376049549,0.430041334,yes,yes,yes,T26A5.4,WBGene00020820,Sequence name for WBGene00020820(algn-1). History: N.A.
car-1,Y18D10A.17,51,7240.370401,0.220877947,50,6423.095807,0.156517933,0.41473143,0.470092706,yes,yes,yes,car-1,WBGene00012484,Public name for WBGene00012484. History: Renamed on 2005-12-05
Y39E4B.2,Y39E4B.2,51,655.0012923,0.01998176,51,823.0727724,0.020056629,0.500934969,0.556854891,yes,yes,yes,Y39E4B.2,WBGene00012715,Sequence name for WBGene00012715(snpc-1.2). History: N.A.
Y43F4B.7,Y43F4B.7,51,386.2724423,0.011783798,52,595.058171,0.014500371,0.551676983,0.606378893,yes,yes,yes,Y43F4B.7,WBGene00012804,Sequence name for WBGene00012804(slc-36.1). History: N.A.
Y43H11AL.1,Y43H11AL.1,51,428.7323698,0.0130791,52,506.9300975,0.012352867,0.485722061,0.541787359,yes,yes,yes,Y43H11AL.1,WBGene00021545,Public name for WBGene00021545. History: N.A.
Y54E5B.2,Y54E5B.2,51,138.776986,0.004233592,48,109.7072196,0.002673344,0.387052112,0.441505806,yes,yes,yes,Y54E5B.2,WBGene00013204,Public name for WBGene00013204. History: N.A.
Y59A8B.10,Y59A8B.10,51,404.1636536,0.012329595,49,459.2541202,0.0111911,0.475797999,0.531902555,yes,yes,yes,Y59A8B.10,WBGene00013347,Sequence name for WBGene00013347(nova-1). History: N.A.
uaf-1,Y92C3B.2,51,768.2222169,0.023435727,52,615.0921611,0.014988559,0.390080357,0.444651029,yes,yes,yes,uaf-1,WBGene00006697,Public name for WBGene00006697. History: N.A.
ubxn-4,ZK353.8,51,712.4099886,0.021733095,52,812.9421007,0.019809765,0.476851258,0.53295374,yes,yes,yes,ubxn-4,WBGene00022703,Public name for WBGene00022703. History: N.A.
unc-76,C01G10.11,50,1079.136048,0.032920602,57,832.2612016,0.020280532,0.381204885,0.43542032,yes,yes,yes,unc-76,WBGene00006808,Public name for WBGene00006808. History: N.A.
rnr-2,C03C10.3,50,1271.390026,0.038785587,47,614.3871555,0.01497138,0.278501201,0.325800504,yes,yes,yes,rnr-2,WBGene00004392,Public name for WBGene00004392. History: N.A.
C13F10.6,C13F10.6,50,304.3197931,0.009283714,48,198.643031,0.004840531,0.342710785,0.394945752,yes,yes,yes,C13F10.6,WBGene00015745,"Public name for WBGene00015745. History: Split into C13F10.8(WBGene00303039). History of WBGene00015745: Split into ""WBGene00303039"" on 2018-03-02"
tram-1,C24F3.1,50,877.9718671,0.026783799,49,946.1557937,0.023055915,0.46260127,0.518689461,yes,yes,yes,tram-1,WBGene00007696,Public name for WBGene00007696. History: N.A.
vha-16,C30F8.2,50,1285.061759,0.039202663,53,1428.988321,0.034821573,0.470407729,0.52651509,yes,yes,yes,vha-16,WBGene00016258,Public name for WBGene00016258. History: N.A.
C41G7.3,C41G7.3,50,421.226805,0.012850132,44,702.8847016,0.017127887,0.571348206,0.62528023,yes,yes,yes,C41G7.3,WBGene00008061,"Sequence name for WBGene00008061(mina-1). History: Split into tspo-1(WBGene00077771). History of WBGene00008061: Split into ""WBGene00077771"" on 2008-06-10"
C44B7.12,C44B7.12,50,524.5489234,0.016002122,45,487.5556821,0.011880752,0.426094957,0.481724596,yes,yes,yes,C44B7.12,WBGene00016632,Sequence name for WBGene00016632(adal-1). History: N.A.
pyp-1,C47E12.4,50,805.26199,0.024565679,54,913.8158861,0.022267856,0.475468189,0.531573292,yes,yes,yes,pyp-1,WBGene00008149,Public name for WBGene00008149. History: N.A.
C55A6.9,C55A6.9,50,1185.791137,0.03617427,51,853.8010148,0.020805414,0.365137412,0.418613601,yes,yes,yes,C55A6.9,WBGene00008338,Sequence name for WBGene00008338(pafo-1). History: N.A.
tag-135,D1054.15,50,683.6228964,0.020854903,53,547.1024747,0.013331787,0.389970112,0.444536602,yes,yes,yes,tag-135,WBGene00006481,Other name for WBGene00006481(plrg-1). History: Renamed on 2005-03-17; Renamed on 2012-04-13
E02D9.1,E02D9.1,50,476.0605566,0.014522914,43,377.8080113,0.009206422,0.387976375,0.442466236,yes,yes,yes,E02D9.1,WBGene00017098,"Sequence name for WBGene00017098(mek-5). History: Split into E02D9.3(WBGene00304811). History of WBGene00017098: Split into ""WBGene00304811"" on 2019-05-20"
F01F1.9,F01F1.9,50,692.0957781,0.02111338,55,882.0641714,0.021494131,0.504468112,0.560339609,yes,yes,yes,F01F1.9,WBGene00017163,Sequence name for WBGene00017163(dnpp-1). History: N.A.
F08B4.5,F08B4.5,50,239.2109193,0.007297474,52,345.7369283,0.008424914,0.535854593,0.591055989,yes,yes,yes,F08B4.5,WBGene00017237,Sequence name for WBGene00017237(pole-2). History: N.A.
F17C11.9,F17C11.9,50,8467.028079,0.258298909,55,6799.777894,0.165696918,0.390798464,0.445396235,yes,yes,yes,F17C11.9,WBGene00008920,Sequence name for WBGene00008920(eef-1G). History: N.A.
F49E8.7,F49E8.7,50,274.8988987,0.008386188,49,253.957606,0.006188436,0.424603501,0.480201347,yes,yes,yes,F49E8.7,WBGene00018638,Public name for WBGene00018638. History: N.A.
F54C8.4,F54C8.4,50,732.3043265,0.02234,54,938.7673206,0.022875872,0.50592571,0.561775626,yes,yes,yes,F54C8.4,WBGene00010037,Public name for WBGene00010037. History: N.A.
F54C9.6,F54C9.6,50,811.0353801,0.024741805,48,688.5918449,0.016779599,0.404119263,0.459175343,yes,yes,yes,F54C9.6,WBGene00010042,Sequence name for WBGene00010042(bcs-1). History: N.A.
F55B12.4,F55B12.4,50,578.2637923,0.017640771,44,394.6708036,0.009617334,0.352824744,0.405649882,yes,yes,yes,F55B12.4,WBGene00010089,Sequence name for WBGene00010089(hpo-31). History: N.A.
F56B3.4,F56B3.4,50,204.6503068,0.006243153,49,213.6126357,0.005205311,0.454673289,0.51071375,yes,yes,yes,F56B3.4,WBGene00004824,Public name for WBGene00004824. History: N.A.
F56D1.1,F56D1.1,50,956.1820795,0.029169714,47,683.5076887,0.016655708,0.363460007,0.416851835,yes,yes,yes,F56D1.1,WBGene00018959,Public name for WBGene00018959. History: N.A.
byn-1,F57B9.5,50,926.8729333,0.028275596,46,1368.710942,0.033352734,0.541191591,0.59623652,yes,yes,yes,byn-1,WBGene00000276,Public name for WBGene00000276. History: N.A.
cyb-2.2,H31G24.4,50,2879.685105,0.087848949,49,1660.519889,0.040463532,0.315351486,0.365736765,yes,yes,yes,cyb-2.2,WBGene00000867,Public name for WBGene00000867. History: N.A.
K01G5.9,K01G5.9,50,916.8295449,0.027969208,51,762.0473563,0.018569562,0.399012737,0.453903056,yes,yes,yes,K01G5.9,WBGene00010480,Sequence name for WBGene00010480(tasp-1). History: N.A.
air-1,K07C11.2,50,2535.109951,0.077337187,52,1721.221375,0.041942705,0.351632653,0.404390834,yes,yes,yes,air-1,WBGene00000098,Public name for WBGene00000098. History: N.A.
cif-1,K08F11.3,50,778.6932319,0.023755161,52,936.0466644,0.022809576,0.489846553,0.545882595,yes,yes,yes,cif-1,WBGene00019543,Public name for WBGene00019543. History: N.A.
dnj-19,T05C3.5,50,1246.291979,0.038019935,50,1085.612912,0.026454204,0.41030721,0.46554768,yes,yes,yes,dnj-19,WBGene00001037,Public name for WBGene00001037. History: Renamed on 2005-12-16
T08G11.4,T08G11.4,50,247.1093623,0.007538428,45,295.5354315,0.007201604,0.48857454,0.544620413,yes,yes,yes,T08G11.4,WBGene00011631,Sequence name for WBGene00011631(tgs-1). History: N.A.
T25G3.3,T25G3.3,50,1238.774338,0.037790599,51,1367.742411,0.033329133,0.468634122,0.524739544,yes,yes,yes,T25G3.3,WBGene00012030,Public name for WBGene00012030. History: N.A.
W03A5.4,W03A5.4,50,345.0501337,0.010526252,49,419.3238763,0.01021808,0.492572132,0.548584686,yes,yes,yes,W03A5.4,WBGene00020970,"Public name for Dead gene WBGene00020968. History of WBGene00020968: Merged into ""WBGene00020970"" on 2017-03-03"
W03F9.1,W03F9.1,50,881.5704006,0.026893577,49,751.3114369,0.018307949,0.405029449,0.460113781,yes,yes,yes,W03F9.1,WBGene00020999,Public name for WBGene00020999. History: N.A.
W05F2.6,W05F2.6,50,1236.033382,0.037706982,50,1717.800797,0.041859352,0.526093764,0.581549502,yes,yes,yes,W05F2.6,WBGene00021038,Public name for WBGene00021038. History: N.A.
vps-4,Y34D9A.10,50,579.2499434,0.017670855,46,471.5717997,0.011491257,0.394047479,0.448764791,yes,yes,yes,vps-4,WBGene00021334,Public name for WBGene00021334. History: Renamed on 2005-03-17
Y48A5A.1,Y48A5A.1,50,761.8411028,0.023241062,47,706.9427669,0.017226774,0.425690516,0.481311636,yes,yes,yes,Y48A5A.1,WBGene00021655,Public name for WBGene00021655. History: N.A.
rpt-6,Y49E10.1,50,2321.976393,0.07083524,49,2146.930369,0.052316377,0.424812749,0.480415118,yes,yes,yes,rpt-6,WBGene00004506,Public name for WBGene00004506. History: N.A.
Y49E10.20,Y49E10.20,50,510.7309775,0.015580585,50,504.7486895,0.012299711,0.441161412,0.497054452,yes,yes,yes,Y49E10.20,WBGene00013039,Sequence name for WBGene00013039(scav-3). History: N.A.
Y53C12A.3,Y53C12A.3,50,215.6411305,0.006578444,42,193.4415493,0.004713782,0.41743602,0.472866633,yes,yes,yes,Y53C12A.3,WBGene00013139,"Public name for WBGene00013139. History: Split into Y53C12A.10(WBGene00175030). History of WBGene00013139: Split into ""WBGene00175030"" on 2008-11-27"
Y53F4B.22,Y53F4B.22,50,1523.276703,0.046469754,50,1296.767746,0.031599623,0.404763357,0.45983947,yes,yes,yes,Y53F4B.22,WBGene00013168,Sequence name for WBGene00013168(arp-1). History: N.A.
Y66H1B.5,Y66H1B.5,50,1700.91339,0.051888817,49,2244.518893,0.054694413,0.513161527,0.568890487,yes,yes,yes,Y66H1B.5,WBGene00022048,"Public name for Dead gene WBGene00022050. History of WBGene00022050: Merged into ""WBGene00022048"" on 2009-10-26"
Y73E7A.2,Y73E7A.2,50,574.5986483,0.017528961,52,580.1367593,0.014136767,0.446437449,0.502398,yes,yes,yes,Y73E7A.2,WBGene00022269,Sequence name for WBGene00022269(aatf-1). History: N.A.
Y77E11A.1,Y77E11A.1,50,683.3673104,0.020847106,47,833.419422,0.020308756,0.49345962,0.549463813,yes,yes,yes,Y77E11A.1,WBGene00022306,Sequence name for WBGene00022306(hxk-3). History: N.A.
ZK643.5,ZK643.5,50,413.2109293,0.012605596,49,368.6978561,0.008984426,0.416137876,0.471535636,yes,yes,yes,ZK643.5,WBGene00014036,Public name for WBGene00014036. History: N.A.
B0205.1,B0205.1,49,225.3019227,0.00687316,55,288.3156267,0.007025672,0.505486503,0.561343021,yes,yes,yes,B0205.1,WBGene00015017,Public name for WBGene00015017. History: N.A.
B0205.9,B0205.9,49,831.119495,0.025354499,53,676.6789107,0.016489305,0.394068012,0.448786063,yes,yes,yes,B0205.9,WBGene00015023,Public name for WBGene00015023. History: N.A.
hda-2,C08B11.2,49,324.4283334,0.009897154,52,358.2356858,0.008729484,0.468655886,0.524761341,yes,yes,yes,hda-2,WBGene00001835,Public name for WBGene00001835. History: N.A.
set-31,C15H11.5,49,482.0130267,0.014704503,53,720.3394,0.017553223,0.544155627,0.599108368,yes,yes,yes,set-31,WBGene00007615,Public name for WBGene00007615. History: Renamed on 2007-05-03
C17E4.6,C17E4.6,49,860.3126851,0.02624508,46,885.4541688,0.021576738,0.451190252,0.507200699,yes,yes,yes,C17E4.6,WBGene00007645,Public name for WBGene00007645. History: N.A.
rabn-5,F01F1.4,49,1046.356788,0.031920624,46,969.4320894,0.023623111,0.425306495,0.480919456,yes,yes,yes,rabn-5,WBGene00017161,Public name for WBGene00017161. History: N.A.
rfl-1,F11H8.1,49,605.3249453,0.018466311,50,491.0150457,0.01196505,0.393181553,0.447867495,yes,yes,yes,rfl-1,WBGene00004341,Public name for WBGene00004341. History: N.A.
F26F4.5,F26F4.5,49,307.2041957,0.009371707,49,297.8524827,0.007258066,0.436450096,0.492272036,yes,yes,yes,F26F4.5,WBGene00017827,Public name for WBGene00017827. History: N.A.
F36D4.5,F36D4.5,49,649.8367762,0.019824209,51,703.6461467,0.017146442,0.46378524,0.519878112,yes,yes,yes,F36D4.5,WBGene00018090,Public name for WBGene00018090. History: N.A.
bath-41,F37A4.9,49,527.5788136,0.016094553,46,310.5184369,0.00756671,0.31979316,0.370504063,yes,yes,yes,bath-41,WBGene00018137,Public name for WBGene00018137. History: N.A.
F40G9.1,F40G9.1,49,568.6701183,0.017348103,46,517.6545075,0.0126142,0.421002352,0.476519169,yes,yes,yes,F40G9.1,WBGene00018239,Sequence name for WBGene00018239(sec-20). History: Split into F40G9.17(WBGene00185078). History of WBGene00018239: N.A.
skpt-1,F48E8.7,49,598.9570957,0.01827205,43,386.8592836,0.009426983,0.340336173,0.392425295,yes,yes,yes,skpt-1,WBGene00018613,Public name for WBGene00018613. History: N.A.
vha-18,F52E1.10,49,391.1556357,0.011932767,47,446.493902,0.010880159,0.476929565,0.533031873,yes,yes,yes,vha-18,WBGene00018698,Public name for WBGene00018698. History: N.A.
F55A11.7,F55A11.7,49,310.9062036,0.009484642,50,298.2613643,0.00726803,0.433843017,0.489621214,yes,yes,yes,F55A11.7,WBGene00010080,Public name for WBGene00010080. History: N.A.
F57A8.2,F57A8.2,49,232.3589406,0.007088445,46,253.4495484,0.006176056,0.465607874,0.52170671,yes,yes,yes,F57A8.2,WBGene00010178,Sequence name for WBGene00010178(yif-1). History: N.A.
F58H1.3,F58H1.3,49,345.4444052,0.01053828,46,275.1733077,0.00670542,0.38886203,0.443386165,yes,yes,yes,F58H1.3,WBGene00010286,"Public name for WBGene00010286. History: Split into F58H1.8(WBGene00138720). History of WBGene00010286: Split into ""WBGene00138720"" on 2008-09-25"
dut-1,K07A1.2,49,3121.784048,0.095234527,45,942.907063,0.02297675,0.194370201,0.231975084,yes,yes,yes,dut-1,WBGene00010609,Public name for WBGene00010609. History: N.A.
R02D3.7,R02D3.7,49,520.8984453,0.015890759,48,443.5192764,0.010807673,0.404805541,0.45988296,yes,yes,yes,R02D3.7,WBGene00019824,Public name for WBGene00019824. History: N.A.
R08D7.2,R08D7.2,49,752.3257355,0.022950782,45,590.0818033,0.014379107,0.385190193,0.439569793,yes,yes,yes,R08D7.2,WBGene00011143,Sequence name for WBGene00011143(rpap-2). History: N.A.
R53.1,R53.1,49,813.0937303,0.024804598,52,656.0337068,0.015986223,0.39190736,0.446546494,yes,yes,yes,R53.1,WBGene00011271,Sequence name for WBGene00011271(flad-1). History: N.A.
cdc-37,W08F4.8,49,550.9588756,0.016807796,49,975.5299611,0.023771704,0.585805747,0.639067865,yes,yes,yes,cdc-37,WBGene00021097,Public name for WBGene00021097. History: N.A.
csnk-1,Y106G6E.6,49,497.4141818,0.015174337,54,518.3619896,0.01263144,0.454273932,0.510311232,yes,yes,yes,csnk-1,WBGene00013709,Public name for WBGene00013709. History: N.A.
Y111B2A.4,Y111B2A.4,49,550.6777776,0.01679922,49,587.4059852,0.014313903,0.460059985,0.516135986,yes,yes,yes,Y111B2A.4,WBGene00013730,Sequence name for WBGene00013730(sql-1). History: N.A.
vha-11,Y38F2AL.3,49,1061.056151,0.032369049,51,1764.435887,0.042995756,0.570501786,0.624470309,yes,yes,yes,vha-11,WBGene00006920,Public name for WBGene00006920. History: N.A.
Y52B11A.10,Y52B11A.10,49,344.8517617,0.010520201,52,355.9226096,0.008673119,0.45188216,0.50789901,yes,yes,yes,Y52B11A.10,WBGene00013129,Public name for WBGene00013129. History: N.A.
dcap-1,Y55F3AM.12,49,654.0494913,0.019952724,47,592.6386891,0.014441413,0.419880095,0.475370424,yes,yes,yes,dcap-1,WBGene00021929,Public name for WBGene00021929. History: Renamed on 2005-12-19
ZK546.14,ZK546.14,49,521.3257584,0.015903795,53,526.9971929,0.012841862,0.446740957,0.502705003,yes,yes,yes,ZK546.14,WBGene00022765,Public name for WBGene00022765. History: N.A.
mel-26,ZK858.4,49,1427.659678,0.043552819,48,953.1531958,0.023226427,0.347809069,0.4003478,yes,yes,yes,mel-26,WBGene00003209,Public name for WBGene00003209. History: N.A.
cel-1,C03D6.3,48,604.3532102,0.018436667,50,749.0292889,0.018252338,0.497487957,0.553449811,yes,yes,yes,cel-1,WBGene00000466,Public name for WBGene00000466. History: N.A.. Other name for WBGene00001368(exc-7). History: Renamed on 2004-11-09
kca-1,C10H11.10,48,792.3181112,0.024170807,49,758.7037749,0.018488086,0.433393473,0.48916381,yes,yes,yes,kca-1,WBGene00015698,Public name for WBGene00015698. History: N.A.
C16A3.4,C16A3.4,48,1254.007113,0.038255296,47,1176.180683,0.028661159,0.428312568,0.483987569,yes,yes,yes,C16A3.4,WBGene00015809,Sequence name for WBGene00015809(znf-622). History: N.A.
fsn-1,C26E6.5,48,1383.369937,0.042201696,45,1061.953634,0.025877675,0.380110374,0.434279392,yes,yes,yes,fsn-1,WBGene00001499,Public name for WBGene00001499. History: N.A.
rmd-2,C27H6.4,48,341.7631299,0.010425977,39,608.7485626,0.014833979,0.58725275,0.640443003,yes,yes,yes,rmd-2,WBGene00007786,Public name for WBGene00007786. History: N.A.
D2096.8,D2096.8,48,1650.180529,0.050341138,44,3059.833022,0.07456198,0.596958514,0.649644208,yes,yes,yes,D2096.8,WBGene00017075,Sequence name for WBGene00017075(nap-1). History: Renamed on 2013-01-09
F01F1.12,F01F1.12,48,2931.545686,0.089431031,49,2821.827153,0.068762255,0.434672398,0.490464851,yes,yes,yes,F01F1.12,WBGene00017166,Sequence name for WBGene00017166(aldo-2). History: N.A.
tag-318,F17C11.8,48,259.4311276,0.007914321,47,368.863914,0.008988472,0.531774369,0.5870871,yes,yes,yes,tag-318,WBGene00008919,Other name for WBGene00008919(vps-36). History: N.A.
tag-114,F23B12.6,48,969.1217339,0.029564457,46,802.2147671,0.019548361,0.398029719,0.452886714,yes,yes,yes,tag-114,WBGene00006465,Other name for WBGene00006465(fntb-1). History: Renamed on 2008-09-10; Renamed on 2016-08-02
F23F1.9,F23F1.9,48,852.5932205,0.026009586,48,1061.626295,0.025869699,0.498651795,0.554600079,yes,yes,yes,F23F1.9,WBGene00017749,Sequence name for WBGene00017749(rpoa-49). History: N.A.
gln-5,F26D10.10,48,1048.860447,0.031997001,45,280.9517734,0.00684623,0.176252842,0.211271764,yes,yes,yes,gln-5,WBGene00001606,Public name for WBGene00001606. History: N.A.
rpt-2,F29G9.5,48,1525.919653,0.046550381,47,1666.804564,0.040616677,0.465963607,0.522063432,yes,yes,yes,rpt-2,WBGene00004502,Public name for WBGene00004502. History: N.A.
lrr-1,F33G12.4,48,257.2674203,0.007848314,39,161.9209626,0.003945688,0.334550416,0.386272543,yes,yes,yes,lrr-1,WBGene00018016,Public name for WBGene00018016. History: N.A.
sas-5,F35B12.5,48,1642.126716,0.050095445,48,1111.479503,0.027084521,0.350926834,0.403645044,yes,yes,yes,sas-5,WBGene00009385,Public name for WBGene00009385. History: N.A.
cdk-8,F39H11.3,48,506.8161164,0.015461157,41,331.0487491,0.008066993,0.342865576,0.395109955,yes,yes,yes,cdk-8,WBGene00000409,Public name for WBGene00000409. History: N.A.
F42A10.5,F42A10.5,48,650.8642484,0.019855553,47,877.5058087,0.021383053,0.518520261,0.574144858,yes,yes,yes,F42A10.5,WBGene00018341,Public name for WBGene00018341. History: N.A.
