# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
Y37E11B.3,Y37E11B.3,11,218.4910423,0.006665385,8,173.5186859,0.004228302,0.388142409,0.442638724,yes,yes,,Y37E11B.3,WBGene00021376,Sequence name for WBGene00021376(blos-7). History: N.A.
ddp-1,Y39A3CR.4,11,1770.342407,0.05400685,10,2021.743242,0.049265819,0.477046051,0.533148095,yes,yes,,ddp-1,WBGene00000941,Public name for WBGene00000941. History: N.A.
rpl-43,Y48B6A.2,11,7669.841049,0.233979569,10,13977.8701,0.340612595,0.592790185,0.645697367,yes,yes,,rpl-43,WBGene00004456,Public name for WBGene00004456. History: N.A.
Y75B8A.18,Y75B8A.18,11,210.8001469,0.006430763,10,131.1979352,0.00319703,0.33206261,0.383621845,yes,yes,,Y75B8A.18,WBGene00013553,Public name for WBGene00013553. History: N.A.
ZK632.9,ZK632.9,11,940.8255237,0.02870124,12,1291.801645,0.031478609,0.523075573,0.578601597,yes,yes,,ZK632.9,WBGene00014016,Public name for WBGene00014016. History: N.A.
C01F6.9,C01F6.9,10,1365.208552,0.041647657,11,1142.414315,0.02783834,0.400632379,0.455576606,yes,yes,,C01F6.9,WBGene00007223,Sequence name for WBGene00007223(znf-706). History: N.A.
F25H5.6,F25H5.6,10,149.5391818,0.004561909,8,186.6111117,0.004547338,0.499200216,0.555141897,yes,yes,,F25H5.6,WBGene00009128,Sequence name for WBGene00009128(mrpl-54). History: N.A.
F29B9.11,F29B9.11,10,1397.532769,0.042633754,15,782.5618401,0.019069459,0.309051313,0.358957743,yes,yes,,F29B9.11,WBGene00017925,Public name for WBGene00017925. History: N.A.
rps-26,F39B2.6,10,11295.9302,0.34459865,11,12628.73936,0.307736991,0.471746401,0.527854286,yes,yes,,rps-26,WBGene00004495,Public name for WBGene00004495. History: N.A.
K01G5.8,K01G5.8,10,354.1612159,0.010804199,10,478.9354677,0.011670695,0.519276969,0.574885817,yes,yes,,K01G5.8,WBGene00010479,Public name for WBGene00010479. History: N.A.
mdt-10,T09A5.6,10,141.9341823,0.004329907,9,168.5785144,0.00410792,0.486845693,0.542903772,yes,yes,,mdt-10,WBGene00007014,Public name for WBGene00007014. History: N.A.
W03C9.5,W03C9.5,10,123.6001506,0.003770601,9,162.7991834,0.003967089,0.512696806,0.568434225,yes,yes,,W03C9.5,WBGene00012221,Public name for WBGene00012221. History: N.A.
glrx-5,Y49E10.2,10,487.7654112,0.014879988,11,368.8185255,0.008987366,0.376554776,0.430569043,yes,yes,,glrx-5,WBGene00013029,Public name for WBGene00013029. History: N.A.
Y95D11A.1,Y95D11A.1,10,600.2691169,0.018312076,14,452.3444704,0.011022725,0.37575593,0.429734592,yes,yes,,Y95D11A.1,WBGene00013605,Public name for WBGene00013605. History: N.A.
snr-5,ZK652.1,10,2784.107498,0.084933217,10,3009.546099,0.073336588,0.46336437,0.519455651,yes,yes,,snr-5,WBGene00004918,Public name for WBGene00004918. History: N.A.
T03F1.12,T03F1.12,7,88.77924116,0.002708339,14,76.25868037,0.001858271,0.406925686,0.462067625,yes,yes,,T03F1.12,WBGene00020193,Public name for WBGene00020193. History: N.A.
gpc-2,F08B6.2,9,1235.327821,0.037685458,12,788.2412648,0.019207855,0.337611823,0.389530197,yes,yes,,gpc-2,WBGene00001682,Public name for WBGene00001682. History: N.A.
pfd-6,F21C3.5,9,248.334276,0.007575795,12,129.2309886,0.003149099,0.293625201,0.34227457,yes,yes,,pfd-6,WBGene00009004,Public name for WBGene00009004. History: N.A.
Y6B3B.5,Y6B3B.5,9,146.9493867,0.004482903,12,142.5840129,0.003474486,0.436636418,0.492461364,yes,yes,,Y6B3B.5,WBGene00012390,Sequence name for WBGene00012390(gpap-1). History: N.A.
DC2.8,DC2.8,8,312.1574828,0.009522814,12,150.5425148,0.003668418,0.278095193,0.325356636,yes,yes,,DC2.8,WBGene00077643,Sequence name for WBGene00077643(trpp-1). History: N.A.
hap-1,ZC395.7,8,403.4955505,0.012309214,12,183.9998631,0.004483707,0.266999817,0.313193701,yes,yes,,hap-1,WBGene00001823,Public name for WBGene00001823. History: N.A.
F13G3.10,F13G3.10,6,383.2863327,0.011692703,12,407.3787144,0.009927,0.45916451,0.515235517,yes,yes,,F13G3.10,WBGene00008768,Public name for WBGene00008768. History: N.A.
K10B2.4,K10B2.4,9,198.6013619,0.006058621,11,205.0007522,0.004995456,0.451910736,0.507927845,yes,yes,,K10B2.4,WBGene00019607,Public name for WBGene00019607. History: N.A.
dss-1,Y119D3B.15,9,639.0428793,0.019494925,11,431.2129731,0.010507793,0.350228041,0.402906438,yes,yes,,dss-1,WBGene00022492,Public name for WBGene00022492. History: N.A.
W09G3.1,W09G3.1,7,31.58659829,0.000963595,11,139.5754674,0.003401174,0.779233469,0.815457951,yes,yes,,W09G3.1,WBGene00012365,Public name for WBGene00012365. History: N.A.
Y69A2AR.3,Y69A2AR.3,9,923.3672022,0.028168649,10,1188.461179,0.02896041,0.506929581,0.562764091,yes,yes,,Y69A2AR.3,WBGene00022075,Public name for WBGene00022075. History: N.A.
lsm-6,Y71G12B.14,9,1716.471776,0.052363448,10,1267.990501,0.03089838,0.371098982,0.424863973,yes,yes,,lsm-6,WBGene00003080,Public name for WBGene00003080. History: N.A.
F44E2.9,F44E2.9,6,225.677537,0.006884619,10,120.194612,0.002928901,0.29845571,0.347511681,yes,yes,,F44E2.9,WBGene00018422,Public name for WBGene00018422. History: N.A.
T24H7.4,T24H7.4,9,398.5831076,0.012159353,9,130.5352417,0.003180881,,,yes,,,T24H7.4,WBGene00020783,Sequence name for WBGene00020783(blos-4). History: N.A.
cuc-1,ZK652.11,8,68.33607016,0.00208469,9,191.4353877,0.004664896,,,yes,,,cuc-1,WBGene00000835,Public name for WBGene00000835. History: N.A.
ned-8,F45H11.2,7,493.2597907,0.015047602,8,382.1136043,0.00931134,,,yes,,,ned-8,WBGene00003587,Public name for WBGene00003587. History: N.A.
F42A9.6,F42A9.6,6,415.2503431,0.012667811,8,289.3884875,0.007051816,,,yes,,,F42A9.6,WBGene00018335,Public name for WBGene00018335. History: N.A.
T05E7.5,T05E7.5,9,75.62851198,0.002307157,7,6.788082983,0.000165412,,,yes,,,T05E7.5,WBGene00020261,Sequence name for WBGene00020261(vet-1). History: N.A.
ndx-4,Y37H9A.6,9,130.8759961,0.003992561,7,133.1767988,0.003245251,,,yes,,,ndx-4,WBGene00003581,Public name for WBGene00003581. History: N.A.
F29B9.5,F29B9.5,8,131.1848702,0.004001984,7,99.35931104,0.002421187,,,yes,,,F29B9.5,WBGene00017921,Public name for WBGene00017921. History: N.A.
F45G2.8,F45G2.8,8,184.3433604,0.00562366,7,164.0676121,0.003997998,,,yes,,,F45G2.8,WBGene00009734,Public name for WBGene00009734. History: N.A.
R09B3.3,R09B3.3,8,92.3799026,0.002818182,7,574.1240163,0.013990248,,,yes,,,R09B3.3,WBGene00011156,Sequence name for WBGene00011156(rbm-3.2). History: N.A.
Y55B1AL.2,Y55B1AL.2,8,461.0175941,0.014064007,7,351.354657,0.008561807,,,yes,,,Y55B1AL.2,WBGene00021904,Sequence name for WBGene00021904(gtf-2H5). History: N.A.
Y13C8A.2,Y13C8A.2,6,3516.333029,0.107270813,7,463.7015754,0.011299475,,,yes,,,Y13C8A.2,,Public name for Dead gene WBGene00021189. History of WBGene00021189: Killed on 2018-11-14. Remark: 192mer repeat region only
Y77E11A.6,Y77E11A.6,2,69.7758282,0.002128612,7,123.106221,0.002999851,,,yes,,,Y77E11A.6,WBGene00022309,Sequence name for WBGene00022309(rpc-11). History: N.A.
H09G03.1,H09G03.1,5,98.1978547,0.002995667,6,55.81145354,0.001360013,,,yes,,,H09G03.1,WBGene00019174,"Public name for WBGene00019174. History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
C18D4.4,C18D4.4,4,9.181740198,0.000280102,6,9.915090137,0.000241611,,,yes,,,C18D4.4,WBGene00007674,"Public name for WBGene00007674. History: Split into C18D4.12(WBGene00219493). History of WBGene00007674: Split into ""WBGene00219493"" on 2012-05-18"
Y73B3A.16,Y73B3A.16,4,130.3024255,0.003975064,6,183.4326612,0.004469885,,,yes,,,Y73B3A.16,WBGene00022218,Public name for WBGene00022218. History: N.A.
F33D4.7,F33D4.7,7,118.3956413,0.00361183,5,148.2661464,0.003612948,,,yes,,,F33D4.7,WBGene00017999,Sequence name for WBGene00017999(emc-6). History: N.A.
F11D11.12,F11D11.12,6,6.3308205,0.000193131,5,27.75645512,0.000676369,,,yes,,,F11D11.12,WBGene00045362,Public name for WBGene00045362. History: N.A.
Y9D1A.2,Y9D1A.2,5,609.0935492,0.018581278,5,336.5673629,0.00820147,,,yes,,,Y9D1A.2,WBGene00021187,Public name for WBGene00021187. History: N.A.
C17E7.12,C17E7.12,4,125.4909769,0.003828283,5,71.60477757,0.001744864,,,yes,,,C17E7.12,WBGene00015905,Public name for WBGene00015905. History: N.A.
kbp-2,F26F4.13,4,99.56231817,0.003037292,5,235.8902551,0.005748171,,,yes,,,kbp-2,WBGene00017832,Public name for WBGene00017832. History: N.A.
F43G9.13,F43G9.13,2,340.1887912,0.01037795,4,176.6088652,0.004303603,,,yes,,,F43G9.13,WBGene00009673,Public name for WBGene00009673. History: N.A.
dig-1,K07E12.1,1365,394.5158683,0.012035276,1434,714.304115,0.017406155,0.591212949,0.644202058,,yes,,dig-1,WBGene00000998,Public name for WBGene00000998. History: N.A.
ttn-1,W06H8.8,1126,216.6669118,0.006609737,1373,282.898303,0.006893663,0.510513136,0.566289034,,yes,,ttn-1,WBGene00006436,Public name for WBGene00006436. History: Renamed on 2005-12-13
anc-1,ZK973.6,926,3565.41845,0.108768235,930,5541.511608,0.135035498,0.553869691,0.608493924,,yes,,anc-1,WBGene00000140,Public name for WBGene00000140. History: N.A.
unc-89,C09D1.1,874,476.8390054,0.014546662,913,859.2893308,0.020939154,0.590071083,0.643118859,,yes,,unc-89,WBGene00006820,Public name for WBGene00006820. History: N.A.
unc-44,B0350.2,777,299.4940407,0.009136498,835,631.4520931,0.015387218,0.627442355,0.678290687,,yes,,unc-44,WBGene00006780,Public name for WBGene00006780. History: N.A.
unc-22,ZK617.1,747,335.4988357,0.010234876,782,634.7743745,0.015468175,0.601803075,0.654222303,,yes,,unc-22,WBGene00006759,"Public name for WBGene00006759. History: Split into ZK617.26(WBGene00303099). History of WBGene00006759: Split into ""WBGene00303099"" on 2018-03-02"
tag-308,B0228.4,691,186.2811208,0.005682774,815,391.1826707,0.009532335,0.626504541,0.677415063,,yes,,tag-308,WBGene00015061,Other name for WBGene00015061(cpna-2). History: Renamed on 2009-04-21
him-4,F15G9.4,516,270.1385292,0.008240966,538,419.7083071,0.010227448,0.553780529,0.608407961,,yes,,him-4,WBGene00001863,Public name for WBGene00001863. History: N.A.
let-805,H19M22.2,504,641.3961214,0.019566714,518,1222.119973,0.029780607,0.60348984,0.655814016,,yes,,let-805,WBGene00002915,Public name for WBGene00002915. History: N.A.
cdh-4,F25F2.2,481,474.1447611,0.01446447,345,117.5025221,0.0028633,0.165243433,0.198602318,,yes,,cdh-4,WBGene00000396,Public name for WBGene00000396. History: N.A.
ketn-1,F54E2.3,458,297.3248299,0.009070323,495,488.2444022,0.011897535,0.567417752,0.621516707,,yes,,ketn-1,WBGene00004130,Public name for WBGene00004130. History: N.A.
lrp-1,F29D11.1,455,250.028412,0.007627477,499,468.5403244,0.011417386,0.599499489,0.652046632,,yes,,lrp-1,WBGene00003071,Public name for WBGene00003071. History: N.A.
F39C12.1,F39C12.1,433,161.1037789,0.004914703,373,134.0310073,0.003266066,0.399237044,0.454134902,,yes,,F39C12.1,WBGene00018193,Public name for WBGene00018193. History: N.A.
lrp-2,T21E3.3,417,149.2148966,0.004552016,426,188.6379367,0.004596727,0.502443591,0.55834351,,yes,,lrp-2,WBGene00003072,Public name for WBGene00003072. History: Renamed on 2008-05-09
epi-1,K08C7.3,411,549.9838684,0.016778052,415,888.6197796,0.021653878,0.563434575,0.617696042,,yes,,epi-1,WBGene00001328,Public name for WBGene00001328. History: N.A.
T04F3.1,T04F3.1,375,406.1685507,0.012390758,382,1117.133171,0.02722229,0.687205137,0.733363033,,yes,,T04F3.1,WBGene00011436,Public name for WBGene00011436. History: N.A.
T06D8.1,T06D8.1,362,947.8914177,0.028916795,377,1600.151443,0.038992474,0.574184854,0.627992357,,yes,,T06D8.1,WBGene00011522,Sequence name for WBGene00011522(srap-1). History: N.A.
mua-3,K08E5.3,338,189.091077,0.005768496,373,570.7631837,0.013908351,0.706838398,0.751148231,,yes,,mua-3,WBGene00003482,Public name for WBGene00003482. History: N.A.
itr-1,F33D4.2,308,351.9332173,0.010736231,319,612.4146623,0.014923314,0.581589202,0.635055746,,yes,,itr-1,WBGene00002173,Public name for WBGene00002173. History: N.A.
ten-1,R13F6.4,308,346.1575423,0.010560035,225,145.1792152,0.003537726,0.250942376,0.295478026,,yes,,ten-1,WBGene00006498,Public name for WBGene00006498. History: Renamed on 2005-07-26; Renamed on 2010-08-17
sax-2,F21H11.2,299,478.8235679,0.014607204,294,487.2470492,0.011873231,0.448377495,0.504359661,,yes,,sax-2,WBGene00004728,Public name for WBGene00004728. History: N.A.
unc-52,ZC101.2,295,392.3293634,0.011968573,325,688.1400926,0.016768591,0.58351585,0.636889908,,yes,,unc-52,WBGene00006787,Public name for WBGene00006787. History: N.A.
lfi-1,ZC8.4,290,1375.97459,0.04197609,288,1387.932794,0.033821132,0.446205428,0.502163279,,yes,,lfi-1,WBGene00022500,Public name for WBGene00022500. History: N.A.
fasn-1,F32H2.5,288,520.5609631,0.015880463,291,909.690321,0.022167324,0.582617958,0.636035311,,yes,,fasn-1,WBGene00009342,Public name for WBGene00009342. History: Renamed on 2015-03-06
Y71G12B.11,Y71G12B.11,284,591.013874,0.018029731,292,816.9163773,0.01990661,0.524737215,0.580225034,,yes,,Y71G12B.11,WBGene00006771,"Sequence name for WBGene00006771(tln-1). History: Renamed on 2011-08-12. Public name for Dead gene WBGene00022151. History of WBGene00022151: Merged into ""WBGene00006771"" on 2013-01-31"
flna-1,C23F12.1,281,440.6415847,0.013442407,305,769.9493629,0.018762118,0.582592597,0.636011168,,yes,,flna-1,WBGene00016006,Other name for WBGene00016006(fln-2). History: Renamed on 2009-10-28
sdc-2,C35C5.1,274,146.0501745,0.004455471,188,108.6438531,0.002647432,0.372725359,0.426566159,,yes,,sdc-2,WBGene00004746,Public name for WBGene00004746. History: N.A.
K10C2.1,K10C2.1,256,881.4276696,0.026889223,259,1388.467486,0.033834161,0.557185042,0.611687937,,yes,,K10C2.1,WBGene00019617,Sequence name for WBGene00019617(ctsa-2). History: N.A.
F21C10.7,F21C10.7,250,205.8675993,0.006280288,255,382.9859683,0.009332598,0.597749702,0.650392541,,yes,,F21C10.7,WBGene00017657,Public name for WBGene00017657. History: N.A.
F40F4.6,F40F4.6,250,2198.887447,0.067080234,253,2829.28154,0.068943904,0.506850509,0.562686248,,yes,,F40F4.6,WBGene00018237,Sequence name for WBGene00018237(irg-7). History: Renamed on 2016-09-23
F28B4.3,F28B4.3,242,1463.19995,0.044637026,241,2182.988522,0.053195042,0.543738297,0.598704247,,yes,,F28B4.3,WBGene00017892,Public name for WBGene00017892. History: N.A.
C06B8.7,C06B8.7,241,143.8974272,0.004389799,185,128.2058965,0.00312412,0.415777722,0.471166228,,yes,,C06B8.7,WBGene00007372,Public name for WBGene00007372. History: N.A.
F57F4.4,F57F4.4,240,5790.043035,0.176633618,239,7186.217123,0.175113665,0.497839425,0.553797245,,yes,,F57F4.4,WBGene00019017,Public name for WBGene00019017. History: N.A.
pme-5,ZK1005.1,238,322.8188972,0.009848056,238,397.4862801,0.009685942,0.495850448,0.551830381,,yes,,pme-5,WBGene00004053,Other name for WBGene00004053(tank-1). History: Renamed on 2014-11-18
gfi-1,F57F4.3,233,5266.327388,0.160656916,238,6127.743052,0.14932078,0.481714594,0.537801051,,yes,,gfi-1,WBGene00001581,Public name for WBGene00001581. History: N.A.
T25C12.3,T25C12.3,230,1390.545265,0.04242059,230,2093.464538,0.051013522,0.545983915,0.600877913,,yes,,T25C12.3,WBGene00012018,Public name for WBGene00012018. History: N.A.
ptp-3,C09D8.1,227,321.6554906,0.009812565,211,288.5469847,0.00703131,0.417440169,0.472870885,,yes,,ptp-3,WBGene00004215,Public name for WBGene00004215. History: Renamed on 2015-07-01
unc-54,F11C3.3,225,2505.957941,0.076447863,224,4293.568027,0.104625622,0.577807523,0.631451082,,yes,,unc-54,WBGene00006789,Public name for WBGene00006789. History: N.A.
myo-2,T18D3.4,222,760.568419,0.023202237,229,1409.266551,0.034340993,0.59678598,0.649480984,,yes,,myo-2,WBGene00003514,Public name for WBGene00003514. History: N.A.
mup-4,K07D8.1,218,244.6862624,0.007464508,235,679.0242376,0.016546456,0.689120863,0.735105033,,yes,,mup-4,WBGene00003497,Public name for WBGene00003497. History: N.A.
F29G6.3,F29G6.3,216,544.7659488,0.016618871,232,804.5914031,0.019606275,0.541233839,0.596277481,,yes,,F29G6.3,WBGene00009259,Sequence name for WBGene00009259(hpo-34). History: N.A.
Y16B4A.2,Y16B4A.2,214,595.5337176,0.018167615,208,717.1117308,0.017474571,0.490277756,0.546310302,,yes,,Y16B4A.2,WBGene00012445,Public name for WBGene00012445. History: N.A.
C26H9A.2,C26H9A.2,212,102.3147073,0.003121258,357,317.2064962,0.007729685,0.712351457,0.756115528,,yes,,C26H9A.2,WBGene00007752,"Sequence name for WBGene00007752(wdfy-3). History: Split into C26H9A.4(WBGene00303042). History of WBGene00007752: Split into ""WBGene00303042"" on 2018-03-02"
T28C6.9,T28C6.9,210,474.0365291,0.014461168,215,706.8659626,0.017224903,0.543611185,0.598581142,,yes,,T28C6.9,WBGene00012121,"Public name for Dead gene WBGene00044793. History of WBGene00044793: Merged into ""WBGene00012121"" on 2009-01-09"
ppn-1,C37C3.6,209,1225.381962,0.037382045,228,2145.464416,0.052280655,0.583081426,0.636476474,,yes,,ppn-1,WBGene00003242,Other name for WBGene00003242(mig-6). History: N.A.
myo-3,K12F2.1,204,368.4614517,0.011240448,218,858.6460459,0.020923478,0.65052624,0.699731725,,yes,,myo-3,WBGene00003515,Public name for WBGene00003515. History: N.A.
unc-73,F55C7.7,203,120.684632,0.003681659,181,132.0923539,0.003218825,0.466463677,0.522564795,,yes,,unc-73,WBGene00006805,Public name for WBGene00006805. History: Renamed on 2015-03-04
F35A5.1,F35A5.1,199,335.1958578,0.010225633,200,572.2071102,0.013943537,0.576914177,0.630598676,,yes,,F35A5.1,WBGene00018024,Public name for WBGene00018024. History: N.A.
K06A9.1,K06A9.1,197,178.5994436,0.005448434,218,259.1453071,0.00631485,0.53682715,0.592000947,,yes,,K06A9.1,WBGene00019435,Public name for WBGene00019435. History: N.A.
let-75,R06C7.10,197,345.9398226,0.010553393,217,571.2715901,0.01392074,0.568793993,0.62283524,,yes,,let-75,WBGene00202503,Public name for WBGene00202503. History: N.A.
T19D12.1,T19D12.1,197,439.4903465,0.013407287,214,690.1107381,0.016816611,0.556401132,0.61093314,,yes,,T19D12.1,WBGene00020576,Public name for WBGene00020576. History: N.A.
vit-1,K09F5.2,192,14414.63659,0.439739289,187,14034.69723,0.341997358,0.437484106,0.493322526,,yes,,vit-1,WBGene00006925,Public name for WBGene00006925. History: N.A.
let-2,F01G12.5,191,1608.901186,0.049081852,195,2391.646704,0.058279622,0.542835524,0.59782979,,yes,,let-2,WBGene00002280,Public name for WBGene00002280. History: N.A.
vit-6,K07H8.6,191,20994.51838,0.640468078,192,21960.16105,0.535124979,0.455195764,0.51124025,,yes,,vit-6,WBGene00006930,Public name for WBGene00006930. History: N.A.
ZC116.3,ZC116.3,191,68.777691,0.002098163,240,79.72126995,0.001942647,0.480756875,0.536847325,,yes,,ZC116.3,WBGene00013855,Sequence name for WBGene00013855(cubn-1). History: N.A.
vit-2,C42D8.2,187,20279.24169,0.61864753,185,22020.64868,0.536598941,0.464488708,0.52058406,,yes,,vit-2,WBGene00006926,Public name for WBGene00006926. History: N.A.
F54F11.2,F54F11.2,185,2769.904251,0.084499926,186,4189.180623,0.10208191,0.547116013,0.601972917,,yes,,F54F11.2,WBGene00010070,Sequence name for WBGene00010070(nep-17). History: N.A.
vit-3,F59D8.1,184,9624.448868,0.2936077,184,8888.387688,0.21659214,0.424524123,0.480120249,,yes,,vit-3,WBGene00006927,Public name for WBGene00006927. History: N.A.
vit-5,C04F6.1,183,19079.22896,0.58203941,185,16684.86522,0.406576625,0.411258376,0.466525592,,yes,,vit-5,WBGene00006929,Public name for WBGene00006929. History: N.A.
vit-4,F59D8.2,183,9484.171506,0.289328337,182,9219.006494,0.224648656,0.437079206,0.492911231,,yes,,vit-4,WBGene00006928,Public name for WBGene00006928. History: N.A.
ajm-1,C25A11.4,182,440.4031175,0.013435133,185,904.0291461,0.022029373,0.621166787,0.672424465,,yes,,ajm-1,WBGene00000100,Public name for WBGene00000100. History: N.A.
F11C1.5,F11C1.5,181,513.1954741,0.015655768,180,442.4039542,0.010780495,0.407791934,0.462959626,,yes,,F11C1.5,WBGene00008694,Sequence name for WBGene00008694(vwa-8). History: N.A.
emb-9,K04H4.1,181,912.545041,0.027838503,187,1615.963116,0.039377773,0.585836869,0.63909745,,yes,,emb-9,WBGene00001263,Public name for WBGene00001263. History: N.A.
rpm-1,C01B7.6,178,80.12480144,0.002444323,228,119.8923066,0.002921534,0.544467435,0.599410259,,yes,,rpm-1,WBGene00004457,Public name for WBGene00004457. History: N.A.
nid-1,F54F3.1,177,392.8365284,0.011984045,171,604.4135758,0.014728344,0.551367526,0.606080233,,yes,,nid-1,WBGene00003738,Public name for WBGene00003738. History: N.A.
F49E2.5,F49E2.5,174,672.3297926,0.02051039,176,1181.9379,0.028801451,0.58406764,0.637414924,,yes,,F49E2.5,WBGene00009888,Public name for WBGene00009888. History: N.A.
myo-5,F58G4.1,172,171.287052,0.005225359,210,271.0673378,0.006605366,0.55832303,0.612783198,,yes,,myo-5,WBGene00019064,Public name for WBGene00019064. History: N.A.
R09H10.5,R09H10.5,172,670.5259365,0.020455361,172,667.6105602,0.016268327,0.442992737,0.498910658,,yes,,R09H10.5,WBGene00011182,Public name for WBGene00011182. History: N.A.
itx-1,W03D8.6,172,375.1834917,0.011445514,170,490.8662542,0.011961424,0.511020452,0.566787597,,yes,,itx-1,WBGene00002174,Public name for WBGene00002174. History: N.A.
R193.2,R193.2,170,327.5721717,0.009993062,151,220.1304892,0.005364138,0.349291391,0.401916048,,yes,,R193.2,WBGene00020128,Public name for WBGene00020128. History: N.A.
