FeatureNum,ProbeName,accessions,GeneName,SystematicName,slide17.txt:chr_coord,slide17.txt:Description,slide17.txt_slide18.txt_Dyeswap.signal,Input,Suggested Match,History
7031,A_12_P107143,wb|C47B2.8,C47B2.8,C47B2.8,chrI:12980217-12980276,Unknown,1.4466927,C47B2.8,WBGene00004196,Sequence name for WBGene00004196(prx-11). History: N.A.
6205,A_12_P100548,wb|F22H10.2,F22H10.2,F22H10.2,chrX:16679512-16679571,Unknown,1.4482458,F22H10.2,WBGene00017726,Public name for WBGene00017726. History: N.A.
524,A_12_P102870,wb|F10G7.11,F10G7.11,F10G7.11,chrII:4727443-4727384,Unknown,1.4486382,F10G7.11,WBGene00017374,Sequence name for WBGene00017374(ttr-41). History: N.A.
15152,A_12_P115371,wb|Y22D7AL.5.1|wb|Y22D7AL.5.3|wb|Y22D7AL.5.2,Y22D7AL.5.1,Y22D7AL.5.1,chrIII:1625420-1625479,Unknown,1.4498818,,,
11106,A_12_P111420,wb|B0001.4,B0001.4,B0001.4,chrIV:12136242-12136183,uridine kinase like [B0001.4],1.4503918,B0001.4,WBGene00007089,Public name for WBGene00007089. History: N.A.
10222,A_12_P113287,wb|F15G9.4b|wb|F15G9.4a,F15G9.4b,F15G9.4b,chrX:9753427-9753486,IG (immunoglobulin) superfamily (47 domains) [F15G9.4b],1.4507208,F15G9.4b,WBGene00001863,Molecule name for WBGene00001863(him-4). History: N.A.
7768,A_12_P103777,wb|F33E11.1,F33E11.1,F33E11.1,chrV:323361-323420,nuclear hormone receptor [F33E11.1],1.4538834,F33E11.1,WBGene00003614,Sequence name for WBGene00003614(nhr-15). History: N.A.
13636,A_12_P119369,wb|T20D3.2,T20D3.2,T20D3.2,chrIV:9329155-9329096,Unknown,1.4581704,T20D3.2,WBGene00011856,Sequence name for WBGene00011856(nspg-7.1). History: N.A.
11562,A_12_P120119,wb|ZK856.7.2,ZK856.7.2,ZK856.7.2,chrV:10205035-10205094,Unknown,1.4629933,,,
15515,A_12_P108952,wb|K09F5.3a.1|wb|K09F5.3a.2,K09F5.3a.1,K09F5.3a.1,chrX:7726141-7726200,Unknown,1.4634316,,,
3802,A_12_P114194,wb|F28A12.4.2|wb|F28A12.4.1,F28A12.4.2,F28A12.4.2,chrV:8644293-8644234,peptidase [F28A12.4.2],1.4677893,,,
11259,A_12_P111107,wb|F02E8.4,F02E8.4,F02E8.4,chrX:4456868-4456927,Unknown,1.4743032,F02E8.4,WBGene00017177,Public name for WBGene00017177. History: N.A.
8893,A_12_P120163,wb|F56F4.5,F56F4.5,F56F4.5,chrI:6145931-6145990,oligopeptide transporter [F56F4.5],1.4745033,F56F4.5,WBGene00003878,Sequence name for WBGene00003878(pept-3). History: Renamed on 2009-04-29
11255,A_12_P113101,wb|R08F11.3,R08F11.3,R08F11.3,chrV:3800826-3800767,cytochrome P450 [R08F11.3],1.4748,R08F11.3,WBGene00019967,Sequence name for WBGene00019967(cyp-33C8). History: N.A.
15955,A_12_P113071,wb|Y71H2B.4,Y71H2B.4,Y71H2B.4,chrIII:2619253-2619312,Unknown,1.4752201,Y71H2B.4,WBGene00022194,Public name for WBGene00022194. History: N.A.
22376,A_12_P119788,wb|F54E2.3c|wb|F54E2.3b|wb|F54E2.3a,F54E2.3c,F54E2.3c,chrV:2782738-2782679,Unknown,1.476856,F54E2.3c,WBGene00004130,Molecule name for WBGene00004130(ketn-1). History: N.A.
477,A_12_P109574,wb|C55B7.4b.4|wb|C55B7.4b.5|wb|C55B7.4b.6|wb|C55B7.4b.1,C55B7.4b.4,C55B7.4b.4,chrI:6507433-6507492,Unknown,1.4783478,,,
19787,A_12_P113315,wb|C09G5.5,C09G5.5,C09G5.5,chrII:10708070-10708129,collagen [C09G5.5],1.4886769,C09G5.5,WBGene00000656,Sequence name for WBGene00000656(col-80). History: N.A.
7313,A_12_P118174,wb|F08C6.1a.3|wb|F08C6.1a.1|wb|F08C6.1a.2,F08C6.1a.3,F08C6.1a.3,chrX:7595103-7595162,Thrombospondin [F08C6.1a.3],1.4907402,,,
4431,A_12_P119864,wb|K08A2.1.2|wb|K08A2.1.1,K08A2.1.2,K08A2.1.2,chrII:3000447-3000506,Unknown,1.4943924,K08A2.1.2,WBGene00019511,Molecule name for WBGene00019511(lido-8). History: N.A.
7443,A_12_P102679,wb|Y53G8AL.1,Y53G8AL.1,Y53G8AL.1,chrIII:3241189-3241248,Unknown,1.4945042,Y53G8AL.1,WBGene00021799,Public name for WBGene00021799. History: N.A.
8800,A_12_P113882,wb|Y49E10.16,Y49E10.16,Y49E10.16,chrIII:12433575-12433634,Unknown,1.497204,Y49E10.16,WBGene00013035,Public name for WBGene00013035. History: N.A.
3506,A_12_P115281,wb|F41H10.8.1|wb|F41H10.8.2,F41H10.8.1,F41H10.8.1,chrIV:5386814-5386755,Unknown,1.5079962,F41H10.8.1,WBGene00001244,Molecule name for WBGene00001244(elo-6). History: N.A.
4822,A_12_P105493,wb|F41E6.2,F41E6.2,F41E6.2,chrV:8622301-8622360,Unknown,1.5084151,F41E6.2,WBGene00001694,Sequence name for WBGene00001694(grd-5). History: N.A.
13607,A_12_P105073,wb|Y59C2A.1,Y59C2A.1,Y59C2A.1,chrII:2212679-2212738,carboxypeptidase [Y59C2A.1],1.5096132,Y59C2A.1,WBGene00021984,Public name for WBGene00021984. History: N.A.
21592,A_12_P115681,wb|F54D11.1,F54D11.1,F54D11.1,chrV:4634946-4635005,Unknown,1.5103359,F54D11.1,WBGene00018811,Sequence name for WBGene00018811(pmt-2). History: N.A.
10354,A_12_P109238,wb|LLC1.2,LLC1.2,LLC1.2,chrIV:14463947-14464006,Unknown,1.5144639,LLC1.2,WBGene00010793,Sequence name for WBGene00010793(nspg-9). History: N.A.
16793,A_12_P111741,wb|H23N18.1,H23N18.1,H23N18.1,chrV:4911129-4911188,transferase [H23N18.1],1.5154767,H23N18.1,WBGene00019232,Sequence name for WBGene00019232(ugt-13). History: N.A.
14017,A_12_P101944,wb|M01D7.5,M01D7.5,M01D7.5,chrI:1843792-1843851,Unknown,1.5162501,M01D7.5,WBGene00003750,Sequence name for WBGene00003750(nlp-12). History: N.A.
3646,A_12_P101597,wb|F21C10.11,F21C10.11,F21C10.11,chrV:9126333-9126392,Unknown,1.5186248,F21C10.11,WBGene00017660,Public name for WBGene00017660. History: N.A.
7661,A_12_P114292,wb|K08A2.4,K08A2.4,K08A2.4,chrII:2991099-2991158,Unknown,1.5204935,K08A2.4,WBGene00019513,Sequence name for WBGene00019513(lido-7). History: N.A.
16333,A_12_P117692,wb|W05E7.1,W05E7.1,W05E7.1,chrIV:3440170-3440229,Unknown,1.5212555,W05E7.1,WBGene00001692,Sequence name for WBGene00001692(grd-3). History: N.A.
5148,A_12_P106454,wb|Y24D9A.1b|wb|Y24D9A.1a,Y24D9A.1b,Y24D9A.1b,chrIV:4411902-4411961,Unknown,1.5227672,Y24D9A.1b,WBGene00021281,Molecule name for WBGene00021281(ell-1). History: N.A.
9222,A_12_P113830,wb|T02B11.3a.2|wb|T02B11.3a.1,T02B11.3a.2,T02B11.3a.2,chrV:865021-864962,Unknown,1.5245576,,,
15401,A_12_P111413,wb|Y39G10AR.15,Y39G10AR.15,Y39G10AR.15,chrI:2322168-2322109,Unknown,1.5270357,Y39G10AR.15,WBGene00021471,"Public name for WBGene00021471. History: Split into Y39G10AR.32(WBGene00219275). History of WBGene00021471: Split into ""WBGene00219275"" on 2011-10-03"
21142,A_12_P115645,wb|T22H9.2a,T22H9.2a,T22H9.2a,chrV:358544-358603,Unknown,1.5292389,T22H9.2a,WBGene00020706,Molecule name for WBGene00020706(atg-9). History: Renamed on 2008-02-29
8264,A_12_P113671,wb|Y37E11C.1b|wb|Y37E11C.1c|wb|Y37E11C.1a,Y37E11C.1b,Y37E11C.1b,chrIV:3525472-3525531,Unknown,1.5318885,Y37E11C.1b,WBGene00006769,Molecule name for WBGene00006769(unc-33). History: N.A.
21299,A_12_P111933,wb|F57C2.6,F57C2.6,F57C2.6,chrII:14533209-14533268,Unknown,1.5326507,F57C2.6,WBGene00010198,Sequence name for WBGene00010198(spat-1). History: N.A.
10628,A_12_P111113,wb|K02F3.9,K02F3.9,K02F3.9,chrIII:840664-840605,Unknown,1.5367466,K02F3.9,WBGene00019332,Public name for WBGene00019332. History: N.A.
10032,A_12_P106299,wb|ZC204.12.1|wb|ZC204.12.2,ZC204.12.1,ZC204.12.1,chrII:1656494-1656387,Unknown,1.5416085,ZC204.12.1,WBGene00022562,Molecule name for WBGene00022562(ZC204.12). History: N.A.
6348,A_12_P117799,wb|Y39A3CR.3,Y39A3CR.3,Y39A3CR.3,chrIII:1876847-1876906,Unknown,1.5425577,Y39A3CR.3,WBGene00021444,Sequence name for WBGene00021444(ttc-7). History: N.A.
4887,A_12_P113533,wb|B0212.3,B0212.3,B0212.3,chrIV:3543178-3543498,Unknown,1.5587809,B0212.3,WBGene00015037,Public name for WBGene00015037. History: N.A.
13523,A_12_P104067,wb|K02D7.3,K02D7.3,K02D7.3,chrIV:326018-325959,cuticular collagen [K02D7.3],1.5642533,K02D7.3,WBGene00000675,Sequence name for WBGene00000675(col-101). History: N.A.
3154,A_12_P113337,wb|R06F6.11,R06F6.11,R06F6.11,chrII:10787746-10787805,Unknown,1.5696585,R06F6.11,WBGene00011072,Sequence name for WBGene00011072(tag-209). History: N.A.
18241,A_12_P110003,wb|Y50D4C.1b,Y50D4C.1b,Y50D4C.1b,chrV:990461-990520,Unknown,1.5723951,Y50D4C.1b,WBGene00006770,"Molecule name for WBGene00006770(unc-34). History: Split into Y50D4C.12(WBGene00303091). History of WBGene00006770: Split into ""WBGene00303091"" on 2018-03-02"
15419,A_12_P108968,wb|W06H3.3,W06H3.3,W06H3.3,chrV:16804333-16804392,CTP SYNTHASE (EC 6.3.4.2) (UTP--AMMONIA LIGASE) (CTP SYNTHETASE) [W06H3.3],1.5811687,W06H3.3,WBGene00012316,Sequence name for WBGene00012316(ctps-1). History: N.A.
5910,A_12_P110796,wb|R13D11.4,R13D11.4,R13D11.4,chrV:811398-811457,Unknown,1.5821023,R13D11.4,WBGene00020058,"Public name for WBGene00020058. History: Split into R13D11.11(WBGene00206411). History of WBGene00020058: Split into ""WBGene00206411"" on 2011-02-24"
6925,A_12_P117088,wb|K08C7.3b|wb|K08C7.3a,K08C7.3b,K08C7.3b,chrIV:10679115-10679174,laminin [K08C7.3b],1.5825396,K08C7.3b,WBGene00001328,Molecule name for WBGene00001328(epi-1). History: N.A.
5103,A_12_P114631,wb|Y54G11A.10,Y54G11A.10,Y54G11A.10,chrII:14347168-14347109,PDZ domain (Also known as DHR or GLGF). [Y54G11A.10],1.5863321,Y54G11A.10,WBGene00002996,"Sequence name for WBGene00002996(lin-7). History: Split into Y54G11A.17(WBGene00185067). History of WBGene00002996: Split into ""WBGene00185067"" on 2009-03-06"
3419,A_12_P108376,wb|Y34B4A.6,Y34B4A.6,Y34B4A.6,chrX:5254838-5254948,Unknown,1.5882641,Y34B4A.6,WBGene00021322,Sequence name for WBGene00021322(nspg-14). History: N.A.
7654,A_12_P117064,wb|W10C8.2,W10C8.2,W10C8.2,chrI:2823545-2823486,Unknown,1.5897348,W10C8.2,WBGene00004077,Sequence name for WBGene00004077(pop-1). History: N.A.
19337,A_12_P106284,wb|C14B9.10.3|wb|C14B9.10.1,C14B9.10.3,C14B9.10.3,chrIII:8132283-8132342,Unknown,1.5898349,,,
11990,A_12_P107895,wb|Y48G1C.8,Y48G1C.8,Y48G1C.8,chrI:101558-101499,Unknown,1.594432,Y48G1C.8,WBGene00021681,Public name for WBGene00021681. History: N.A.
21325,A_12_P102428,wb|Y48B6A.6a.1|wb|Y48B6A.6a.2,Y48B6A.6a.1,Y48B6A.6a.1,chrII:14188121-14188180,Unknown,1.5964046,Y48B6A.6a.1,WBGene00012980,Molecule name for WBGene00012980(efhd-1). History: N.A.
9437,A_12_P106902,wb|W02H5.7,W02H5.7,W02H5.7,chrV:2622477-2622418,Unknown,1.6077063,W02H5.7,WBGene00020961,Sequence name for WBGene00020961(sknr-1). History: N.A.
16743,A_12_P103487,wb|Y55F3BR.2,Y55F3BR.2,Y55F3BR.2,chrIV:874097-874527,Unknown,1.6153514,Y55F3BR.2,WBGene00021939,Public name for WBGene00021939. History: N.A.
4071,A_12_P109043,wb|Y22D7AL.15,Y22D7AL.15,Y22D7AL.15,chrIII:1658350-1658291,Unknown,1.6164327,Y22D7AL.15,WBGene00021253,Public name for WBGene00021253. History: N.A.
7737,A_12_P102519,wb|R03G8.4,R03G8.4,R03G8.4,chrX:13101308-13101249,zinc metallopeptidase (M1 family) [R03G8.4],1.6178185,R03G8.4,WBGene00010999,Public name for WBGene00010999. History: N.A.
2837,A_12_P103873,wb|F11G11.12,F11G11.12,F11G11.12,chrII:4872757-4872698,collagen [F11G11.12],1.6228743,F11G11.12,WBGene00000649,Sequence name for WBGene00000649(col-73). History: N.A.
2040,A_12_P113460,wb|W05B2.6|wb|W05B2.5,W05B2.6,W05B2.6,chrIII:10983052-10982881,Unknown,1.6283761,W05B2.6,WBGene00000667,Sequence name for WBGene00000667(col-92). History: N.A.
7841,A_12_P102799,wb|Y73B6BL.25,Y73B6BL.25,Y73B6BL.25,chrIV:6428564-6428505,Unknown,1.6294096,Y73B6BL.25,WBGene00022246,Sequence name for WBGene00022246(acp-7). History: N.A.
19821,A_12_P100612,wb|T12A2.1,T12A2.1,T12A2.1,chrIII:6271068-6271127,Unknown,1.6296622,T12A2.1,WBGene00020436,Sequence name for WBGene00020436(amdh-1). History: N.A.
15266,A_12_P115831,wb|F08F3.4,F08F3.4,F08F3.4,chrV:5412691-5412750,Unknown,1.6336861,F08F3.4,WBGene00017262,Public name for WBGene00017262. History: N.A.
16,A_12_P103764,wb|W05B2.5,W05B2.5,W05B2.5,chrIII:10985457-10985398,Unknown,1.6340579,W05B2.5,WBGene00000668,Sequence name for WBGene00000668(col-93). History: N.A.
19069,A_12_P118923,wb|K01C8.1.2|wb|K01C8.1.1|wb|K01C8.1.3,K01C8.1.2,K01C8.1.2,chrII:8267088-8267147,threonine dehydratase [K01C8.1.2],1.6393805,K01C8.1.2,WBGene00010456,Molecule name for WBGene00010456(srdh-1). History: N.A.
8135,A_12_P107635,wb|C14A4.4a,C14A4.4a,C14A4.4a,chrII:10590608-10590667,autoantigen PM-SCL [C14A4.4a],1.6398737,C14A4.4a,WBGene00000796,Molecule name for WBGene00000796(crn-3). History: Renamed on 2007-06-04
15501,A_12_P115102,wb|C34F6.3|wb|C34F6.2,C34F6.3,C34F6.3,chrX:11201742-11201801,collagen [C34F6.3],1.6407783,C34F6.3,WBGene00000752,Sequence name for WBGene00000752(col-179). History: N.A.
6401,A_12_P100683,wb|B0238.12,B0238.12,B0238.12,chrV:5268476-5268535,Unknown,1.6440365,B0238.12,WBGene00015076,Public name for WBGene00015076. History: N.A.
4853,A_12_P114336,wb|Y53F4B.30,Y53F4B.30,Y53F4B.30,chrII:15164863-15164804,glutathione S-transferase [Y53F4B.30],1.6442289,Y53F4B.30,WBGene00001775,Sequence name for WBGene00001775(gst-27). History: N.A.
4193,A_12_P112240,wb|F20B6.7,F20B6.7,F20B6.7,chrX:4206874-4206815,Unknown,1.6479304,F20B6.7,WBGene00017631,Public name for WBGene00017631. History: N.A.
16804,A_12_P115477,wb|R07B1.10.2|wb|R07B1.10.1,R07B1.10.2,R07B1.10.2,chrX:9851155-9851214,galaptin domain [R07B1.10.2],1.6545067,,,
5161,A_12_P100598,wb|C34G6.2,C34G6.2,C34G6.2,chrI:5910093-5910152,Unknown,1.6550205,C34G6.2,WBGene00016419,Sequence name for WBGene00016419(tyr-4). History: N.A.
18112,A_12_P119782,wb|Y38E10A.22,Y38E10A.22,Y38E10A.22,chrII:12673379-12673320,Unknown,1.6595345,Y38E10A.22,WBGene00012600,Public name for WBGene00012600. History: N.A.
16231,A_12_P112947,wb|F07C4.7,F07C4.7,F07C4.7,chrV:7628888-7628994,Unknown,1.6675367,F07C4.7,WBGene00017201,Sequence name for WBGene00017201(grsp-4). History: N.A.
6254,A_12_P118461,wb|F11H8.3,F11H8.3,F11H8.3,chrIII:7019586-7019527,Unknown,1.6705862,F11H8.3,WBGene00000597,Sequence name for WBGene00000597(col-8). History: N.A.
19166,A_12_P107849,wb|Y47D3A.21,Y47D3A.21,Y47D3A.21,chrIII:11276752-11276693,Unknown,1.6714431,Y47D3A.21,WBGene00012932,Public name for WBGene00012932. History: N.A.
4773,A_12_P109943,wb|W02D3.5.1|wb|W02D3.5.2,W02D3.5.1,W02D3.5.1,chrI:6736499-6736440,fatty acid-binding protein [W02D3.5.1],1.673275,W02D3.5.1,WBGene00002258,Molecule name for WBGene00002258(lbp-6). History: N.A.
75,A_12_P107494,wb|ZK228.4,ZK228.4,ZK228.4,chrV:18467823-18467882,Unknown,1.6739609,ZK228.4,WBGene00013947,Public name for WBGene00013947. History: N.A.
3960,A_12_P106394,wb|Y75B7AL.4,Y75B7AL.4,Y75B7AL.4,chrV:1373597-1373538,Unknown,1.6748056,Y75B7AL.4,WBGene00022286,Sequence name for WBGene00022286(rga-4). History: N.A.
18874,A_12_P112641,wb|F46G10.1,F46G10.1,F46G10.1,chrX:13310235-13310176,Unknown,1.6780547,F46G10.1,WBGene00009796,Public name for WBGene00009796. History: N.A.
9405,A_12_P117691,wb|F21C10.9,F21C10.9,F21C10.9,chrV:9099952-9099893,Unknown,1.6826314,F21C10.9,WBGene00017658,Public name for WBGene00017658. History: N.A.
13274,A_12_P107783,wb|C14A6.1|wb|W04E12.6,C14A6.1,C14A6.1,chrV:18162078-18162137,Lectin C-type domain short and long forms (2 domains) [C14A6.1],1.6866252,C14A6.1,WBGene00007565,Sequence name for WBGene00007565(clec-48). History: N.A.
7891,A_12_P109398,wb|Y43F8C.2.1|wb|Y43F8C.2.2,Y43F8C.2.1,Y43F8C.2.1,chrV:19616964-19617023,Unknown,1.6871898,Y43F8C.2.1,WBGene00003764,Molecule name for WBGene00003764(nlp-26). History: N.A.
17653,A_12_P110842,wb|Y48A6B.13.2|wb|Y48A6B.13.1,Y48A6B.13.2,Y48A6B.13.2,chrIII:11060795-11061695,Unknown,1.6902913,,,
20133,A_12_P104637,wb|C33G8.2,C33G8.2,C33G8.2,chrV:7013140-7013199,Unknown,1.6932266,C33G8.2,WBGene00016360,Public name for WBGene00016360. History: N.A.
4748,A_12_P110513,wb|F31F4.15,F31F4.15,F31F4.15,chrV:674903-674844,Unknown,1.7009654,F31F4.15,WBGene00017962,Sequence name for WBGene00017962(fbxa-72). History: N.A.
2846,A_12_P109301,wb|M18.1,M18.1,M18.1,chrIV:12108827-12108768,collagen [M18.1],1.7030201,M18.1,WBGene00000703,Sequence name for WBGene00000703(col-129). History: N.A.
6514,A_12_P110632,wb|Y71F9B.1,Y71F9B.1,Y71F9B.1,chrI:2775302-2775361,Unknown,1.7072208,Y71F9B.1,WBGene00022125,Public name for WBGene00022125. History: N.A.
9945,A_12_P114361,wb|W04B5.3a|wb|W04B5.3b,W04B5.3a,W04B5.3a,chrIII:2423733-2423839,Unknown,1.7122294,W04B5.3a,WBGene00021020,Molecule name for WBGene00021020(W04B5.3). History: N.A.
22348,A_12_P110149,wb|Y39G8C.1,Y39G8C.1,Y39G8C.1,chrII:14083195-14083254,Unknown,1.7220457,Y39G8C.1,WBGene00012730,Sequence name for WBGene00012730(xrn-1). History: N.A.
10121,A_12_P104240,wb|Y53G8B.2,Y53G8B.2,Y53G8B.2,chrIII:3101411-3101352,Unknown,1.7259133,Y53G8B.2,WBGene00021818,Public name for WBGene00021818. History: N.A.
17431,A_12_P103100,wb|Y51H4A.7.1|wb|Y51H4A.7.4|wb|Y51H4A.7.3|wb|Y51H4A.7.2,Y51H4A.7.1,Y51H4A.7.1,chrIV:16535867-16535808,Unknown,1.7261245,Y51H4A.7.1,WBGene00013103,Molecule name for WBGene00013103(Y51H4A.7). History: N.A.
15361,A_12_P116856,wb|C16H3.2,C16H3.2,C16H3.2,chrX:17601233-17601292,sugar-binding protein [C16H3.2],1.7269363,C16H3.2,WBGene00002272,Sequence name for WBGene00002272(lec-9). History: N.A.
11925,A_12_P110530,wb|Y51A2D.9.2|wb|Y51A2D.9.1,Y51A2D.9.2,Y51A2D.9.2,chrV:18558095-18558036,Transthyretin-like family [Y51A2D.9.2],1.7296019,,,
18453,A_12_P117626,wb|F55B11.4.1,F55B11.4.1,F55B11.4.1,chrIV:14429643-14429584,Unknown,1.7305667,F55B11.4.1,WBGene00010086,Molecule name for WBGene00010086(F55B11.4). History: N.A.
9258,A_12_P110939,wb|C15A11.5|wb|C15A11.6,C15A11.5,C15A11.5,chrI:7410696-7410755,collagen [C15A11.5],1.7337894,C15A11.5,WBGene00000596,Sequence name for WBGene00000596(col-7). History: N.A.
2533,A_12_P103999,wb|F40F8.4,F40F8.4,F40F8.4,chrII:11139415-11139356,Unknown,1.7438729,F40F8.4,WBGene00009577,Public name for WBGene00009577. History: N.A.
4697,A_12_P109336,wb|C45B2.1,C45B2.1,C45B2.1,chrX:6086356-6086415,Unknown,1.755182,C45B2.1,WBGene00016658,Public name for WBGene00016658. History: N.A.
5607,A_12_P101290,wb|F26A3.2,F26A3.2,F26A3.2,chrI:7650736-7650677,Cap binding protein [F26A3.2],1.7580543,F26A3.2,WBGene00009141,Sequence name for WBGene00009141(ncbp-2). History: N.A.
15371,A_12_P103007,wb|C52D10.13,C52D10.13,C52D10.13,chrIV:17182922-17182863,cuticular collagen [C52D10.13],1.7607191,C52D10.13,WBGene00000711,Sequence name for WBGene00000711(col-138). History: N.A.
12107,A_12_P109942,wb|Y76B12C.6b,Y76B12C.6b,Y76B12C.6b,chrIV:1991306-1991365,Unknown,1.768031,Y76B12C.6b,WBGene00022300,Molecule name for WBGene00022300(Y76B12C.6). History: N.A.
2083,A_12_P102793,wb|F40G12.9,F40G12.9,F40G12.9,chrV:14285491-14285550,Unknown,1.7724383,F40G12.9,WBGene00009604,Public name for WBGene00009604. History: N.A.
3651,A_12_P118258,wb|F14D2.5,F14D2.5,F14D2.5,chrII:3341094-3341200,Unknown,1.77737,F14D2.5,WBGene00017453,Public name for WBGene00017453. History: N.A.
16318,A_12_P106626,wb|ZK1193.1a,ZK1193.1a,ZK1193.1a,chrX:422626-422685,cuticular collagen [ZK1193.1a],1.7792811,,,
12394,A_12_P120244,wb|F54E2.1,F54E2.1,F54E2.1,chrV:2811676-2811735,Unknown,1.7864287,F54E2.1,WBGene00018823,Public name for WBGene00018823. History: N.A.
13774,A_12_P110323,wb|Y24F12A.3|wb|Y24F12A.4|wb|VH15N14R.1,Y24F12A.3,Y24F12A.3,chrIV:11609870-11609929,Unknown,1.7881024,Y24F12A.3,WBGene00012498,Public name for WBGene00012498. History: N.A.
15986,A_12_P116634,wb|R06B10.3,R06B10.3,R06B10.3,chrIII:1006113-1006172,Unknown,1.7908697,R06B10.3,WBGene00019914,Sequence name for WBGene00019914(clec-150). History: N.A.
18808,A_12_P114905,wb|Y45G5AM.1a.1|wb|Y45G5AM.1a.2|wb|Y45G5AM.1a.3|wb|Y45G5AM.1b,Y45G5AM.1a.1,Y45G5AM.1a.1,chrV:4189607-4189666,Unknown,1.7910337,Y45G5AM.1a.1,WBGene00003704,Molecule name for WBGene00003704(nhr-114). History: N.A.
2915,A_12_P107192,wb|T27E4.4.2|wb|T27E4.4.1,T27E4.4.2,T27E4.4.2,chrV:9070891-9070950,Unknown,1.7932804,,,
16695,A_12_P100004,wb|W06E11.1,W06E11.1,W06E11.1,chrIII:645462-645521,Unknown,1.8040862,W06E11.1,WBGene00021061,Public name for WBGene00021061. History: N.A.
8545,A_12_P105317,wb|Y53F4B.29,Y53F4B.29,Y53F4B.29,chrII:15163891-15163832,glutathione S-transferase [Y53F4B.29],1.8084846,Y53F4B.29,WBGene00001774,Sequence name for WBGene00001774(gst-26). History: N.A.
5000,A_12_P104810,wb|M02H5.8,M02H5.8,M02H5.8,chrV:450139-450198,Unknown,1.8167801,M02H5.8,WBGene00019744,Public name for WBGene00019744. History: N.A.
5772,A_12_P109787,wb|Y38F2AL.3a.1|wb|Y38F2AL.3a.2,Y38F2AL.3a.1,Y38F2AL.3a.1,chrIV:2312714-2312655,Unknown,1.8180356,Y38F2AL.3a.1,WBGene00006920,Molecule name for WBGene00006920(vha-11). History: N.A.
1640,A_12_P109371,wb|C42C1.6,C42C1.6,C42C1.6,chrIV:12293907-12293848,Unknown,1.8212593,C42C1.6,,Public name for Dead gene WBGene00016584. History of WBGene00016584: Killed on 2013-11-19. Remark: [131118 gw3] This gene has been retired due to lack of evidence.
13711,A_12_P117612,wb|F53A9.1,F53A9.1,F53A9.1,chrX:8711697-8711756,Unknown,1.827497,F53A9.1,WBGene00018724,Public name for WBGene00018724. History: N.A.
2742,A_12_P117726,wb|W02B8.2,W02B8.2,W02B8.2,chrII:13914911-13914970,"Domain found in NIK1-like kinases, mouse citron and yeast ROM1, ROM2 [W02B8.2]",1.8315532,W02B8.2,WBGene00012198,Public name for WBGene00012198. History: N.A.
20073,A_12_P117344,wb|T27A3.1c|wb|T27A3.1b.1|wb|T27A3.1b.2|wb|T27A3.1a,T27A3.1c,T27A3.1c,chrI:6134603-6134662,Unknown,1.8342854,T27A3.1c,WBGene00020838,Molecule name for WBGene00020838(trak-1). History: N.A.
12042,A_12_P111708,wb|W02H5.8,W02H5.8,W02H5.8,chrV:2647063-2647004,Unknown,1.8361434,W02H5.8,WBGene00020962,Public name for WBGene00020962. History: N.A.
19587,A_12_P117905,wb|F57H12.7,F57H12.7,F57H12.7,chrIV:7984043-7983984,Unknown,1.8446355,F57H12.7,WBGene00003178,Sequence name for WBGene00003178(mec-17). History: Renamed on 2010-11-30
22466,A_12_P100815,wb|C48G7.1,C48G7.1,C48G7.1,chrV:14798594-14798535,Unknown,1.8452818,C48G7.1,WBGene00008183,"Public name for Dead gene WBGene00008181. History of WBGene00008181: Merged into ""WBGene00008183"" on 2008-03-27"
10928,A_12_P113802,wb|F19F10.4,F19F10.4,F19F10.4,chrV:7555555-7555496,Unknown,1.8513918,F19F10.4,WBGene00017600,Sequence name for WBGene00017600(ttr-10). History: N.A.
14365,A_12_P111777,wb|F58G1.4,F58G1.4,F58G1.4,chrII:12933163-12933290,Unknown,1.8573413,F58G1.4,WBGene00010266,Sequence name for WBGene00010266(dct-18). History: N.A.
240,A_12_P112904,wb|Y9D1A.1,Y9D1A.1,Y9D1A.1,chrII:7448144-7448249,Unknown,1.8594713,Y9D1A.1,WBGene00021186,Public name for WBGene00021186. History: N.A.
4392,A_12_P117985,wb|ZC513.8,ZC513.8,ZC513.8,chrV:8052434-8052375,cuticualr collagen [ZC513.8],1.8681886,ZC513.8,WBGene00000620,Sequence name for WBGene00000620(col-43). History: N.A.
2375,A_12_P118346,wb|F53A9.7,F53A9.7,F53A9.7,chrX:8716687-8716628,Unknown,1.8690364,F53A9.7,WBGene00018730,Public name for WBGene00018730. History: N.A.
20002,A_12_P113701,wb|Y47G6A.10,Y47G6A.10,Y47G6A.10,chrI:3477829-3477888,ATPase [Y47G6A.10],1.8721414,Y47G6A.10,WBGene00004978,Sequence name for WBGene00004978(spg-7). History: Renamed on 2005-03-17; Renamed on 2015-03-05
2388,A_12_P100117,wb|F54D7.4,F54D7.4,F54D7.4,chrI:4790747-4790688,Unknown,1.8759806,F54D7.4,WBGene00006984,Sequence name for WBGene00006984(zig-7). History: N.A.
21317,A_12_P104635,wb|W05H7.4b.1|wb|W05H7.4b.2|wb|W05H7.4a,W05H7.4b.1,W05H7.4b.1,chrX:1440715-1440656,Unknown,1.8769637,W05H7.4b.1,WBGene00021047,Molecule name for WBGene00021047(zfp-3). History: N.A.
