Gene_Name,SX1316_1,SX1316_2,SX1316_3,SX1636_1,SX1636_2,SX1636_3,SX1888_1,SX1888_2,SX1888_3,SX3249_1,SX3249_2,SX3249_3,wt_avg,mut16_avg,prg1_avg,deps1_avg,Input,Suggested Match,History
T04D1.5a,0,0.109553678,-0.07264182,1.509972989,1.376381228,1.173506842,0.682318915,1.047291661,0.536750403,0.786100623,0.608904219,0.283507154,0.017750851,1.952380472,1.089889248,0.807193644,T04D1.5a,WBGene00003338,Molecule name for WBGene00003338(mir-244). History: N.A.
W09C3.4,0,-0.210098947,-0.166648304,-0.092161731,0.067723278,-0.06173393,-1.304143257,-1.097047684,-1.4876409,0.06914759,-0.007067463,-0.193502847,-0.18117713,-0.041440157,-1.870132804,-0.063200969,W09C3.4,WBGene00021112,Public name for WBGene00021112. History: N.A.
C10H11.9,0,0.451175028,0.344360589,1.498347995,1.547459209,1.501641979,0.283598017,0.405969037,-0.084887326,0.943073526,0.660596249,0.796623576,0.382571763,2.186860795,0.290789482,1.154297105,C10H11.9,WBGene00002694,Sequence name for WBGene00002694(let-502). History: Renamed on 2015-03-05
C10H11.10,0,0.790123522,0.570968254,1.560755225,1.724199931,1.608134179,0.466909078,0.731240029,0.290602389,1.180746452,0.756016591,0.869362266,0.654546785,2.353078573,0.715938133,1.349461022,C10H11.10,WBGene00015698,Sequence name for WBGene00015698(kca-1). History: N.A.
M04F3.5,0,0.715427303,0.462718436,1.279815295,1.539376259,1.349193514,0.028549024,0.376664795,-0.110186103,0.828146633,0.36123216,0.430600912,0.566568338,2.004569489,0.141878341,0.779045562,M04F3.5,WBGene00019771,Public name for WBGene00019771. History: N.A.
F54D7.7,0,0.363660992,0.128221971,1.213946893,1.239507992,1.316563252,0.794543795,0.621953134,0.455262463,0.930527424,0.702777948,0.533340904,0.236545704,1.81299549,0.900125998,1.041936613,F54D7.7,WBGene00023068,Sequence name for WBGene00023068(rpl-41.2). History: N.A.
F57C9.7,0,0.825130397,0.774675638,1.813708563,1.79396406,1.784102115,0.824201323,0.979061413,0.24992252,1.384850278,0.996103682,1.212617099,0.769344078,2.592895559,0.987373396,1.728142382,F57C9.7,WBGene00019013,Sequence name for WBGene00019013(tofu-4). History: N.A.
F57C9.5,0,0.460476609,0.379960993,1.289174927,1.305860695,1.305221288,0.392550451,0.49578231,-0.076545919,0.809290188,0.729643739,0.82883819,0.404165054,1.875627101,0.39038695,1.138657697,F57C9.5,WBGene00002034,Sequence name for WBGene00002034(htp-3). History: N.A.
F28B3.8,0,0.517726173,0.515202096,1.206672098,1.108121622,1.087127535,0.458611046,0.58566181,0.075288196,0.818092905,0.606839967,0.61536864,0.496733497,1.635978308,0.538395059,0.981177624,F28B3.8,WBGene00002075,Sequence name for WBGene00002075(imb-1). History: Renamed on 2015-03-05
F28B3.9,0,0.393678213,0.384041178,0.828011261,1.008357892,0.941274594,0.024479363,0.282776824,-0.245759693,0.64901755,0.454826666,0.519087816,0.37400397,1.335764286,0.029573562,0.780465331,F28B3.9,WBGene00017888,Sequence name for WBGene00017888(acl-11). History: N.A.
F28B3.6,0,-0.26444196,-0.158759597,-1.767771639,-1.955218244,-2.047073624,-2.398049655,-2.384038182,-3.069471157,0.542544555,0.509627541,0.256517994,-0.203516929,-2.774814002,-3.775801741,0.629346901,F28B3.6,WBGene00017887,Public name for WBGene00017887. History: N.A.
F28B3.7a,0,0.612524098,0.498875665,1.298601632,1.279069309,1.129115346,0.258381643,0.443372021,-0.214305273,0.426581185,0.02828188,0.278458111,0.534470309,1.782587398,0.234413125,0.352652941,F28B3.7a,WBGene00001860,Molecule name for WBGene00001860(him-1). History: N.A.
W03G9.3,0,-0.22131966,-0.131106714,-1.196595594,-1.181957069,-1.177940516,-1.870363966,-1.698404473,-2.458924408,2.036615417,2.339991273,1.32127048,-0.169481261,-1.710311691,-2.898707526,2.740099712,W03G9.3,WBGene00021015,Sequence name for WBGene00021015(enu-3.3). History: N.A.
W03G9.2,0,0.601204343,0.464160348,1.526094673,1.578562413,1.542189775,1.177752457,1.248308803,0.747068292,0.792042806,0.468241887,0.72709955,0.512332119,2.234660974,1.525952756,0.955729797,W03G9.2,WBGene00021014,Sequence name for WBGene00021014(pid-4). History: N.A.
Y110A7A.10,0,0.055617247,0.021981764,-0.620369186,-0.460170254,-0.661381854,-1.934315638,-1.430130586,-2.145212255,0.24006316,0.214084526,0.009042342,0.037317236,-0.837687071,-2.649585655,0.222747319,Y110A7A.10,WBGene00000001,Sequence name for WBGene00000001(aap-1). History: N.A.
Y110A7A.21,0,-0.352906497,-0.273740067,-7.308076118,-6.551893755,-6.910425609,-5.927905464,-7.105215678,-6.732858359,-3.744303753,-3.983191096,-2.908946989,-0.301353297,-9.988448853,-9.505426868,-5.115047297,Y110A7A.21,WBGene00045212,Public name for WBGene00045212. History: N.A.
Y110A7A.15a,0,0.498908172,0.376051788,1.161650634,1.359103342,1.275865362,0.136138681,0.503406758,-0.065586365,0.773226144,0.543483092,0.445162542,0.420766798,1.825787964,0.27601597,0.847281226,Y110A7A.15a,WBGene00022462,Molecule name for WBGene00022462(Y110A7A.15). History: N.A.
Y110A7A.17a,0,0.810000568,0.652106038,1.665869177,1.865770942,1.744007489,0.658668056,0.768334002,0.300729272,1.212453757,0.798190593,1.027303037,0.70312465,2.537050214,0.830863141,1.460943877,Y110A7A.17a,WBGene00003132,Molecule name for WBGene00003132(mat-1). History: Renamed on 2015-03-03
Y110A7A.8,0,0.518302424,0.391641416,1.362220259,1.313927916,1.362072557,0.227247846,0.380424601,-0.428807401,0.685997804,0.414857033,0.32785328,0.437590488,1.941973675,0.086015905,0.687063372,Y110A7A.8,WBGene00022458,Sequence name for WBGene00022458(prp-31). History: Renamed on 2005-03-17
Y110A7A.5,0,0.975328017,0.785226133,1.696042397,1.852253288,1.694773493,0.667437912,0.939922697,0.182823052,1.355558356,0.81318834,0.89774648,0.84664758,2.521383301,0.860896363,1.474671499,Y110A7A.5,WBGene00003475,Sequence name for WBGene00003475(mtm-1). History: N.A.
Y110A7A.18,0,0.668377199,0.523997447,0.927047245,1.064220602,1.034221083,0.395858536,0.588383074,-0.153416107,0.630256337,0.680286391,0.66956982,0.573410996,1.454952625,0.399542611,0.952232851,Y110A7A.18,WBGene00004094,Sequence name for WBGene00004094(ppw-2). History: Renamed on 2011-10-14
Y110A7A.19,0,0.533541928,0.432928807,1.140886733,1.1365012,1.095165133,-0.125342534,0.144826302,-0.581988735,0.637106995,0.431083816,0.411796666,0.464774179,1.621855194,-0.270507709,0.711723531,Y110A7A.19,WBGene00002804,Sequence name for WBGene00002804(let-630). History: Renamed on 2014-09-04
F56A3.4,0,0.668070017,0.589205732,1.310607511,1.311862147,1.288715089,0.752115745,0.934833039,0.314344394,0.906520806,0.666645827,0.75352671,0.604621829,1.880882279,0.962418581,1.118902983,F56A3.4,WBGene00004955,Sequence name for WBGene00004955(spd-5). History: N.A.
F56A3.2,0,0.149608449,0.131879484,-0.619499242,-0.704422769,-0.796798885,-1.37958887,-1.487080214,-1.758390018,1.003670087,0.895009481,0.842104119,0.135367082,-1.019851173,-2.224183277,1.318038344,F56A3.2,WBGene00018909,Sequence name for WBGene00018909(slx-1). History: Renamed on 2010-05-07
F56A3.1,0,0.306559596,0.130390806,0.689145409,0.893228525,0.782997727,-0.714757609,-0.590447339,-0.529028955,0.573175673,0.112380252,0.157986657,0.210128726,1.137503322,-0.882080052,0.405658233,F56A3.1,WBGene00018908,Sequence name for WBGene00018908(fncm-1). History: N.A.
B0261.1,0,0.643206887,0.473910977,1.26577812,1.357485559,1.296238645,0.384386258,0.543026688,-0.149263457,0.817159546,0.466194807,0.566953826,0.537220134,1.884882189,0.374210803,0.889810145,B0261.1,WBGene00015091,Public name for WBGene00015091. History: N.A.
B0261.7,0,0.742905614,0.574255656,1.393293611,1.367266925,1.44778827,0.606647353,0.595105752,-0.019923583,1.07316804,0.897345643,1.163334288,0.633420677,2.023787984,0.568339864,1.507062309,B0261.7,WBGene00015095,Public name for WBGene00015095. History: N.A.
B0261.8,0,-0.37442455,-0.699279525,-3.544263636,-3.681899148,-3.703958765,1.050227027,1.006878615,1.656817805,-2.991261421,-2.793530223,-3.535459944,-0.516342515,-5.256277385,1.786019646,-4.482093582,B0261.8,WBGene00015096,Public name for WBGene00015096. History: N.A.
F48C1.6,0,0.72674642,0.827548792,1.757971273,1.872492294,1.821203038,0.788555297,0.728663961,0.471654101,1.329250317,1.093849826,1.59057257,0.747457998,2.621697459,0.956445911,1.930168573,F48C1.6,WBGene00018599,Public name for WBGene00018599. History: N.A.
F55A12.5,0,0.152203294,-0.057352512,0.345275763,0.321049153,0.325381639,-0.650290515,-0.382841618,-0.986567074,0.109134276,-0.140268679,-0.141587609,0.045613584,0.476910043,-0.97127001,-0.08306173,F55A12.5,WBGene00018864,Public name for WBGene00018864. History: N.A.
F55A12.8,0,0.835827423,0.702833373,1.60436161,1.592701692,1.647073875,0.726885245,0.838323814,0.296995417,0.956031002,0.653239756,0.741536808,0.739939433,2.329537561,0.895531054,1.130499473,F55A12.8,WBGene00018866,Sequence name for WBGene00018866(nath-10). History: Renamed on 2015-03-05
F55A12.3,0,0.66465262,0.578615735,1.051567621,1.222598113,1.168474621,-0.177757842,0.135485669,-0.12520244,0.850552966,0.49731956,0.774383418,0.597885697,1.655560056,-0.080538265,1.020589375,F55A12.3,WBGene00004087,Sequence name for WBGene00004087(ppk-1). History: N.A.
F55A12.1,0,-0.202574733,-0.183376904,-1.975901079,-1.789055248,-1.862014462,-3.145336769,-2.905258877,-3.144458752,0.217812815,0.365023774,-0.426426419,-0.185603504,-2.706000951,-4.42188646,0.075217392,F55A12.1,WBGene00018862,Sequence name for WBGene00018862(wago-2). History: N.A.
F27C1.18,0,-0.01054998,0.022312938,-5.784454915,-5.390062596,-4.932549133,-6.078260694,-5.974637062,-5.679240785,-1.188800236,-1.091743498,-1.175254316,0.005656787,-7.745861724,-8.527356112,-1.66188757,F27C1.18,WBGene00219918,Public name for WBGene00219918. History: N.A.
T05E8.2,0,-0.134281507,-0.123259288,-5.844037087,-5.79902041,-5.537953771,0.545413777,0.571867729,0.748442404,-0.536041539,-0.393120972,-0.229555345,-0.123850943,-8.262319918,0.897223544,-0.557225502,T05E8.2,WBGene00001859,Sequence name for WBGene00001859(hil-8). History: N.A.
T05E8.3,0,0.413293848,0.270523339,0.846657776,0.833338025,0.920435388,0.329376826,0.515888117,-0.044461533,0.631421253,0.415711449,0.438850733,0.328846555,1.25054306,0.385105036,0.714606978,T05E8.3,WBGene00020263,Sequence name for WBGene00020263(let-355). History: N.A.
F59A3.2,0,0.597555807,0.450265358,1.216126177,1.343679951,1.241353386,0.069800594,0.284006685,-0.093941591,0.721159836,0.406409946,0.38159241,0.503895466,1.827971327,0.12496898,0.725753603,F59A3.2,WBGene00019075,"Public name for WBGene00019075. History: Split into F59A3.12(WBGene00185086). History of WBGene00019075: Split into ""WBGene00185086"" on 2009-03-13"
M01E11.3,0,0.616175888,0.469921655,1.566585725,1.569942185,1.494680168,0.303080104,0.605478696,-0.331973755,1.184021104,0.795354892,0.905451173,0.522302513,2.227140309,0.277278795,1.387308617,M01E11.3,WBGene00019712,Sequence name for WBGene00019712(rmh-1). History: N.A.
M01E11.6,0,0.35315844,0.258690205,0.660030899,0.928068945,0.821955209,0.159759822,0.225578136,-0.02723998,1.31176036,1.484307036,0.956658463,0.294237002,1.158991491,0.172208726,1.804679662,M01E11.6,WBGene00002225,Sequence name for WBGene00002225(klp-15). History: N.A.
M01E11.2,0,0.913497217,0.793609263,1.591952495,1.602934868,1.578912542,0.711011304,0.953792831,0.22451214,1.12078876,0.765395009,1.105950327,0.820944684,2.295712483,0.908569074,1.438912341,M01E11.2,WBGene00019711,Sequence name for WBGene00019711(ctnb-1). History: N.A.
F46F11.2,0,0.466285372,0.277796098,1.124664104,1.420904956,1.380006477,0.169280845,0.247298881,0.003120122,0.853765752,0.864657289,0.624658356,0.357827549,1.887802787,0.201832963,1.126783971,F46F11.2,WBGene00000473,Sequence name for WBGene00000473(cey-2). History: N.A.
F55F8.3,0,0.574310259,0.427623821,1.148028934,1.272815827,1.136310622,0.174691376,0.447502047,-0.121858757,0.817263608,0.66397739,0.537253372,0.481828443,1.710630144,0.240610114,0.970690606,F55F8.3,WBGene00018891,Public name for WBGene00018891. History: N.A.
T19B4.5,0,0.376657766,0.305101549,0.913984322,0.943214196,0.895634852,-0.279379082,-0.125141669,-0.513344207,0.398749486,0.135849395,0.459074297,0.327856928,1.323833017,-0.441399741,0.477855789,T19B4.5,WBGene00020558,Public name for WBGene00020558. History: N.A.
T19B4.7,0,0.195515836,0.161843934,-1.382344559,-0.983082207,-1.216018486,-0.193976803,-0.140836721,-0.415861519,-0.321159848,-0.362769284,-0.230125301,0.171853723,-1.722311101,-0.360998387,-0.439567266,T19B4.7,WBGene00006776,Sequence name for WBGene00006776(unc-40). History: Renamed on 2010-05-19; Renamed on 2010-08-27
F56H1.4,0,0.914918682,0.906765053,1.934530836,1.687930436,1.802172902,0.761248298,0.873668467,0.270138301,1.104868458,0.837517348,0.716888867,0.876044697,2.608697607,0.916137832,1.278840794,F56H1.4,WBGene00004505,Sequence name for WBGene00004505(rpt-5). History: N.A.
B0414.3,0,0.352729699,0.404422104,0.809544374,0.841212995,0.682957855,0.796737448,0.755278206,0.438880154,2.875320935,3.449751272,2.652464766,0.36411305,1.122279794,0.957418503,4.31728269,B0414.3,WBGene00001856,Sequence name for WBGene00001856(hil-5). History: Renamed on 2010-11-12
B0414.5,0,0.580378813,0.345369523,1.216112608,1.398741676,1.33488493,0.364515596,0.53222992,-0.01905595,0.640055217,0.594754087,0.602221901,0.445190844,1.899423059,0.422079461,0.88342527,B0414.5,WBGene00000772,Sequence name for WBGene00000772(cpb-3). History: N.A.
B0414.6,0,0.547349212,0.379578792,1.41853795,1.525805746,1.488926828,0.316231096,0.569360901,0.101031084,0.920158786,0.665009215,0.580161979,0.445758145,2.131952467,0.474465409,1.041303608,B0414.6,WBGene00001600,Sequence name for WBGene00001600(glh-3). History: N.A.
C32F10.2,0,-0.067313062,-0.013828921,-0.342775075,-0.258423051,-0.356179035,-1.166717423,-0.92216181,-1.601163895,0.031178909,-0.338233007,0.24027973,-0.039021045,-0.460401094,-1.77453564,-0.032111683,C32F10.2,WBGene00003020,Sequence name for WBGene00003020(lin-35). History: N.A.
C32F10.5,0,0.860469497,0.704357949,1.647368649,1.715883298,1.669262207,0.665020456,0.833054984,0.210084349,1.084477242,0.655386892,0.754156525,0.752522932,2.420127738,0.821451219,1.199370412,C32F10.5,WBGene00001973,Sequence name for WBGene00001973(hmg-3). History: N.A.
C34G6.1,0,0.254836213,0.259777592,0.823610976,1.030492067,0.917531601,-0.010434312,0.172731445,-0.098415871,0.345423676,0.103996527,0.269784307,0.247476928,1.332874519,0.030720393,0.34586426,C34G6.1,WBGene00016418,Sequence name for WBGene00016418(hpo-27). History: N.A.
B0207.4,0,-0.159926429,-0.228269231,-0.088441464,0.152328112,-0.033506898,-1.161366191,-0.944928594,-1.381029302,0.523532004,0.475317545,0.289695089,-0.186682651,0.014609572,-1.677048389,0.619658986,B0207.4,WBGene00000099,Sequence name for WBGene00000099(air-2). History: N.A.
C06A5.6,0,0.277596211,0.101007596,0.711378306,0.615145398,0.665122153,0.292716797,0.470753225,0.053184503,1.506999897,1.818176672,1.041103067,0.182069945,0.9577792,0.392727811,2.099736659,C06A5.6,WBGene00015504,Sequence name for WBGene00015504(simr-1). History: N.A.
C06A5.9,0,0.25193826,0.119572093,1.352226675,1.56342717,1.543156995,-0.251690564,0.023327991,-0.4664202,1.200708719,1.103902035,0.914339306,0.178658715,2.144234762,-0.334119887,1.547987763,C06A5.9,WBGene00004380,Sequence name for WBGene00004380(rnf-1). History: N.A.
C06A5.1,0,0.737900635,0.66311664,1.608180984,1.543022243,1.622400869,0.459009827,0.593092666,0.134883794,0.951282773,0.51008683,0.740618113,0.673746892,2.295618319,0.570819743,1.058932253,C06A5.1,WBGene00015499,Sequence name for WBGene00015499(ints-1). History: Renamed on 2015-02-09; Renamed on 2019-02-06; Renamed on 2019-05-20
ZK484.3,0,0.16300949,0.098411401,-2.449949788,-2.178950617,-2.336351583,-3.195740691,-2.77626411,-3.125224849,1.009004656,0.908650112,1.137333712,0.125716874,-3.349578167,-4.374842701,1.46913891,ZK484.3,WBGene00022749,Public name for WBGene00022749. History: N.A.
ZK484.9,0,-0.719290944,-0.270859096,1.108581198,1.029161741,0.683243795,-0.012463535,-0.101075918,0.080469799,0.225589383,0.131155348,-0.783476914,-0.476161517,1.356607857,-0.015903142,-0.205214801,ZK484.9,WBGene00044933,Public name for WBGene00044933. History: N.A.
T27A3.7,0,0.160417696,0.311630171,1.292146424,1.426742619,1.296600877,-0.288204575,-0.185727075,-0.568002021,0.833077752,0.510083541,0.733238005,0.227007039,1.931042465,-0.50106418,0.99853699,T27A3.7,WBGene00020843,Public name for WBGene00020843. History: N.A.
T27A3.2,0,0.388310918,0.183154591,1.276511879,1.288604045,1.266544427,0.182471173,0.334547188,-0.061853276,0.812522333,0.556545085,0.499165383,0.274816819,1.842639129,0.218888137,0.898430066,T27A3.2,WBGene00020839,Sequence name for WBGene00020839(usp-5). History: N.A.
T09B4.12b,0,0.095956314,-0.014061879,1.084659075,0.707658117,1.049719137,0.441823112,0.581348541,-0.08136025,-0.61004574,-0.663358631,-0.252037637,0.039382898,1.366730573,0.452915547,-0.73358254,T09B4.12b,WBGene00003328,Molecule name for WBGene00003328(mir-235). History: N.A.
T08B2.11,0,-0.302906808,-0.189203287,-1.405060231,-2.084710336,-1.962323214,-2.020325693,-2.308838453,-2.779353633,0.419288154,0.436261923,0.232475736,-0.236654931,-2.621902887,-3.418474449,0.523229815,T08B2.11,WBGene00020349,Public name for WBGene00020349. History: N.A.
F26B1.3,0,0.557130013,0.569854545,1.225765244,1.44164952,1.347531939,0.488415848,0.607145507,0.169321954,0.58901212,0.486229943,0.446530117,0.541965011,1.930781233,0.608280292,0.731817726,F26B1.3,WBGene00002073,Sequence name for WBGene00002073(ima-2). History: N.A.
K04F10.7,0,0.492670479,0.382098972,0.459647841,0.649783526,0.643089128,-0.216808369,0.032937621,-0.290100516,2.554093599,2.666875192,2.113409006,0.420675183,0.842784209,-0.227931997,3.527090159,K04F10.7,WBGene00019399,Public name for WBGene00019399. History: N.A.
F37E3.1,0,0.377725608,0.121838733,0.714423758,0.865278007,0.681639359,-0.314105629,-0.147517041,-0.432220513,0.824449919,0.752395728,0.654788492,0.240239666,1.087475208,-0.429847709,1.073189168,F37E3.1,WBGene00018156,Sequence name for WBGene00018156(ncbp-1). History: Renamed on 2015-03-05
T23H2.3,0,0.70316423,0.495286114,1.302775452,1.415086817,1.335779112,0.200605056,0.422503359,-0.10745531,0.606151889,0.242141585,0.371179468,0.576332789,1.949389439,0.247976726,0.586442522,T23H2.3,WBGene00020742,Public name for WBGene00020742. History: N.A.
T23H2.1,0,0.600024728,0.450132277,0.990255432,0.914720155,0.969117259,0.268151819,0.416913525,-0.271325039,0.556218629,0.421625548,0.475778981,0.505018768,1.382146499,0.198967029,0.699044974,T23H2.1,WBGene00003798,Sequence name for WBGene00003798(npp-12). History: N.A.
K06A5.4,0,0.277692956,0.163496067,0.51860267,0.778456695,0.54184562,-0.642747729,-0.374746886,-0.867940868,0.570875849,0.268692371,0.175834574,0.212167072,0.884326368,-0.906702807,0.488305525,K06A5.4,WBGene00019432,Sequence name for WBGene00019432(knl-2). History: Renamed on 2015-03-02
C55B7.11,0,0.672747333,0.5241665,1.229591159,1.191770861,1.151001624,0.660730964,0.897885988,0.254211505,1.006377495,0.830153312,0.855709771,0.575593884,1.717943771,0.871786208,1.294694044,C55B7.11,WBGene00016947,Public name for WBGene00016947. History: N.A.
C55B7.1,0,0.30381606,0.222631558,0.543568967,0.680565533,0.531228332,0.023017387,0.175425094,-0.28059082,1.737360931,2.152071864,0.856382747,0.253167789,0.844151084,-0.039505,2.282254849,C55B7.1,WBGene00001599,Sequence name for WBGene00001599(glh-2). History: N.A.
T10E9.2,0,0.564121576,0.426437122,1.155700068,1.27838226,1.102693475,0.115684263,0.24825218,-0.310496319,1.040379483,0.879492889,0.543388182,0.47635804,1.700829637,0.025699267,1.184577929,T10E9.2,WBGene00020412,Public name for WBGene00020412. History: N.A.
F57B10.6,0,0.239800581,0.282159741,-0.696497587,-0.606540747,-0.751474462,-1.81537809,-1.26383526,-1.947328371,-0.177079973,-0.418937233,-0.222069379,0.251009856,-0.988011807,-2.417255605,-0.393416486,F57B10.6,WBGene00019004,Sequence name for WBGene00019004(xpg-1). History: N.A.
