gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f2_smRNAseq_rep1,mutant_f2_smRNAseq_rep2,mutant_f2_smRNAseq_rep3,mutant_f2_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00001839,hdl-1,-4.97655879661614,4.18449855280808e-05,0.0,0.0,0.0,0.0,877.089659827442,241.738240997576,793.331108578806,1138.39184522898,WBGene00001839,WBGene00001839,History: N.A.
WBGene00010991,R03D7.5,-4.98956932429764,4.24287730409483e-05,0.0,0.0,0.0,0.0,2967.54022879346,3067.10927566063,862.763148301363,962.907143812423,WBGene00010991,WBGene00010991,History: N.A.
WBGene00001242,elo-4,-4.96871004420628,4.27316743476059e-05,0.0,0.0,0.0,0.0,2150.04905111628,3911.05271966407,1333.52775363777,1488.31507578651,WBGene00001242,WBGene00001242,History: N.A.
WBGene00002231,knl-1,-4.73976151341241,4.27316743476059e-05,72.0078259886068,0.0,0.0,0.0,479.939859277615,992.086294141413,744.184326970844,1245.84668370043,WBGene00002231,WBGene00002231,History: N.A.
WBGene00185006,F59B2.15,-4.94871405777541,4.29522083620033e-05,0.0,0.0,0.0,0.0,2768.12693323672,6103.47759274972,5722.93004066872,3992.00683767337,WBGene00185006,WBGene00185006,History: N.A.
WBGene00017063,mctp-1,-4.95282420231073,4.41796660213716e-05,0.0,0.0,0.0,0.0,440.292653511203,1213.50845254399,682.708230394991,634.960507876308,WBGene00017063,WBGene00017063,History: N.A.
WBGene00010097,srpa-68,-4.96423130002359,4.46850856326947e-05,0.0,0.0,0.0,0.0,536.042224830578,738.703866127351,692.646197577627,1700.6970462395,WBGene00010097,WBGene00010097,History: N.A.
WBGene00017271,F08F8.6,-4.91369902226631,4.70635605871376e-05,0.0,0.0,0.0,0.0,2467.42685013385,1700.14382183828,1912.96925471084,2135.01441836176,WBGene00017271,WBGene00017271,History: N.A.
WBGene00010943,M176.4,-4.9153474628916,4.82781335339032e-05,0.0,0.0,0.0,0.0,1947.44827514571,1073.48824648122,1509.83550952738,1965.93541861703,WBGene00010943,WBGene00010943,"History: Split into M176.16(WBGene00303071). History of WBGene00010943: Split into ""WBGene00303071"" on 2018-03-02"
WBGene00012768,eef-1B.2,-4.90722437836241,4.82781335339032e-05,0.0,0.0,0.0,0.0,1020.83982164896,1012.8881035347,949.735239864,1059.97439621287,WBGene00012768,WBGene00012768,History: N.A.
WBGene00017551,F18A12.2,-4.90722437836241,4.82781335339032e-05,0.0,0.0,0.0,0.0,2382.76024253122,2364.19999695629,2216.79378340021,2474.10494363098,WBGene00017551,WBGene00017551,History: N.A.
WBGene00021154,Y4C6A.4,-4.90722437836241,4.82781335339032e-05,0.0,0.0,0.0,0.0,5274.33907851962,5233.25520159595,4906.965405964,5476.53438043316,WBGene00021154,WBGene00021154,History: N.A.
WBGene00010317,idh-1,-4.90878047920421,4.86735919939392e-05,0.0,0.0,0.0,0.0,1307.51853205393,1081.1114683736,1216.44591083936,1583.9169802673,WBGene00010317,WBGene00010317,History: N.A.
WBGene00044042,Y46G5A.37,-4.91508095299529,4.89523175345442e-05,0.0,0.0,0.0,0.0,9845.43294656996,5814.72800177328,7633.05729816622,4868.03056038503,WBGene00044042,WBGene00044042,History: N.A.
WBGene00003864,oma-1,-4.91067746395766,4.91203851295626e-05,0.0,0.0,0.0,0.0,1349.48109238303,1301.77586358411,1046.23804324829,778.452416097106,WBGene00003864,WBGene00003864,History: N.A.
WBGene00002005,hsp-1,-4.91293495666801,5.00616897201173e-05,0.0,0.0,0.0,0.0,1172.41459111522,1292.53577579215,757.466922290632,676.311047463043,WBGene00002005,WBGene00002005,History: N.A.
WBGene00010061,F54E12.2,-4.94086031428518,5.02166590771946e-05,0.0,0.0,0.0,0.0,1038.34325578831,286.181999061926,357.785002542519,698.800171584749,WBGene00010061,WBGene00010061,History: N.A.
WBGene00003947,pbs-1,-4.90630503702039,5.13730178621372e-05,0.0,0.0,0.0,0.0,2921.17241271856,2012.79046215229,3019.67101905477,1685.08750167174,WBGene00003947,WBGene00003947,History: N.A.
WBGene00018065,F35F11.2,-4.90599489546063,5.15179153808453e-05,0.0,0.0,0.0,0.0,2160.36928656164,2679.42666321713,2093.63857321131,3738.6474703757,WBGene00018065,WBGene00018065,History: N.A.
WBGene00219609,linc-7,-4.90599489546063,5.15179153808453e-05,0.0,0.0,0.0,0.0,1433.87342028427,1778.38052868393,1389.58312381281,2481.40318830246,WBGene00219609,WBGene00219609,History: N.A.
WBGene00004442,rpl-28,-4.90283346486152,5.20743949240338e-05,0.0,0.0,0.0,0.0,4500.76934700341,2977.14073690792,5583.03619523015,4673.30933796963,WBGene00004442,WBGene00004442,History: N.A.
WBGene00004768,sel-11,-4.89906588365186,5.29789028679047e-05,0.0,0.0,0.0,0.0,778.604980740619,1287.56687324225,905.465985531079,842.138876376074,WBGene00004768,WBGene00004768,History: Renamed on 2008-11-05
WBGene00006888,vbh-1,-4.90633108225773,5.3377690440576e-05,0.0,0.0,0.0,0.0,542.261367108845,807.056223860581,420.409352050463,375.366211885111,WBGene00006888,WBGene00006888,History: N.A.
WBGene00013526,Y73F8A.20,-4.91832873860564,5.4413410706866e-05,0.0,0.0,0.0,0.0,1192.78339584896,788.994894940262,739.801615975727,2064.18256977457,WBGene00013526,WBGene00013526,History: N.A.
WBGene00002007,hsp-3,-4.89548634480018,5.54569356212986e-05,0.0,0.0,0.0,0.0,453.943863911438,875.793175313779,703.875500892856,916.506313946229,WBGene00002007,WBGene00002007,History: N.A.
WBGene00019432,knl-2,-4.93859158426031,5.58404798920327e-05,0.0,0.0,0.0,0.0,134.217773767497,776.838412960566,832.460665292766,929.087343532729,WBGene00019432,WBGene00019432,History: Renamed on 2015-03-02
WBGene00021215,Y18H1A.11,-4.89799087098454,5.62479158442745e-05,0.0,0.0,0.0,0.0,2273.1158318199,2631.31125736811,2819.71525011624,1180.1286206994,WBGene00021215,WBGene00021215,History: N.A.
WBGene00008506,tkt-1,-4.90922522118223,5.64108904635781e-05,0.0,0.0,0.0,0.0,817.90861429643,676.281338520224,792.644588545421,1769.29934552106,WBGene00008506,WBGene00008506,History: N.A.
WBGene00020177,T02H6.7,-4.90861756198215,5.64732434689333e-05,0.0,0.0,0.0,0.0,3438.61834660702,5686.38935317727,2132.738784256,2380.29338096925,WBGene00020177,WBGene00020177,History: N.A.
WBGene00018168,irld-7,-4.66629469698106,5.69529366132644e-05,0.0,313.966486145955,0.0,0.0,3006.07971228428,3417.63605002185,2039.25835053049,1950.82486278881,WBGene00018168,WBGene00018168,History: N.A.
WBGene00014201,ZK1053.6,-4.91126238441538,5.73528333209506e-05,0.0,0.0,0.0,0.0,1620.27696492123,446.571110536188,1674.91085856905,1635.65826828937,WBGene00014201,WBGene00014201,"History: Split into ZK1053.7(WBGene00044786). History of WBGene00014201: Split into ""WBGene00044786"" on 2006-03-16"
WBGene00017175,irld-3,-4.65315567852416,6.06393813351275e-05,320.710317331842,0.0,0.0,0.0,3206.35283295757,4418.57958973801,4143.08424777963,2774.39208718514,WBGene00017175,WBGene00017175,History: N.A.
WBGene00017647,F20H11.4,-4.88833705538343,6.22221863829399e-05,0.0,0.0,0.0,0.0,806.375397273338,888.993584345431,1875.52227859009,1628.06065191377,WBGene00017647,WBGene00017647,History: N.A.
WBGene00010786,K12D12.4,-4.65264220362147,6.2813090489444e-05,223.026073887648,0.0,0.0,0.0,1858.11578546012,3687.28439892265,2304.92319986566,2250.90587379271,WBGene00010786,WBGene00010786,History: N.A.
WBGene00006047,ssp-19,-4.86290573324428,6.53180711156424e-05,0.0,0.0,0.0,0.0,6533.37485855334,3858.62134679886,2894.43120720457,4845.59723983026,WBGene00006047,WBGene00006047,History: N.A.
WBGene00008530,F02E9.5,-4.86059661548584,6.58865321472718e-05,0.0,0.0,0.0,0.0,3553.23895816059,1678.83876141424,1967.70542595048,2635.32481464453,WBGene00008530,WBGene00008530,History: N.A.
WBGene00044018,T04B2.8,-4.86607365289662,6.61705459599896e-05,0.0,0.0,0.0,0.0,7923.11474289109,3275.58271786935,3839.19053767355,4284.81907515553,WBGene00044018,WBGene00044018,History: N.A.
WBGene00015690,C10G11.10,-4.85435853713609,6.76459465911386e-05,0.0,0.0,0.0,0.0,3007.93991012604,2901.60684444924,1554.68210882028,2168.92450710224,WBGene00015690,WBGene00015690,History: N.A.
WBGene00007570,C14A6.6,-4.8483766066863,6.80009536275952e-05,0.0,0.0,0.0,0.0,2824.75063619461,2335.62296305538,2189.99850754321,3421.8792223627,WBGene00007570,WBGene00007570,History: N.A.
WBGene00001030,dnj-12,-4.84805832942694,6.82417521907827e-05,0.0,0.0,0.0,0.0,1064.1048368572,879.846758937323,824.988929899376,613.832224777096,WBGene00001030,WBGene00001030,History: N.A.
WBGene00009783,rer-1,-4.86396920204374,6.88494839945138e-05,0.0,0.0,0.0,0.0,2923.18009135273,2417.00858795359,971.275626747513,1806.6917543697,WBGene00009783,WBGene00009783,History: N.A.
WBGene00018347,F42C5.5,-4.62779793599545,6.92663601527305e-05,0.0,312.516964049251,0.0,0.0,2992.2012279247,2783.33794655519,1449.88820859509,2912.72742671237,WBGene00018347,WBGene00018347,History: N.A.
WBGene00007381,C06C6.7,-4.86404972551522,6.95079458584992e-05,0.0,0.0,0.0,0.0,1131.47832745896,350.83275094498,657.917149402994,611.903282729962,WBGene00007381,WBGene00007381,History: N.A.
WBGene00015515,spdl-1,-4.92282898520597,6.96027345766634e-05,0.0,0.0,0.0,0.0,252.85221050581,1254.41323184323,2352.40289124866,1093.93945177192,WBGene00015515,WBGene00015515,History: N.A.
WBGene00009704,F44F4.9,-4.85246286936616,6.99028885442561e-05,0.0,0.0,0.0,0.0,4374.39785345904,3616.93664041189,2713.13853979867,6056.12441205567,WBGene00009704,WBGene00009704,History: N.A.
WBGene00013165,Y53F4B.19,-4.85495579241905,7.23755628414488e-05,0.0,0.0,0.0,0.0,1831.23526776811,1816.97106456858,851.842095791219,2535.24918877195,WBGene00013165,WBGene00013165,History: N.A.
WBGene00019997,R10F2.6,-4.84350084274054,7.25082562530907e-05,0.0,0.0,0.0,0.0,575.05570873127,760.768501765227,445.834449150619,398.067234920752,WBGene00019997,WBGene00019997,History: N.A.
WBGene00235102,Y54G2A.75,-4.85160180953819,7.32951104718716e-05,0.0,0.0,0.0,0.0,3320.23968221563,4392.50272658546,1544.48747204113,3447.52328210874,WBGene00235102,WBGene00235102,History: N.A.
WBGene00008346,C56A3.8,-4.86167009716768,7.45439231914171e-05,0.0,0.0,0.0,0.0,1709.15291658357,706.599858443336,883.391803042745,2218.34304017546,WBGene00008346,WBGene00008346,History: N.A.
WBGene00011176,R09E10.6,-4.8438351788468,7.45545754946024e-05,0.0,0.0,0.0,0.0,1921.58084075098,953.306450385601,2085.69307577976,2327.78690933022,WBGene00011176,WBGene00011176,History: N.A.
WBGene00012925,wht-8,-4.83115552505231,7.62227618756756e-05,0.0,0.0,0.0,0.0,871.116647807112,900.344980919734,1350.73456336213,942.199463300328,WBGene00012925,WBGene00012925,History: N.A.
WBGene00019260,H34I24.1,-4.83115552505231,7.62227618756756e-05,0.0,0.0,0.0,0.0,1903.9682313998,1967.85154466593,2952.25180711348,2059.33137689613,WBGene00019260,WBGene00019260,History: N.A.
WBGene00000187,arl-1,-4.6050449291197,7.75935052426271e-05,0.0,328.279216358234,0.0,0.0,1571.55864686831,3248.57742873076,2436.82472148746,3059.63511457759,WBGene00000187,WBGene00000187,History: N.A.
WBGene00010082,F55A11.11,-4.84967795665556,7.82700149349926e-05,0.0,0.0,0.0,0.0,1489.22515158201,1847.0312476221,865.935071640706,2899.34173081755,WBGene00010082,WBGene00010082,History: N.A.
WBGene00194649,Y57G11C.1130,-4.84967795665556,7.82700149349926e-05,0.0,0.0,0.0,0.0,2700.46160820205,3349.28332902141,1570.22892990848,5257.47300521583,WBGene00194649,WBGene00194649,History: N.A.
WBGene00021358,Y37E11AL.2,-4.82969656622441,7.90892795050568e-05,0.0,0.0,0.0,0.0,1718.82280578631,2368.65864852999,3109.36421764055,3470.27921136358,WBGene00021358,WBGene00021358,History: N.A.
WBGene00003906,paf-1,-4.83404844015471,7.95294117126059e-05,0.0,0.0,0.0,0.0,1566.39304420072,1036.12786667329,2185.93354511621,1084.29450996975,WBGene00003906,WBGene00003906,History: N.A.
WBGene00017565,ddo-2,-4.83668927100299,8.06097922270345e-05,0.0,0.0,0.0,0.0,761.885720182395,1679.89132490102,787.57563882557,1538.23661594612,WBGene00017565,WBGene00017565,History: N.A.
WBGene00020353,T08B6.4,-4.83431887285426,8.11768814058024e-05,0.0,0.0,0.0,0.0,788.072453755461,488.708656958377,1221.96803883928,1193.3304486547,WBGene00020353,WBGene00020353,History: N.A.
WBGene00013924,rad-23,-4.8456379194367,8.20976366738029e-05,0.0,0.0,0.0,0.0,1352.93667745593,447.466042621431,1468.48396918629,1873.06987493773,WBGene00013924,WBGene00013924,History: N.A.
WBGene00008651,F10D11.5,-4.84428435642914,8.37635209264711e-05,0.0,0.0,0.0,0.0,1181.64889507091,1954.07428764376,732.89564989894,613.474096291229,WBGene00008651,WBGene00008651,History: N.A.
WBGene00019007,ucr-11,-4.82130464260613,8.6183416399323e-05,0.0,0.0,0.0,0.0,4324.58264658691,5959.5788772623,10058.4059567091,6236.62278198794,WBGene00019007,WBGene00019007,History: N.A.
WBGene00010828,M02B1.3,-4.86278876008809,8.76813500794722e-05,0.0,0.0,0.0,0.0,2220.23335631715,611.927526617797,1530.0647307269,426.916200179929,WBGene00010828,WBGene00010828,History: N.A.
WBGene00004266,rab-1,-4.82215216937398,8.82577772507005e-05,0.0,0.0,0.0,0.0,738.503630319611,1831.87784631982,2003.93847025695,2236.54275518145,WBGene00004266,WBGene00004266,History: N.A.
WBGene00019229,ipla-5,-4.8268495272645,8.9126534999867e-05,0.0,0.0,0.0,0.0,427.73943107741,1414.69200803439,829.054345252629,1295.39989568852,WBGene00019229,WBGene00019229,History: N.A.
WBGene00003434,msp-38,-4.79499475039167,9.52799373922955e-05,0.0,0.0,0.0,0.0,6110.95838062963,4330.96982201044,2707.2912584629,3021.53620989416,WBGene00003434,WBGene00003434,History: N.A.
WBGene00004737,scc-1,-4.80701300684366,9.5565087844198e-05,0.0,0.0,0.0,0.0,1517.82385472715,784.37548689026,441.282134868894,820.838876692558,WBGene00004737,WBGene00004737,History: N.A.
WBGene00009122,tct-1,-4.78121825324383,9.5565087844198e-05,0.0,0.0,0.0,0.0,3050.22018998725,2522.05069956432,2364.80260528386,3167.15241278062,WBGene00009122,WBGene00009122,History: N.A.
WBGene00020984,W03D8.1,-4.56796466902845,9.57873720208279e-05,0.0,304.093326204258,0.0,0.0,1819.71806482618,1805.54357359645,1975.13072944463,3778.95633798083,WBGene00020984,WBGene00020984,"History: Split into W03D8.14(WBGene00255550). History of WBGene00020984: Split into ""WBGene00255550"" on 2014-06-30"
WBGene00007611,C15H7.4,-4.80896623264682,9.65400944009628e-05,0.0,0.0,0.0,0.0,3293.24586366103,1361.49728822009,957.456664578341,2137.18414846172,WBGene00007611,WBGene00007611,History: N.A.
WBGene00021786,Y51H7C.8,-4.77882573772989,9.83100340853142e-05,0.0,0.0,0.0,0.0,6706.44439123025,4436.13685963101,6239.32025129197,6963.54040425938,WBGene00021786,WBGene00021786,History: N.A.
WBGene00013710,Y106G6G.1,-4.77781500887378,0.0001002897648111,0.0,0.0,0.0,0.0,1693.4332827354,1960.28288487875,1312.90044306729,1172.23478377165,WBGene00013710,WBGene00013710,History: N.A.
WBGene00006728,ubq-2,-4.86235767726662,0.0001012728325564,0.0,0.0,0.0,0.0,1660.11984110782,4804.29985720284,7722.43736020564,1436.46803421198,WBGene00006728,WBGene00006728,History: N.A.
WBGene00018700,lmd-3,-4.76979422270831,0.0001020736744818,0.0,0.0,0.0,0.0,415.775459307474,515.671028332781,483.519300972588,449.702592183374,WBGene00018700,WBGene00018700,History: Renamed on 2014-08-08
WBGene00022632,ZC581.2,-4.77995743327604,0.0001043285208717,0.0,0.0,0.0,0.0,1308.78591673766,1352.69924435437,1014.68751528819,2264.93182777203,WBGene00022632,WBGene00022632,History: N.A.
WBGene00044434,Y18H1A.15,-4.80016545974847,0.0001061809227092,0.0,0.0,0.0,0.0,1647.46005584263,340.547364414988,957.943424448488,890.946111712562,WBGene00044434,WBGene00044434,History: N.A.
WBGene00018163,F38A5.6,-4.77466679800879,0.0001065814932088,0.0,0.0,0.0,0.0,1804.31733287442,2983.77133988544,1398.86764357103,1951.54899970892,WBGene00018163,WBGene00018163,History: N.A.
WBGene00003432,msp-36,-4.76827154243571,0.0001092462111685,0.0,0.0,0.0,0.0,2676.66899491392,4426.36563306794,3458.65403063542,5404.15727408382,WBGene00003432,WBGene00003432,History: N.A.
WBGene00008235,C50F4.10,-4.76650419950737,0.0001100087667539,0.0,0.0,0.0,0.0,1075.4050652132,2074.77728346459,1389.58312381281,1861.05239122684,WBGene00008235,WBGene00008235,History: N.A.
WBGene00022352,Y82E9BR.20,-4.75976212347921,0.0001131755084312,0.0,0.0,0.0,0.0,1609.54665389526,2661.6821157786,2911.68278393625,2321.18013475313,WBGene00022352,WBGene00022352,History: N.A.
WBGene00000230,atp-3,-4.7646504803096,0.0001140667804555,0.0,0.0,0.0,0.0,1073.50505626406,2366.98468482078,1387.12802995449,1548.13692733093,WBGene00000230,WBGene00000230,History: N.A.
WBGene00219779,B0025.8,-4.76889814534744,0.0001142210337506,0.0,0.0,0.0,0.0,13353.9310295706,29444.2490463421,13804.2103728218,23109.7714514982,WBGene00219779,WBGene00219779,History: N.A.
WBGene00013461,Y67H2A.2,-4.80838861320421,0.0001164655930554,0.0,0.0,0.0,0.0,1378.45633865442,325.647382500866,458.015244504175,1533.53612208532,WBGene00013461,WBGene00013461,History: N.A.
WBGene00006910,vha-1,-4.75713170729508,0.0001175253577791,0.0,0.0,0.0,0.0,1491.05242170665,2054.77504847939,3082.65802190622,2150.29570765474,WBGene00006910,WBGene00006910,History: Renamed on 2005-11-29; Renamed on 2006-01-12
WBGene00017902,F28E10.4,-4.77497297524337,0.0001183661323133,0.0,0.0,0.0,0.0,1169.59357429348,2256.49502436476,906.773203027034,2698.73494011721,WBGene00017902,WBGene00017902,History: N.A.
WBGene00022010,catp-7,-4.77686086305089,0.00012461539119,0.0,0.0,0.0,0.0,410.716594403353,169.798901344558,477.636176398017,799.615666192522,WBGene00022010,WBGene00022010,History: N.A.
WBGene00077559,R05D7.7,-4.52218478937127,0.0001248526204417,692.588092699534,0.0,0.0,0.0,8078.30395615997,11450.5412957997,5368.30403387515,3994.28148544413,WBGene00077559,WBGene00077559,History: N.A.
WBGene00004456,rpl-43,-4.75247577256873,0.0001271341013992,0.0,0.0,0.0,0.0,3189.52158449061,4395.38494622232,7418.40439326841,3679.77113225955,WBGene00004456,WBGene00004456,History: N.A.
WBGene00020905,T28H11.7,-4.78805178454811,0.0001300563849405,0.0,0.0,0.0,0.0,4039.15197807998,477.105887324987,3578.86935591676,2496.42592840258,WBGene00020905,WBGene00020905,History: N.A.
WBGene00009881,F49C12.12,-4.76084570816699,0.0001335423264683,0.0,0.0,0.0,0.0,1441.5275488623,5363.62098953607,2235.20132371314,3741.97366919276,WBGene00009881,WBGene00009881,History: Renamed on 2005-03-17
WBGene00022385,Y95B8A.4,-4.72722549765548,0.0001361538362101,0.0,0.0,0.0,0.0,3003.69140742812,1773.98481410032,1330.70248297329,1485.16186588018,WBGene00022385,WBGene00022385,History: N.A.
WBGene00019941,pgam-5,-4.78601900526017,0.0001362473641011,0.0,0.0,0.0,0.0,1615.43067290252,667.853106484828,1252.4258663278,3843.9483587487,WBGene00019941,WBGene00019941,History: N.A.
WBGene00015992,C18H2.5,-4.70827172592683,0.0001425073209422,0.0,0.0,0.0,0.0,547.983280885155,362.476550759893,509.814587632623,474.158820816724,WBGene00015992,WBGene00015992,History: N.A.
WBGene00009250,F29D10.1,-4.74248626412166,0.0001441765060065,0.0,0.0,0.0,0.0,6723.1409332831,2084.61617988884,1954.64182146284,4363.04813710857,WBGene00009250,WBGene00009250,History: N.A.
WBGene00018204,F39F10.4,-4.7533016875906,0.0001441765060065,0.0,0.0,0.0,0.0,2143.22349857305,2215.13447686601,4154.04478811767,927.243916263815,WBGene00018204,WBGene00018204,History: N.A.
WBGene00000099,air-2,-4.71505159235531,0.000144519016081,0.0,0.0,0.0,0.0,2168.07800836917,1792.65833845927,1400.73945576136,937.996967924323,WBGene00000099,WBGene00000099,History: N.A.
WBGene00021128,W10C8.5,-4.70311856601853,0.0001455549847537,0.0,0.0,0.0,0.0,1210.96933103231,1501.92077534592,1173.56422265208,1309.78400727848,WBGene00021128,WBGene00021128,History: N.A.
WBGene00008423,D2045.5,-4.70755160184663,0.0001456885885117,0.0,0.0,0.0,0.0,1534.35318647844,1903.00189148944,1189.56737114279,1991.46704743024,WBGene00008423,WBGene00008423,History: N.A.
WBGene00003464,msp-77,-4.7177934010532,0.0001478579067683,0.0,0.0,0.0,0.0,5486.26511824343,5292.32128739275,2835.62786439455,2373.57697752408,WBGene00003464,WBGene00003464,History: N.A.
WBGene00009039,F22B3.8,-4.70724505429901,0.0001517034365835,0.0,0.0,0.0,0.0,1083.07283751419,1253.74242262834,839.694614924321,562.29657809795,WBGene00009039,WBGene00009039,History: N.A.
WBGene00044741,Y57G11C.52,-4.7446639125746,0.0001519932447994,0.0,0.0,0.0,0.0,1257.97901003201,7281.05071526394,6827.08230394991,6531.02236672774,WBGene00044741,WBGene00044741,History: N.A.
WBGene00019530,scrm-8,-4.7803322474527,0.0001558315625095,0.0,0.0,0.0,0.0,1222.5429815804,3032.55029790671,315.941434589231,2820.91106919696,WBGene00019530,WBGene00019530,History: N.A.
WBGene00011191,R10D12.10,-4.69710602610693,0.0001561569620944,0.0,0.0,0.0,0.0,781.98695218206,1293.15958649475,1010.44332683943,1353.27490481746,WBGene00011191,WBGene00011191,History: N.A.
WBGene00012294,nspa-8,-4.71383777765861,0.0001595159425252,0.0,0.0,0.0,0.0,10430.9675853298,2874.92131246473,9434.85193936426,7521.42060832022,WBGene00012294,WBGene00012294,History: N.A.
